"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","Time"
98347,66341,97153.6,73962.5,48717,99497.2,8580.84,4.112
59656.3,44873,87126.7,91789.3,66996,89789,2533.68,4.116
93439.4,62544,97909.4,56566.2,39784,93181.2,3849.51,4.117
92086.6,64553,93488.8,60492.3,44884,88326,5443.41,4.118
89118,58722,99459.1,74217.1,50730,95878,2277,4.119
100476,69876,94235.4,72005.6,47848,98624,3208.5,4.119
71793.4,47086,99924.6,62295.3,43939,92914.8,9047.28,4.12
70479.4,46188,100003,72738.4,47249,100891,4082.04,4.127
101134,71837,92263.4,77391.1,55008,92203,2464.68,4.129
91225.4,68400,87405.7,74664.9,59900,81690.1,4598.85,4.131
88218.7,59272,97541.9,96542,65004,97332.1,2338.41,4.133
76779.4,54676,92029.6,63243.3,47144,87916.1,3713.58,4.138
68155.2,52661,84818.4,59578.1,48201,81004.7,7959.84,4.139
82007.3,50541,106338,56172.9,37901,97130.6,7941.21,4.139
103535,77484,87569.6,48567,36769,86564.5,8326.23,4.145
73603.4,48325,99817.4,59130.9,41461,93466.3,2450.88,4.145
71496,48265,97079.9,48644.3,32493,98112,8344.17,4.146
48114,38192,82561.8,82376.3,68620,78674.1,7138.05,4.151
91234.1,66700,89641.9,55227.6,42248,85670.2,9270.15,4.156
98095,70993,90554.7,69184.9,50373,90010.6,4565.73,4.159
104160,73134,93338.2,71399.8,52211,89622.1,4235.91,4.159
124296,85157,95656.8,95689.9,66045,94952.4,3501.75,4.16
147974,89265,108639,110035,71665,100624,2966.31,4.163
116007,82494,92159.9,71973.9,53655,87911.3,8064.03,4.165
99750.2,68751,95085.6,81431.7,54114,98619.8,2755.86,4.166
92250,66190,91338.5,123649,86151,94060.9,7496.85,4.168
63415.4,43745,95005,64577.1,46397,91215.5,3408.6,4.169
164295,108712,99043.9,123393,84344,95877.7,3968.19,4.17
67489.2,47169,93768.6,80248.4,55969,93965.6,4818.96,4.17
76893.1,49588,101623,79411.4,55044,94548.1,9103.86,4.17
79874.6,53252,98299.9,65302.3,47560,89984.2,9737.97,4.171
94705.2,69152,89753,74716.6,55896,87602.5,5905.71,4.171
86370.5,63105,89697.8,80283.6,63445,82929.5,7280.19,4.173
63332.6,40416,102696,87539.6,64224,89327.9,7790.79,4.175
71930.2,47892,98430.1,59829.2,39960,98122.3,4255.92,4.176
66888,48984,89489.9,63341.3,47025,88275.1,2854.53,4.177
64702.8,50497,83972.6,57366.6,45649,82358.4,5342.67,4.179
73432.8,57954,83039.9,59474.6,50398,77338.9,3151.23,4.18
91563.1,59404,101015,57304.5,38337,97960.4,2998.05,4.191
78157.4,49301,103895,59320.7,39317,98879.4,8579.46,4.191
107451,77397,90984,80351.2,59265,88853.4,3504.51,4.192
67520.2,46786,94579.6,60171.4,42158,93538.5,6399.75,4.193
69537.6,49009,92987.3,54997.1,41797,86233.3,6187.23,4.195
74740.3,49478,98997.2,77464.9,56030,90607.5,3242.31,4.2
54535,36491,97942,93446,68326,89630.3,3899.19,4.203
75795.8,47972,103547,77609.8,51756,98273.4,3174,4.204
68220,41859,106808,84563,54759,101206,3797.76,4.205
84189.6,54665,100932,50371.4,32500,101574,9880.11,4.21
80319.6,49194,107001,47661.1,32067,97405.9,3866.07,4.214
71277.1,45610,102417,68994.5,47463,95266.2,4245.57,4.217
140595,87252,105603,94921.2,61748,100744,8143.38,4.22
84427.9,52771,104851,66378.7,44847,97000.8,2259.06,4.223
119925,81214,96773.7,81358.6,54627,97605.9,5881.56,4.226
68731.2,50182,89760.6,63558.7,45646,91254,2495.04,4.229
80664.5,55717,94880,56170.8,40553,90775.3,8182.02,4.23
66895.2,47525,92247.1,50577.7,36713,90285.7,9444.03,4.232
54850.3,37716,95308.9,78457.8,58008,88639.7,7391.28,4.235
72205.9,49732,95151.8,66511.2,48220,90395.6,3618.36,4.239
53850.2,44597,79133.8,73318.7,64357,74661.9,7440.96,4.244
78603.1,57559,89496.6,91921.1,74788,80549.6,3150.54,4.247
79662.2,58104,89851.7,60862.1,45761,87162.9,5019.75,4.247
100214,72508,90577.9,71490.9,55505,84410.9,9395.04,4.248
140375,93440,98454.7,125074,84720,96751.9,4119.99,4.248
61979.8,42425,95743.2,65645.9,46324,92871.3,2312.88,4.253
81848.9,55174,97220.6,64811,43226,98261.6,2742.06,4.254
84970.8,57089,97543.2,68753.7,46745,96391.9,3042.9,4.258
95849.3,69748,90061.1,61353.4,45532,88308.4,2982.18,4.259
74286,48517,100344,69888.7,47225,96987.3,7427.16,4.259
79368.5,51068,101854,65923.3,43765,98717,2670.3,4.265
86295.6,63748,88716,69939.1,54120,84691.9,5401.32,4.267
74306.9,49484,98411.1,71251.5,51976,89840.2,7974.33,4.269
142152,92437,100783,105027,69985,98350.3,4250.4,4.272
76317.8,50180,99672.5,63613.2,40924,101871,6322.47,4.273
104809,74309,92435.1,93285.2,66697,91661.4,4433.25,4.276
80550,52125,101274,68569.4,45168,99490,5197.08,4.277
136464,82173,108835,185135,125568,96625.1,5226.75,4.278
69247.4,48724,93141,51458.1,35884,93979.5,4536.75,4.279
99799.9,72593,90098.1,54014.6,42377,83533.5,2821.41,4.282
81789.1,63004,85076.1,37674.7,33121,74546.3,5542.77,4.288
114099,82337,90817,53390.1,39849,87805.9,9870.45,4.29
60698.9,46453,85634.1,59216.5,43081,90081.8,9285.33,4.29
116745,84824,90198.6,68819.9,52472,85954.1,4749.96,4.293
86135,56216,100415,97551.5,64817,98633.6,2871.78,4.295
90221.8,56569,104523,78053.5,49684,102957,3318.21,4.297
140766,91797,100496,104677,70145,97799.1,2196.96,4.313
91905.8,61305,98248.8,80493.3,55108,95725,2564.73,4.316
66484.1,48441,89946.6,67021.1,49108,89441.5,2219.04,4.319
78482.9,48224,106658,55518.8,38128,95428,2361.18,4.32
107080,77302,90781.4,70111.6,50730,90574.3,3344.43,4.321
106160,80857,86044.3,97490.8,77204,82756.8,4643.7,4.321
95993.3,57132,110114,116491,74933,101883,2319.78,4.324
58693.7,39844,96540.2,60770.4,42616,93454.3,4291.8,4.325
68075.3,46764,95402.1,147543,109061,88660.1,3191.25,4.326
131532,92362,93329.6,90152.6,65927,89618,2259.75,4.328
51610.3,39812,84957.7,82701.3,65640,82570.3,4856.22,4.33
192146,113832,110623,122047,77381,103364,8433.18,4.335
57411.4,36769,102328,78137,52857,96880,6085.11,4.335
133458,92527,94526.9,70269.6,50463,91258.7,2589.57,4.34
79286.4,57616,90185.3,76093.2,58692,84966.3,5150.85,4.341
96371.3,72429,87199.7,112315,85481,86109.2,2569.56,4.342
77405.8,48079,105511,100679,64498,102299,6161.7,4.346
78264,54056,94885.1,50476.3,35832,92320.1,3772.23,4.346
94599.4,71812,86331.9,76562.4,60044,83565.3,4564.35,4.347
89534.9,65588,89463.9,111516,85500,85477.1,3439.65,4.353
79670.2,59440,87840.9,90819.2,69316,85866.5,7043.52,4.357
78657.8,48157,107044,71487.5,46032,101777,2393.61,4.359
87525.4,57645,99506.7,54490.7,39568,90252.2,2713.08,4.362
116248,82430,92422.7,79537.7,56691,91947.3,2248.02,4.362
102390,76328,87913.5,53037.5,43708,79524.8,5533.11,4.366
151008,94081,105191,74688.4,47749,102511,2592.33,4.368
87469.2,65469,87558.7,58981.9,47888,80718.3,8507.01,4.372
69459.1,48033,94769.7,76102.9,51097,97608,6970.38,4.372
133932,94465,92916.8,113518,75917,97995.5,4209,4.374
56110.3,45252,81261.5,89638.6,76392,76900.1,3658.38,4.375
111453,78865,92616.4,82943.5,59269,91713.8,4828.62,4.381
61691,43252,93475.1,92875.4,69528,87542.9,4330.44,4.381
91797.8,71025,84703.5,65456.2,53093,80796.6,9286.02,4.381
85209.1,58730,95083.7,109635,79735,90111.9,7703.85,4.383
96811.9,65415,96991,69863.2,52267,87599.3,7985.37,4.389
70793.3,48197,96261.4,88642.9,60197,96504.9,3578.34,4.39
67729.7,41424,107154,54234.7,38208,93025.7,4228.32,4.39
96494.4,66549,95025.6,85992.6,60166,93667.7,5145.33,4.392
72279.4,48612,97443,66896.9,47404,92484.9,2333.58,4.392
75191,53273,92499.4,88935.5,65732,88670.3,6604.68,4.393
131411,88228,97612.3,59013.6,41004,94320.5,7345.74,4.395
91655.3,66357,90521.3,64358.4,50865,82921.3,4941.78,4.397
93700.8,66140,92845.1,47396.8,33532,92633.8,2877.99,4.399
70125.8,50137,91664.2,72134.7,54468,86792.6,3812.25,4.407
75034.8,51961,94637.9,87871.5,59229,97228.5,6401.13,4.41
115111,84449,89331.4,76766.6,58745,85641,3511.41,4.412
106708,71762,97449.8,97011.9,65274,97401.3,3920.58,4.413
76287.6,52525,95184.9,69293.9,51568,88063.3,2377.05,4.413
63204.5,43627,94945.1,76252.6,54710,91341.4,9755.91,4.415
75293.3,47367,104174,63673.2,41039,101681,2317.02,4.415
90523.4,57615,102969,68541.8,45410,98920,2314.26,4.42
94416.5,64027,96641.7,66493.2,44870,97118.3,6250.02,4.421
108466,78612,90424.1,90296.2,66176,89422.9,3990.96,4.422
94112.6,71085,86766.1,105845,81177,85451.3,3501.75,4.424
73033.9,53044,90233.6,48107.5,37188,84779.3,8943.78,4.425
92473.9,66627,90959.7,80916.3,62835,84394.5,3158.82,4.429
46208.2,33661,89964.6,127745,90896,92103.8,5996.1,4.443
56090.9,43285,84924.8,88068.1,69549,82986.6,6550.17,4.449
129346,79549,106561,108065,69840,101405,4492.59,4.455
97466.4,63510,100576,90107.1,57998,101818,4030.98,4.457
106119,73702,94361.6,67350.2,47586,92755.5,2491.59,4.459
90190.8,58944,100277,76066.3,50996,97754.3,5103.93,4.46
90329,66445,89093.3,87008.3,65437,87139.9,2459.85,4.461
67345.2,42541,103748,57012.6,37097,100719,6446.67,4.464
70934.4,49333,94232.2,74254.4,52237,93158.7,4253.16,4.472
103171,73611,91853.3,84478.8,62390,88738.6,2403.96,4.473
143947,98930,95357.7,126735,86510,96008.7,2521.26,4.476
103388,74381,91093.4,90345.1,67568,87628.2,5734.59,4.476
132803,96061,90602.3,89016.2,67017,87049.1,3574.2,4.478
143883,96333,97884.8,113546,72925,102042,2421.21,4.479
58636.1,38261,100436,69799.7,47661,95977.7,2732.4,4.479
146316,97206,98646,87790.8,58062,99091.6,8087.49,4.48
43147.4,29014,97460.2,158214,144522,71744.7,3655.62,4.48
124440,87254,93466.6,61789.5,44250,91512.7,4268.34,4.486
106315,60363,115426,115043,76966,97958.3,3761.88,4.488
100735,67301,98093.4,120767,79393,99688.4,8158.56,4.491
86123.5,55097,102441,83284.4,57204,95415.1,8111.64,4.502
94124.2,63831,96638.3,84987.3,54127,102901,6281.07,4.502
152065,98322,101358,99037.1,68842,94281,3289.92,4.508
68005.4,46689,95457.3,58889.4,44285,87148.6,9690.36,4.508
89899.2,59503,99014.1,55455.3,39154,92821.1,8322.78,4.51
105103,75185,91614.2,69182.9,50413,89936.5,2984.25,4.512
78520.3,54176,94985,70291.7,48708,94576.6,4303.53,4.514
67786.6,42454,104642,79533.5,51758,100705,2774.49,4.519
78112.1,52461,97580.2,80380.2,57865,91035.9,2350.14,4.525
93622.3,63128,97193.5,166907,111857,97789.2,5047.35,4.531
71575.2,48512,96692.6,120681,79868,99025.3,6218.28,4.532
82630.8,52921,102328,57942.1,38004,99918.2,3880.56,4.538
72828.7,44392,107517,63577.3,40968,101704,5463.42,4.54
115735,78416,96725.2,74137,51860,93687.7,4120.68,4.549
84978,58236,95630.2,57567.4,41704,90464.6,8388.33,4.549
66949.9,46697,93959.6,69002.8,53081,85193.7,8653.98,4.554
107311,81720,86058.9,86445.3,66236,85531.7,2995.29,4.555
105243,75747,91055.9,79659.8,56667,92127.4,9102.48,4.555
81869.8,55803,96149.3,83942,55990,98253.6,2423.97,4.56
60217.2,51296,76933.8,99088.8,86260,75282.7,9334.32,4.561
105464,71850,96196.2,92547.6,62679,96766.1,3802.59,4.566
88996.3,67561,86328.8,75624,56557,87630.1,4523.64,4.57
84790.1,56585,98202.8,57028.5,39060,95684.1,5467.56,4.572
92965.7,68451,89006.7,69551.3,52971,86049.3,3402.39,4.573
79985.5,53368,98222.4,74731.1,48721,100523,5267.46,4.583
90249.8,67071,88184.4,47049.7,38978,79107.5,6621.24,4.583
76884.5,57591,87491.1,57617.1,46103,81903.4,8979.66,4.584
76738.3,53528,93953.1,69786.6,52341,87379.6,2210.76,4.585
109884,79493,90590.7,72125,54813,86234.7,2887.65,4.588
96870.2,70879,89568,76534.8,61711,81278.6,4331.13,4.591
106569,79637,87699.6,73632,56673,85147.1,2259.75,4.594
55820.2,36123,101272,81568.4,58502,91375.7,3401.7,4.596
129663,86864,97826.2,94815,66072,94045.8,5627.64,4.599
75547.4,53753,92107.9,69419.5,51849,87744.8,2738.61,4.6
62203,36820,110715,84130.3,55612,99143.4,2724.81,4.601
76481.3,56421,88837.1,90661.2,69897,85004.7,3388.59,4.602
82738.8,49440,109676,62298.7,40828,100000,7860.48,4.606
74803.7,53163,92213.3,66614.7,47734,91458.1,2769.66,4.611
56865.6,38606,96532.8,68873.7,48890,92323.8,4922.46,4.612
115308,82698,91378.6,97198.9,68071,93579.2,5286.09,4.613
110463,81967,88319.8,104525,77874,87964.8,8905.83,4.616
92713.7,62433,97321.7,121034,87645,90502.1,6638.49,4.617
88441.9,57386,101003,65750.8,45891,93897.4,2370.84,4.623
77181.1,50284,100591,79996.5,56805,92292.1,3777.06,4.624
79993.4,52141,100544,67327.4,47216,93450.8,6584.67,4.626
102519,73878,90943.3,75915.2,53658,92720.1,3958.53,4.626
77617.4,55476,91692.6,67609,51916,85346,2855.22,4.629
125295,87745,93581.9,82096.2,58149,92525.4,7249.14,4.634
84282.5,52151,105914,109634,69687,103104,2964.24,4.638
74085.8,50533,96081.6,55529.1,39593,91914.1,5155.68,4.641
64067.8,44965,93378.1,72931.6,52365,91275.6,5655.93,4.642
77888.9,63837,79961.9,59012.9,50281,76917.2,2205.93,4.645
105564,68012,101721,69992.9,46661,98306,9572.37,4.646
90773.3,65365,91010.8,61715,49657,81449.8,8754.72,4.646
102875,76511,88118.3,56363.3,42162,87610.4,2843.49,4.648
99805.7,71549,91418,78568.2,56768,90703.4,3477.6,4.65
121801,80025,99748.2,82339.1,52788,102223,2691,4.651
97889,65901,97346.9,105618,78953,87669.3,3620.43,4.656
84046.3,51967,105992,99048.8,63554,102138,3474.84,4.657
124456,91106,89526.2,65966.8,49374,87560.2,3549.36,4.659
76168.8,60272,82821.2,48605,41108,77488,3136.05,4.662
112280,81856,89894.6,72363.8,55408,85591.1,7058.01,4.662
65736,42965,100269,69943.2,48057,95382.6,3198.84,4.664
94271.8,68724,89898.6,89862.8,68844,85544.9,9295.68,4.666
71938.1,54560,86410.1,67542,55604,79606.4,4390.47,4.667
133211,94112,92762.9,123642,88856,91192.4,6261.06,4.668
74476.8,50850,95986.5,69222.2,48638,93271.6,7115.28,4.67
103762,75710,89818.4,71667.5,55255,85002.3,2298.39,4.672
103637,72062,94251.4,95972.1,69511,90483.9,2835.9,4.674
88252.6,61458,94108.5,84949.4,63994,86996.3,3278.88,4.68
77272.6,49672,101952,63393.1,44056,94301.1,8740.23,4.685
54136.8,36489,97232.3,69696.2,52548,86922.6,7352.64,4.687
80909.3,49232,107704,89367.4,58584,99972.4,5522.76,4.688
114986,82385,91469.7,69224.9,52061,87142.5,2793.12,4.689
79746.5,52581,99394.6,56101.8,37197,98843.7,4036.5,4.693
109956,68975,104474,108476,73740,96407.7,4851.39,4.697
119995,85585,91885.3,74288.9,51729,94117.3,3765.33,4.697
78954.5,49423,104695,84809.3,57458,96732.6,5137.05,4.698
108064,78688,90002.1,89744.2,67772,86783.2,2842.8,4.7
96253.9,71599,88103.1,87478.2,69378,82633.9,2390.85,4.702
82902.2,60700,89507.1,73464.3,55493,86759.7,4795.5,4.702
148213,99168,97948.1,127811,83452,100372,3851.58,4.708
102060,64085,104371,115627,77953,97208.8,7813.56,4.708
79034.4,54284,95416.7,108904,78901,90456.9,3590.07,4.712
92733.1,61240,99238.4,59119.2,40593,95445.9,4026.84,4.712
78927.8,58574,88309.1,61928.2,50211,80829.4,9789.72,4.714
82889.3,56324,96446.1,50682.6,33400,99447.1,8158.56,4.714
90358.6,63169,93744.4,74756.7,56613,86539.4,2831.07,4.714
47278.8,36123,85775.4,75326.6,59355,83170.8,3602.49,4.715
67007.5,43372,101250,59154.4,40892,94804.4,3956.46,4.715
64948.3,44816,94976.2,68121.6,49404,90365.5,3191.94,4.717
62833.7,45045,91416.8,65646.6,50797,84694.3,2675.82,4.724
101373,73617,90245.3,67010.7,49945,87929,8633.28,4.725
133564,94629,92500.9,91527.8,63229,94867.3,4858.98,4.725
102175,65841,101702,117812,78505,98349.5,9509.58,4.727
76836.2,52097,96657,73367,49869,96416.2,2801.4,4.73
75891.6,53044,93764.3,72225.8,53156,89047.1,9631.71,4.737
85402.8,62901,88980.4,57952.4,43645,87019.6,3574.89,4.737
68217.8,46061,97060.9,74776.7,51600,94972.2,7665.21,4.739
74263,50647,96094.5,46146.5,31531,95913.8,9101.1,4.742
70821.4,46364,100107,75610.9,48856,101425,2933.19,4.743
61503.1,40257,100123,59630.5,41917,93230.5,2203.17,4.747
158785,104801,99294.4,120898,77701,101970,3251.97,4.749
113220,78657,94333.5,103207,68473,98779.9,8706.42,4.753
125978,91475,90255.5,81779.5,58427,91729.9,3519,4.754
92487.6,67891,89279.4,75960,60191,82705.3,2212.83,4.756
79704,59087,88403.2,73872.1,57538,84140.6,2676.51,4.759
117622,74356,103670,121397,80956,98274.2,8995.53,4.763
52315.9,33137,103467,67257.1,44745,98508.4,3123.63,4.763
120370,90728,86947.7,79145.8,57313,90501.2,3472.77,4.763
158108,97857,105887,147787,95117,101826,5736.66,4.763
84098.2,57372,96065.3,106091,76737,90605.3,4533.3,4.766
94230,64528,95702,110448,76712,94357.3,4670.61,4.768
130950,94455,90857.4,91711.4,67691,88791.6,3560.4,4.771
69450.5,42056,108225,79345.2,51445,101078,8015.04,4.771
87288.5,63746,89739.6,53260.4,42238,82638.3,4408.41,4.778
96757.9,68337,92792,139172,99085,92050.2,6870.33,4.78
61639.2,50801,79517.9,96464.8,81957,77137,3485.19,4.78
61989.1,44659,90967.5,61850.9,46703,86792.3,4066.86,4.78
101015,62300,106262,82679.2,52561,103089,2718.6,4.782
77359,51309,98809.1,80918.4,54784,96799.5,4577.46,4.782
132774,92245,94330.4,100421,70125,93849.6,3429.99,4.783
73694.9,51457,93858.3,50295.5,37153,88718.7,3129.84,4.786
96108.5,62934,100082,68020.2,47790,93278.3,3274.74,4.788
98719.2,67953,95207.9,82916.6,58885,92282,2495.73,4.788
134160,98879,88920.2,99482.1,72098,90427.8,7921.89,4.789
96381.4,53417,118248,92417.9,58596,103364,6723.36,4.789
72013.7,51853,91016.7,60780.7,45360,87815.8,3750.15,4.789
81994.3,57844,92897.8,50947.5,36268,92061.8,5465.49,4.792
69962.4,50130,91463.3,48616.7,37070,85949.4,6851.7,4.794
87692.4,52794,108857,70708.4,45399,102072,3748.77,4.796
109940,77023,93544.2,78287.4,54450,94226.7,2581.98,4.799
125259,93311,87974.4,91047.6,70146,85063.9,3590.07,4.801
71339.8,44630,104757,65202.2,46222,92447.2,9312.93,4.802
134476,93785,93970.3,90014,64041,92115.3,9470.94,4.81
69495.8,44889,101461,63680.1,45145,92443,3536.94,4.811
65976.5,45797,94413.1,75321.8,53909,91567.1,3278.19,4.814
73100.2,47040,101843,53553.7,37808,92829.4,7164.27,4.816
117204,83989,91453.8,46838.6,38017,80743.2,9419.88,4.816
112797,81577,90617.3,74226.8,56324,86366.8,3986.13,4.818
76248,53600,93227.4,50553.5,36080,91825.9,5935.38,4.818
80941,53306,99511.3,75154.8,51091,96403.4,7458.21,4.819
143667,100384,93793.7,90808.1,64348,92484.6,3929.55,4.826
144455,99502,95143.9,80442.3,55274,95376.9,2531.61,4.827
66848.4,45612,96048.8,66565,45637,95589.2,2351.52,4.828
83576.2,53254,102851,67064.5,43150,101857,4695.45,4.828
58954.3,36731,105187,67114.2,47222,93143,8890.65,4.83
56913.1,46281,80591.6,94846.7,83865,74117.6,2902.14,4.832
69308.6,49653,91479.1,51587.2,38569,87656.3,2445.36,4.835
55746.7,30204,120958,86393.5,55180,102608,8924.46,4.836
167838,113949,96529.7,123655,83344,97233.7,4083.42,4.837
125531,84516,97340.4,64052.7,44688,93934.8,6656.43,4.838
60577.9,40057,99109.6,59423.5,40436,96309.7,7860.48,4.844
102131,78943,84786.2,105774,81154,85418.1,3098.79,4.85
103193,72252,93601.2,69721,49889,91588.1,8140.62,4.857
101695,73925,90154.6,93663.4,68009,90257.5,2461.92,4.858
84484.8,66137,83717.1,64817.9,56292,75462,3404.46,4.858
92919.6,58888,103410,78902.2,53025,97518.8,4525.02,4.866
109407,80153,89455,100737,73773,89489.6,2201.1,4.869
65848.3,43537,99121.1,60014.8,43093,91270.8,8813.37,4.872
69475,46899,97083.3,55037.2,38287,94207.3,2761.38,4.873
84731,60227,92200.1,79904.1,60539,86499.5,2468.82,4.875
132953,91668,95051.8,102149,72392,92474.8,4054.44,4.88
111177,68934,105696,120053,82158,95764.3,2532.99,4.882
43130.9,30932,91381.9,111148,81672,89188.4,7278.81,4.883
79828.6,50852,102880,61234.7,41148,97528,6514.98,4.884
79761.6,53634,97461.6,39075.4,26774,95646.7,9603.42,4.884
94816.8,60169,103274,50506.6,32541,101718,2206.62,4.886
71493.1,47830,97958.9,57975.9,39918,95182.8,2884.89,4.889
66605.8,43649,100004,61670.8,42265,95626.6,6977.97,4.891
122689,85867,93639.3,81176.4,58214,91386.6,2314.95,4.892
89314.6,57916,101066,76178.1,51585,96780.2,9838.02,4.894
79265.5,48718,106629,82951.1,53815,101018,3116.73,4.895
77884.6,55893,91321.7,142221,109149,85393.6,9780.75,4.896
66453.8,49812,87431.1,98382.3,71140,90632.3,2344.62,4.898
73572.5,51597,93448.2,67613.8,49053,90333.7,3378.93,4.899
154805,105769,95919.4,133731,85764,102190,3004.95,4.9
99316.1,72429,89864.3,58399.5,44112,86762.6,2305.98,4.904
71976.2,51723,91198,68864.1,51350,87888.5,2471.58,4.904
136990,95162,94342.1,85539.3,58595,95672,3003.57,4.906
117470,79609,96704.2,72046.4,52244,90376.5,5123.94,4.911
76192.6,53708,92972.3,64184.5,48460,86801.4,3113.28,4.917
81954,54484,98578.2,93084.5,68384,89207.8,6908.28,4.926
163007,112897,94624.3,91583.7,65373,91812.1,2441.22,4.928
129708,89229,95266.6,82123.1,57440,93698.1,2436.39,4.928
61889.8,37092,109350,76337.5,53664,93225.5,9370.2,4.929
130569,91972,93039,96959.5,66736,95216,2868.33,4.936
57297.6,38280,98094.5,89393,64076,91429.8,7198.77,4.937
112773,79564,92889.8,62795.5,42629,96539.1,2602.68,4.937
78416.6,52914,97122,65200.9,45626,93652.8,4790.67,4.938
79634.9,53388,97755.2,81734.6,54625,98060.6,4903.14,4.94
100125,68497,95797.1,82674.4,57437,94332.1,2484,4.941
64176.5,44780,93923,86426,59916,94532.5,7162.2,4.941
89908.6,61668,95547.9,81437.9,58280,91577.2,5666.97,4.944
73327,44748,107392,53762,37836,93121.6,2908.35,4.944
89061.1,59157,98664.7,88340.7,64125,90284.5,6796.5,4.948
136302,90521,98680.7,94301.6,62132,99468.1,2371.53,4.949
98606.2,75076,86076.2,51668.6,41276,82036.8,2987.01,4.95
79468.6,52085,99991.4,62932.8,42905,96127.9,6410.79,4.951
79632,61152,85340.8,61131.2,48908,81915,4718.22,4.951
65514.2,46257,92819.3,79185.1,62117,83543.5,5075.64,4.953
121847,87244,91529.1,75473.6,55013,89910.3,2988.39,4.955
126593,84980,97627.9,98684.5,63100,102494,2921.46,4.958
89726.4,61040,96335.4,96449.6,65820,96033.4,3200.91,4.962
97712.6,71541,89510.8,68910.3,53645,84185,4206.24,4.966
99036,66128,98149.4,101246,70896,93591.9,3669.42,4.972
111288,78448,92970.4,82415,59292,91094,7663.83,4.975
102390,70534,95134.5,76698.3,58366,86120.4,8607.06,4.985
107039,71277,98417.4,83347.2,55133,99073.9,8357.97,4.988
100884,74496,88749.8,93270.8,73740,82893.8,4912.11,4.989
70645.7,46297,100003,93920,62585,98348.5,4185.54,4.994
59278.3,37266,104247,59434.5,41086,94803.6,9166.65,4.995
73830.2,46822,103339,57946.9,39370,96459.4,7089.75,4.999
124569,72521,112571,137351,95085,94667.5,3891.6,5
124377,77195,105592,69726.6,46715,97818.7,3452.07,5.002
90275,65401,90461.4,80029.6,61124,85806.3,7136.67,5.003
111072,79951,91045.6,83449.3,62930,86905,2664.09,5.005
142150,102182,91169.8,66569.1,47486,91872.9,3488.64,5.007
76399.9,49909,100321,60473,42069,94206.1,4789.29,5.01
102576,62804,107038,52132.3,37264,91684.7,7616.22,5.011
72105.1,47385,99725.3,66257.9,43972,98751,2896.62,5.012
136640,94140,95122.7,105914,77208,89902,3274.05,5.015
65839.7,41930,102906,57973.1,38051,99848.2,4772.04,5.021
43681,30204,94778,86606.7,63576,89276.8,6353.52,5.027
82098.7,52161,103150,108061,69013,102617,7518.93,5.033
87271.2,63015,90762.6,99644.3,72443,90143.8,2354.28,5.033
96249.6,64870,97237.8,109221,73630,97214.4,4048.23,5.034
108297,75581,93904.2,65248.5,45952,93056.3,6247.95,5.036
81100.8,58136,91423.9,52550.4,43349,79446.9,4207.62,5.037
123522,86510,93574.4,74696,51127,95747.3,6550.17,5.042
124453,85697,95174.1,129620,94457,89932.7,3304.41,5.042
110506,79222,91415.2,69978.4,50394,91005,4480.86,5.044
64463.8,44240,95495,71308,49840,93764.9,3231.96,5.044
80046.7,55168,95090.3,67022.5,45232,97107.9,4976.97,5.045
118427,86517,89707.6,102482,75885,88506,2630.28,5.049
88658.6,61893,93877,110425,83269,86908.7,3363.06,5.052
91478.9,62369,96124,62596.8,43721,93830.1,6283.83,5.053
83111.8,52700,103355,87690.7,58517,98209,3505.2,5.054
78719.8,51428,100315,135733,97404,91325,6991.77,5.055
93671.3,68297,89884.5,69057.3,50628,89392,4150.35,5.058
90126,59573,99147.2,94959.9,65241,95389.2,2726.88,5.058
62828.6,40731,101091,76385.1,50342,99439.3,4239.36,5.063
53797,37592,93786.9,72102.2,49848,94794,4298.01,5.065
80549.3,54221,97358.5,65450.6,46592,92062.4,3492.09,5.069
106885,80180,87363.4,97979.3,74680,85982.5,2704.8,5.071
95909,59977,104798,75285.2,50889,96954,4720.29,5.073
101908,63500,105176,85853.9,55521,101340,4827.24,5.074
82589.8,55714,97149.8,75756.5,54398,91267.6,8351.76,5.074
84814.6,52708,105457,90212,63072,93736.2,9907.71,5.079
74769.1,51294,95529.1,64466,46627,90609.4,4720.98,5.082
91828.8,58641,102626,107662,74933,94160.7,4390.47,5.083
138704,97945,92808,131983,95108,90945.6,7246.38,5.086
73861.2,57124,84737.9,49054.2,40188,79994.4,3160.89,5.089
86847.1,60847,93539.7,104235,69186,98735.8,8100.6,5.089
98349.1,62069,103843,106539,69329,100710,8845.11,5.09
96439,69020,91570.9,81514.5,59861,89242.4,2528.85,5.09
112311,79692,92360.5,76147,52737,94627.5,2709.63,5.092
77848.6,51404,99250.7,60606.1,42309,93878,2584.74,5.094
108468,74241,95749.8,84751.3,63493,87478.3,4847.94,5.096
78529.7,53011,97084,70167.5,48683,94457.9,2676.51,5.097
94967.3,68910,90317.5,82856.6,60135,90298.3,2405.34,5.1
79061,48760,106262,70617.4,46453,99627.1,7128.39,5.102
88445.5,64003,90564,62434,45535,89857.7,7583.1,5.112
69921.4,43680,104908,64969,44788,95065.9,5655.93,5.112
84465.4,55113,100440,63907.8,44740,93613.4,3340.98,5.112
134816,93043,94959.1,94293.3,64763,95418.8,3717.03,5.114
