"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","Time"
123211,86474,93378.2,78035.5,56851,89956.9,46937.2,5.608
108257,67693,104808,120843,79072,100157,44242.1,5.609
125354,85979,95549,64332.8,47494,88771.6,39618.4,5.609
103099,75817,89118.5,122454,91437,87766.7,50775.7,5.609
80041,48765,107568,91921.8,64189,93850.8,43968.9,5.61
140890,90249,102310,94564.5,61549,100690,35276.9,5.612
87200.6,56883,100466,91704.5,60991,98538.2,49346,5.612
93407,66491,92065.5,94971.6,73126,85114.2,31399.8,5.612
133338,97359,89754.5,64630.2,49279,85951.6,33619.6,5.613
119952,76099,103302,110764,78207,92818.4,42631,5.613
69283.4,47756,95078.3,59208.9,41045,94538.1,52113.6,5.616
100958,63374,104402,80122.1,51459,102040,34582.1,5.617
102447,70092,95787.6,79623.2,53777,97033.8,56437.9,5.62
132155,94892,91270.9,138211,100136,90455,46519.1,5.622
77593.7,53185,95613,54196.1,39349,90263.9,36907.4,5.622
86063,62592,90111,80206.3,59468,88390.4,47430.6,5.629
80761,55796,94859,94137.4,70760,87187.5,35367.3,5.629
134977,84393,104817,126891,82445,100866,83445.1,5.63
132443,88423,98162.3,85329.5,57787,96771.9,64530.9,5.635
113124,74832,99071.4,109311,75900,94384.9,76324.4,5.635
73086.5,47620,100584,57829.6,37284,101650,44733.4,5.636
71889.8,53800,87572,54209.9,42625,83347.7,48471.1,5.637
100040,70250,93327.4,85665.6,64813,86621.2,48516.7,5.637
55995.8,37831,97003.6,81811.9,55835,96026.3,39726.1,5.638
138554,88677,102397,96749.7,64517,98277.8,56478.6,5.639
115592,82083,92290.3,76675.6,56939,88252.5,55901.7,5.64
95497.9,74196,84351.6,61205.8,50468,79479.7,40874.9,5.641
156842,105632,97307.6,104082,70872,96245.9,49118.3,5.641
79317.4,52576,98869.1,63046.7,45148,91517.4,40562.3,5.641
103208,73333,92234.3,111229,78309,93086.7,39282.4,5.645
87694.6,66108,86935.8,118781,95457,81549.4,31114.2,5.645
66920.4,41814,104886,94717.7,61830,100395,41628.4,5.647
121678,79918,99780.8,107098,71155,98640.3,34164.7,5.647
139866,96393,95092.4,81092.2,58580,90721.4,35779.3,5.647
92880,56410,107906,87241.5,59987,95311.7,45596.6,5.648
83510.6,57936,94465.5,104659,68236,100517,61074.7,5.65
88861.7,60396,96424.2,52936.8,37116,93470.9,37063.4,5.652
126241,87948,94070.9,68240.3,48524,92164.6,37045.4,5.653
94318.6,66165,93421.9,90272.7,65545,90260.3,33470.5,5.654
94924.8,66277,93863.5,57234.1,41321,90774.6,36307.8,5.655
136706,92596,96755.7,110538,76960,94129.7,75717.1,5.655
100068,66096,99219.9,85373,59272,94395.4,35846.9,5.658
74651.8,55056,88861.8,55642.3,44224,82456.9,33400.8,5.658
88335.4,65473,88420.4,70991.3,51577,90204.7,37226.9,5.66
94026.2,57029,108052,70800.9,46905,98923.5,35866.2,5.66
62744.4,46404,88613.4,58211.9,45964,82999.1,32204.4,5.661
106386,74137,94044.1,135555,96937,91644.1,38355,5.662
88130.9,62917,91799.4,66361.4,51441,84544.7,44743.1,5.662
101061,73964,89545.7,80602.4,58453,90369.3,50249.2,5.663
85136.4,67669,82452.8,50496.3,41537,79671.7,39991,5.665
167289,99021,110719,149853,96896,101354,41039.8,5.665
124528,85073,95930.4,68472.1,48293,92920.1,35337.7,5.667
78025.7,59204,86370.7,78819.4,63992,80721.1,30881.6,5.668
153842,101861,98980.1,103588,69325,97926,33859.7,5.668
137255,81400,110505,104553,70085,97766.7,72289.2,5.668
88273.4,61985,93330.5,132428,98953,87706,53041,5.669
74797.2,53579,91489.4,43269.2,32518,87203.7,38529.6,5.669
116423,81016,94177.9,78055.6,55096,92846.1,36516.9,5.671
145493,101796,93668.2,89101.8,62732,93084.5,37303.5,5.673
71942.4,47394,99481.3,83472.8,55962,97753.3,32541.1,5.673
83518.6,53664,101995,80601,57152,92424.8,41931.3,5.674
110357,78700,91898,54549.3,39941,89505.6,38283.3,5.675
117652,82768,93157,146357,102876,93235.3,39868.2,5.677
89367.8,61212,95680.8,71936.6,48257,97694.4,49863.5,5.678
94299.1,68129,90710.1,52591.8,41549,82954,43632.8,5.678
120085,82002,95972.1,72391.4,51002,93020.7,31223.9,5.679
82132.6,56546,95190.5,62077.2,40938,99377,34468.9,5.679
118831,82384,94529.4,90448,64104,92468.5,32534.2,5.681
70974.7,48620,95668.4,69489.2,48805,93311,32861.2,5.682
72255.6,42949,110255,82911.8,53473,101616,45474.4,5.684
64946.9,42828,99382.6,59989.3,40821,96309.7,44510.5,5.685
70222.3,49742,92519.2,65409.9,46679,91833.7,48615.3,5.685
63907.9,41840,100102,60231.5,42476,92930.8,32267.2,5.687
74696.4,46224,105904,106617,68664,101760,52598,5.688
107389,70504,99821.7,113735,76952,96862,63980.2,5.689
100202,63604,103246,77144.8,50056,101002,67943.6,5.693
133138,84644,103083,86006.4,56876,99101.9,39906.8,5.694
104337,71716,95345.6,86313.5,58512,96674.9,70573.2,5.694
112264,66907,109963,98814.9,62886,102979,54280.9,5.695
137740,80693,111868,82117.6,52333,102835,34504.8,5.696
139386,93184,98029.9,120374,83780,94161.2,76545.1,5.697
120107,80996,97181.6,106917,73920,94790.4,41028.8,5.698
109287,74993,95505.7,60457.8,43889,90276.9,34299.9,5.698
104290,62969,108541,172203,113572,99368.4,112945,5.699
109048,73303,97493.2,105798,73911,93809.6,38112.1,5.7
159910,96981,108061,95414.6,65689,95192.3,74770.5,5.703
130530,88981,96137.2,66308.3,48569,89472.3,87777,5.703
80023,50258,104349,92509,58750,103194,69517.5,5.706
94341.6,57501,107525,69144.2,43936,103137,48731.2,5.706
85452.5,59052,94835.3,54543.8,38497,92853.6,41631.1,5.708
155087,98801,102871,102682,67325,99953.1,64723.4,5.71
115643,72320,104795,93003.7,60108,101402,40747.3,5.711
77533.2,52300,97155.2,75900,51669,96270.2,53355.6,5.711
98956.1,64788,100099,80746.6,53196,99477.5,35342.5,5.712
132933,95160,91549.9,82045.1,61512,87412.4,40142.8,5.712
95858.6,64586,97268.6,85100.5,57827,96445.3,32390,5.712
111809,80192,91374.5,70121.2,52344,87793.6,32486.6,5.717
144454,105584,89662.8,79820.6,57120,91581.3,54642.5,5.717
79283.5,51975,99969.7,111804,77071,95070.7,44512.6,5.718
128009,85345,98297.3,99000.5,66353,97781.5,44959.7,5.718
71233.2,44997,103748,97364.5,68709,92868.2,50260.3,5.721
136207,92449,96555.8,101425,69769,95271.5,36427.2,5.721
92096.6,61748,97746.4,78045.9,54140,94473.9,41582.2,5.722
64767.6,42381,100154,70119.2,48269,95202.5,40988.8,5.725
104824,64833,105961,82406,53937,100127,32100.2,5.725
120583,67480,117109,113834,72773,102514,36836.3,5.73
98212.3,71773,89677.8,53408.8,41088,85187.8,50205.8,5.731
98471.5,66604,96892.5,84113.1,59713,92315.5,49071.4,5.731
128636,89035,94685.1,93764.8,65574,93710.5,45430.3,5.732
102385,61581,108960,82472.9,53248,101505,35850.3,5.732
76505,52794,94969.8,89661.4,61783,95107.8,42357,5.733
100798,64092,103069,173128,111713,101565,48594.6,5.734
89053.9,58292,100121,91507.1,65128,92080.4,39192.7,5.735
74011.7,43372,111833,121733,81285,98146.8,163594,5.738
53899.9,36440,96937,72881.2,53585,89135.9,34310.2,5.741
104887,74868,91813.6,88241.3,65584,88176.8,39975.1,5.742
114111,76184,98162.4,83006.3,56428,96404.3,32744.6,5.742
113761,85521,87176.5,83701.8,65161,84183.5,37660.2,5.745
112147,87181,84303.7,63437.9,49945,83240.9,33783.1,5.745
73087.2,47052,101799,82403.9,55841,96710.8,34386.1,5.745
75293.3,46750,105549,73370.5,48087,99993.9,31340.5,5.747
135574,93107,95427.5,114850,79631,94521,39973.8,5.749
132600,90154,96391.6,127079,84458,98607.9,69240.1,5.751
101397,71753,92611.4,85402,63828,87687.3,33008.2,5.751
126256,86902,95214,86329.4,61070,92642.5,36101.5,5.751
138438,89213,101697,85092.9,60272,92524.7,39911.7,5.753
106961,85301,82177.2,102662,80521,83556.8,31998.1,5.753
98748,64109,100946,113279,77888,95314.2,32149.9,5.754
76112.6,50372,99025.6,72035.3,48692,96954.5,34896.8,5.757
67723.2,42940,103361,62832.8,43592,94462.5,34742.9,5.757
138487,95541,94994.6,113807,79513,93801.3,52838.8,5.758
93678.5,70969,86507,62977,50685,81429.6,64118.9,5.761
73904.4,51382,94262.6,72628.7,51406,92592.2,31190.1,5.762
101772,72389,92137.3,66611.2,50293,86800,45268.1,5.763
145366,99033,96197.2,116497,74441,102561,44474.6,5.763
79961.8,54680,95837.1,67914.6,46933,94834.2,45015.6,5.764
120615,87321,90523.9,57444.6,42548,88481,51628.6,5.764
112192,76802,95734.5,132625,91582,94906.3,79285.1,5.764
108480,78091,91038.9,95400.1,66575,93911.2,53733.1,5.765
113335,80707,92030.9,73825.9,52879,91496.7,32347.9,5.766
75739,56672,87585.2,61331.3,47116,85308.8,43205.7,5.77
67389.8,43932,100529,85876.7,60088,93662.9,32002.9,5.77
130792,85320,100464,108652,69624,102272,77825.1,5.771
129887,85290,99803.6,94004.2,65923,93452.4,61941.3,5.773
166128,110721,98331.4,112367,71733,102660,63364.1,5.773
84125.5,58169,94779.9,75269.3,56772,86888.8,42947,5.774
83710.1,60416,90804.2,79539.8,56056,92991.2,35285.2,5.775
86348.2,66662,84889.6,53900.7,42846,82445,35478.4,5.778
106021,77048,90180.4,81558,60897,87770.9,30950.6,5.779
106410,72929,95622.5,127088,89581,92975.8,32242.3,5.78
129884,89780,94810.2,81544.9,58748,90966.9,35710.9,5.781
86397.8,66653,84949.9,50998.6,41248,81028,32175.4,5.781
113874,75919,98300.5,60640.6,41922,94798.6,32783.3,5.783
66364.6,44589,97541.3,57143.7,41613,89995.2,36778.4,5.784
118452,75319,103067,91862.5,63051,95483,39961.4,5.785
117183,79565,96521,97378.3,66000,96693.7,34166,5.786
90151.2,59991,98483.9,137200,88871,101175,35896.6,5.786
106441,77287,90257.5,84314.5,62191,88849.5,46158.2,5.786
78685.2,47709,108087,57875.8,41433,91544.2,32023.6,5.788
61084.1,40710,98334.7,100387,73458,89560.6,51394.6,5.789
68020.6,47132,94581.1,63230.9,46997,88173.7,41055,5.789
104679,74152,92515.6,65767.4,49221,87566.9,39236.2,5.79
101835,63958,104348,97976.5,64942,98872.7,52359.3,5.791
92252.9,57139,105810,64905.5,41535,102411,32223.7,5.795
76227.1,55889,89384.7,45813.2,35193,85312.9,34558,5.798
69757.2,46644,98010.6,97728.1,65916,97164.8,33507.1,5.798
82753.2,60645,89427.2,79827.5,58401,89580.2,49804.2,5.799
101115,71273,92976.3,82878.7,61620,88145.7,54868.8,5.799
115013,78121,96484.7,100524,67204,98029,77987.9,5.801
153559,94688,106282,122983,79232,101724,75853.1,5.802
136413,81884,109178,79695,50885,102641,54307.8,5.803
119633,89428,87671.3,76222.9,56988,87656.1,42394.3,5.804
95653.4,68468,91557.3,65024.2,47796,89158.7,37091.6,5.805
104376,68864,99331.4,125367,93180,88173.8,54220.2,5.806
135642,79881,111284,110367,71588,101037,35493.6,5.807
64720.8,43269,98027.3,71982.9,47705,98888.4,37680.9,5.808
99403.2,67251,96868.3,89716.6,59387,99005.9,33877.6,5.81
168632,103113,107178,111349,71396,102210,54792.9,5.81
95389.2,61218,102117,102963,66110,102069,66219.3,5.81
119388,83511,93691,85587.6,62395,89896.1,38837.3,5.811
62337.6,38744,105445,92206.8,59605,101382,51568.5,5.813
115681,84436,89787.1,113081,88904,83358.4,62222.8,5.814
94592.2,65972,93967,74273,53624,90771.9,37075.1,5.817
89056.8,65009,89778.8,63304.1,48281,85928.1,32057.4,5.819
80964,53304,99543.3,63641.5,42293,98617,52332.4,5.82
120236,84784,92939.9,108589,77492,91835.5,53492.2,5.82
78844.3,48540,106451,85388.2,54917,101899,55498.8,5.821
104142,73029,93456.9,104832,74813,91832.3,89050.7,5.821
74502.7,47105,103654,85155,57021,97871.2,51049,5.821
138989,93938,96965.8,96600.7,65182,97125.3,86439.1,5.822
114950,81786,92110.8,73924.5,52583,92134.7,37280.7,5.825
139403,102333,89276.2,102584,73296,91722.9,79288.6,5.825
87863.8,62517,92106.8,73099.3,57577,83204,41232.3,5.826
93616.6,67673,90660.3,85306.8,65028,85973.2,37945.2,5.826
111994,79885,91877.4,84481.5,61145,90548.4,45640.7,5.826
75382.6,49990,98825.2,50530.8,35258,93924.4,35102.4,5.826
124455,85224,95704,121664,83724,95233.7,34500,5.827
98355.6,72201,89276.2,88996.2,65357,89239.9,32767.4,5.828
85466.9,60979,91853.9,90551.5,69563,85309.4,33287.7,5.828
91016.6,62612,95267.1,76000.7,50460,98707.6,51723.1,5.83
111287,80052,91106.9,80064.1,60700,86442.9,45807.7,5.831
92664,58849,103193,182321,118525,100811,181010,5.831
147140,96976,99436.6,117227,78368,98032.1,60051.4,5.836
126852,82184,101155,76607.2,49768,100879,62311.8,5.837
127244,85812,97178.4,91776.2,62264,96599.1,36908.8,5.839
95926.3,63608,98833.9,111786,82433,88871.9,61033.9,5.844
95373.4,70988,88048.5,150559,109281,90290.7,55361.5,5.846
169969,108048,103094,124591,85600,95387.5,41119.9,5.848
140437,96957,94925.2,83482.4,57597,94989.4,53355.6,5.848
90193.7,55149,107181,111659,73737,99240,44997.7,5.849
113720,82388,90459.5,65827.4,48156,89585.2,43298.9,5.85
127363,78553,106258,144350,107460,88033.9,67041.8,5.851
97302.2,56527,112810,121506,79506,100156,42119.7,5.851
94590,59877,103530,123161,82477,97863.3,61652.2,5.851
69014.2,49131,92058.2,63002.5,44843,92075.3,46042.3,5.852
138516,86837,104538,77395.9,51157,99150,70001.9,5.853
92461,67875,89274.7,69496.8,54991,82823.4,49979.5,5.856
84768.5,61533,90283.1,69031.7,51792,87350.6,43150.5,5.856
101859,67030,99588.8,108500,75806,93800.5,39273.4,5.856
82436.4,56635,95392.5,60328.8,40863,96755.2,35797.2,5.856
85997.5,56041,100568,65289.2,47140,90767.8,44461.5,5.857
131753,96430,89542.2,61214,46151,86926,31866.3,5.858
69771.6,47458,96349.4,94133.2,61338,100576,44796.2,5.858
68135.8,45156,98887.1,74397.9,54776,89012.3,42250.1,5.859
114428,80213,93490.6,72177.5,52865,89477.4,35030.6,5.861
118393,79668,97391.9,60033.4,43156,91165.8,47557.6,5.861
146097,87856,108980,103203,66140,102260,59722.9,5.861
98303,66045,97545.4,79439,53549,97221.5,37666.4,5.864
121613,84140,94723.5,79034.7,56581,91543.4,36998.5,5.865
142502,95064,98239.5,136988,92789,96753.2,49706.9,5.865
117932,75413,102487,68654.3,44345,101462,47743.9,5.867
102614,64643,104031,95442.2,63623,98311.9,40035.9,5.868
135881,94879,93857.1,107702,79858,88386.4,41733.3,5.868
127370,84042,99323.3,117584,75447,102138,57487.4,5.871
94505,65348,94776.9,61752.2,44648,90642.2,45142.6,5.873
105623,74668,92704.8,67480.6,46476,95154.7,42289.4,5.874
148520,102331,95117,91507.8,64059,93617.7,69833.5,5.875
88020.7,62661,92059.3,78430.9,53913,95339.7,38734.5,5.876
125993,79552,103795,96318.5,64368,98066.2,57078.2,5.877
81331.9,57032,93459.3,67549.6,48657,90982.4,39817.1,5.877
118186,85684,90395.3,80932.2,58668,90406.5,56008.7,5.877
94537.4,72468,85494.4,61287.2,48548,82732.9,37623.6,5.877
93769.9,65683,93560.1,104691,75071,91393.8,38292.2,5.879
75764.9,48812,101724,63444.1,40529,102590,30914.1,5.88
124153,86910,93619.9,66490.5,50275,86673.7,37725.8,5.882
64504.1,45753,92394.8,67029.4,47908,91693.2,39252.7,5.885
76050.7,49901,99879,105027,71552,96196.4,60399.1,5.885
99373.7,63373,102765,99573.2,65392,99792.5,58965.3,5.886
113921,70165,106406,73041.3,49881,95965.1,36419.6,5.887
119459,75945,103086,152749,100244,99861.8,33934.2,5.889
75446.6,46868,105498,70215.1,45384,101393,37028.2,5.892
144035,100685,93752.3,134701,93952,93960.4,63446.9,5.894
91054.8,65052,91732.3,107652,83461,84531.3,52434.5,5.895
70186.3,52753,87193.7,75666.1,57913,85625.9,36570.7,5.895
103236,76620,88301.5,65165,51345,83175.6,37674.7,5.896
154803,114075,88934.1,102743,79247,84966.9,38657.2,5.898
139147,96561,94439.3,93922.8,66281,92867.1,42369.4,5.9
84946.3,61976,89825.8,56505.5,42156,87843.8,44169.7,5.901
129432,92176,92024.2,79058.1,60068,86254.8,44411.2,5.901
89277.8,64033,91373.4,104393,78569,87076.2,37756.1,5.908
111238,81529,89417.1,134571,96852,91059.2,72588,5.909
72483.8,48136,98685,54475.5,39621,90106.4,31942.9,5.91
92008.8,59352,101595,84355.3,54376,101668,31700.7,5.911
86775.8,55737,102032,109669,69865,102873,59502.8,5.912
114745,72280,104039,100884,66545,99354.5,48280,5.913
70573,51302,90153.8,51525.8,39370,85770.7,31573.7,5.913
109634,80295,89482.5,61986.1,46751,86892.8,33733.4,5.914
95916.2,64432,97559.7,63472.4,41976,99097.8,54311.3,5.914
113116,71976,102995,94244.3,60801,101584,54434.1,5.916
73808.6,49990,96761.8,47967.4,32902,95544.1,33357.4,5.917
118045,87499,88415,83167.8,62134,87721.4,59973.4,5.919
113738,74893,99527.5,85477.9,57024,98237.2,58440.9,5.92
82098,54214,99243.3,62425.7,41314,99025.3,36299.5,5.92
161678,106755,99252.9,92832.6,65715,92579.7,47786.6,5.921
67202.6,46870,93966.1,97381.8,71422,89356.4,31815.9,5.921
87763,61092,94147.1,61891.6,45228,89681.8,68337.6,5.923
56640.2,38716,95877,71126.6,52241,89227.8,56994,5.925
95533.2,71845,87144.1,60060.4,45541,86430.1,38716.6,5.925
120876,82500,96021.4,88394.5,61848,93665.5,41533.2,5.927
100943,73128,90462.9,76147.7,56849,87783.7,44292.5,5.927
95458.3,62740,99712.4,60593.7,41872,94838.3,48189.6,5.927
99396.7,66068,98596.4,91443.6,62312,96174.9,55916.2,5.927
153678,111353,90446.2,89042.4,67892,85952.5,40878.4,5.928
151937,108624,91668.2,84722.3,58692,94601.7,42973.2,5.929
158011,98524,105106,104938,67221,102308,47164.3,5.929
110699,80183,90477.9,62870.7,45107,91344.9,33658.2,5.93
135723,84931,104729,176025,119267,96723.7,46331.4,5.93
81770.4,52638,101807,66978.3,45715,96018.6,40204.9,5.932
126099,92803,89048.9,70338.6,55583,82933.8,78323.3,5.934
121702,78457,101659,128107,84404,99469.3,89795.9,5.934
64248.5,40516,103924,74388.2,51268,95090.6,30956.2,5.934
81099.4,51761,102682,94455.5,63617,97304.7,68339,5.936
89455.7,57037,102785,78284.6,51929,98797.6,53809.6,5.937
140766,94323,97805.1,87626.5,57855,99260.1,40808,5.938
119517,85417,91699.3,99197.9,70196,92612.5,49847.7,5.938
124651,81622,100085,79724,53550,97568.4,45524.1,5.939
99827.3,68369,95690.8,89080.4,64945,89891,47492,5.94
143355,100701,93295.1,89480.6,65808,89110.7,37987.9,5.94
75712.3,49997,99243.6,80222.2,57209,91898.8,46591.6,5.94
120725,86752,91200.3,91081.4,67340,88641.4,52102.6,5.941
108575,76825,92620.1,143240,105017,89389,88090.2,5.941
69419.5,45070,100942,98614.1,68547,94282.4,48200.6,5.941
115242,80094,94295.3,89727.6,64759,90804.2,50430,5.942
62436.2,42056,97294.6,62516.1,45281,90480.6,33872.8,5.942
118714,73886,105298,130668,89511,95669.4,34630.4,5.943
120181,81788,96299.9,67579.3,46296,95664.3,31635.8,5.944
76237.2,47729,104680,95629.2,61265,102296,31197,5.944
67597.2,53568,82699.6,66665,56052,77944.8,42434.3,5.946
77432.4,50859,99778,57306.6,38664,97135.4,33709.9,5.947
106392,72001,96838.6,73125.5,55829,85839.9,32081.6,5.948
101300,69839,95059,107945,78971,89580.8,47772.1,5.951
162334,111884,95087.1,127130,84869,98169.8,48478.7,5.951
87410.2,53515,107045,76260.2,48982,102033,43506.6,5.953
84440.9,56596,97779.3,68590.8,49140,91476.8,32461.7,5.954
123566,88705,91291.9,71326.7,54853,85218,52593.2,5.955
170155,104042,107180,99248.9,64490,100859,36621.8,5.956
146025,101272,94496.7,89179,62065,94166.4,45112.9,5.957
80748,54380,97313.4,68841.3,46040,97992.7,34604.2,5.959
99818.6,64393,101590,102738,67828,99266.6,67030.7,5.961
91175.8,62035,96321.4,76247.8,50235,99471.9,44661.6,5.963
134112,98160,89539.3,72966.8,56088,85258,41638.7,5.964
121712,81676,97660.8,93156.9,64629,94464.3,42310.8,5.964
116578,77856,98130.7,64864.1,43416,97911.8,43425.8,5.965
93201.1,64032,95390.2,103520,75668,89658.6,59686.4,5.967
69230.9,46401,97780.5,53716.5,39209,89784.6,35784.1,5.967
89931.6,67172,87741.3,69190.4,51292,88404.9,33498.8,5.968
134600,91341,96574.1,90149.2,61680,95785,39218.9,5.969
93911.8,65162,94450.8,108656,72627,98047,38353,5.97
135143,93262,94965.8,114577,79207,94800.8,48391.8,5.972
64774.8,41891,101336,68236.9,48411,92375.1,36107,5.972
130307,90385,94482.5,93932.5,65833,93508.7,36900.5,5.973
63405.4,46133,90072.9,91043.4,70333,84833.9,30979.6,5.975
52436.9,36657,93747.5,121745,83761,95255.3,35273.5,5.975
105497,75092,92071.4,91886.6,63068,95482.4,31636.5,5.979
66483.4,45557,95639.6,90423.1,66821,88684.2,37224.8,5.981
92844.7,52957,114898,75376.3,48288,102300,42638.6,5.981
101770,71665,93066.2,73198,51921,92392.3,44551.2,5.983
81910.8,54728,98087,79108.5,54789,94625.8,54515.5,5.986
130596,89887,95217,60860.1,44683,89262.7,40428.5,5.989
127616,90913,91993.7,73533.3,53881,89439.3,63282.7,5.989
89323.9,64681,90504.7,51943.2,40836,83361.5,36063.5,5.99
133069,93792,92980.3,96131.5,71628,87955.5,39199.6,5.99
107766,68712,102785,87879.8,56961,101109,38896,5.994
114482,77065,97355.5,97795.1,64900,98753.4,34132.9,5.995
75231.4,49723,99156.6,80948,53414,99318.7,37291.1,5.996
112998,74293,99679,61289.2,41913,95833.1,35341.8,5.996
129709,83564,101726,133462,84572,103421,45882.2,5.996
72951.1,47004,101713,58427.1,41617,92007.6,54897.1,5.996
149990,90457,108668,131007,88260,97277,62191.1,5.998
94816.8,66652,93229.2,72756.4,50664,94113.4,44592.6,5.998
161598,106682,99271.2,93823.4,61399,100145,46662.6,6
101228,75178,88245.3,89641.4,73987,79402.3,33500.9,6.003
97352.6,67956,93885.8,89453,65744,89170,38671.1,6.004
96490.8,64573,97929.8,70838.2,47632,97464.9,45013.5,6.005
74317,52688,92439.2,63817.4,50484,82844.8,37872.7,6.007
100541,73693,89412.1,69514.7,51872,87826.2,36587.2,6.009
75160.8,45546,108149,84716.1,55975,99186.4,40187.7,6.01
103748,76096,89350.4,88892,66456,87661.4,37680.2,6.011
135464,97896,90686,63628.4,45089,92482.6,44204.2,6.012
59584.3,40716,95906.2,59306.9,43196,89979.1,42346,6.014
80498.9,50720,104014,62244.9,40808,99962.8,38905,6.015
149256,105117,93054.8,130620,89977,95138.7,58601,6.015
110884,74440,97620.5,101776,71733,92983.3,40950.1,6.016
80233.2,53112,99001.4,79715,52876,98801,35535,6.016
81899.3,56917,94301.4,78921.5,57705,89631.8,33896.9,6.016
98804.9,61047,106070,122538,87167,92129.8,38286.7,6.018
76597.9,56810,88363.3,74460,59811,81587.1,36814.3,6.018
136437,89921,99437.8,145159,102817,92525.2,87147.7,6.019
117454,84476,91119.8,57209.3,41489,90367.8,31826.2,6.021
109770,75080,95816.7,103086,75836,89084.9,32229.2,6.021
91747.4,64487,93239.9,73286.3,50699,94733.4,46292.1,6.024
78416.6,49975,102834,75672.3,48167,102960,32679.1,6.024
103769,73170,92942.8,66263.5,47274,91861.1,36973,6.025
139126,101592,89749,90662.5,67557,87950.3,39085.1,6.026
78097,47688,107326,89590.3,56981,103041,45364.1,6.026
74414.2,53953,90389.9,80827.3,60629,87369,37047.5,6.027
113831,70212,106250,97246.5,61648,103380,43558.3,6.028
122980,84212,95706.5,77700.2,49880,102088,56620,6.028
86919.8,59213,96201.5,97449.4,70985,89968.9,45723.5,6.029
141562,93548,99172.8,123113,88465,91203.4,31763.5,6.029
57523.7,39873,94547,70119.9,52393,87709.7,40423,6.029
122845,87824,91669.3,124057,90664,89674.1,41620.1,6.03
160345,107431,97815.3,86886.9,59103,96344,36510,6.031
124749,90046,90793.3,82920.1,61831,87888.8,93109.3,6.033
112776,74444,99281.6,134226,100792,87274.9,34394.4,6.033
129298,84889,99820.9,110346,76233,94862.4,51474.7,6.034
110077,65051,110898,102504,65574,102445,42294.9,6.035
77701.7,52163,97622,54970.9,40691,88534.9,36231.9,6.035
93019,69778,87364.1,66894.8,53194,82415.7,40568.6,6.035
115690,84235,90008.1,88546.3,62454,92915.9,41373.1,6.036
125913,88153,93608,90187.1,64772,91250.9,48820.3,6.039
111509,77426,94384.6,113894,77310,96548.5,56937.4,6.04
71735,45854,102526,56213.6,39927,92268.8,38092.1,6.041
67734,45011,98620.7,69866,51623,88695.6,37789.9,6.041
75512.9,52517,94232.6,87210.5,62985,90742.6,53668.9,6.043
105459,66584,103799,87414.7,58773,97473.5,34900.9,6.044
101020,71265,92898.6,80885.9,59989,88365.2,38012.1,6.046
83098.1,47848,113817,67142.5,43509,101134,31931.8,6.048
80836.6,48917,108300,66638.8,42933,101722,35294.9,6.049
68431.7,45616,98315,53372.2,38124,91748,46639.2,6.051
105461,77537,89138.2,94452.7,71309,86806.1,47099.4,6.051
139352,90873,100498,64606.1,44980,94131.3,54571.4,6.052
65936.2,43840,98567.4,81655.3,58376,91670.6,41849.2,6.052
86300.6,53205,106302,86696.4,54941,103415,33429.1,6.053
90342,63112,93811.9,60217,44353,88976.6,36472.7,6.054
112300,75890,96978.3,98724.5,71178,90899,46710.9,6.055
124502,78650,103743,87102.8,55303,103220,40881.8,6.055
168314,104702,105352,144316,91523,103339,54561.8,6.056
81508.3,51060,104617,96682.8,62688,101075,43916.4,6.056
87041.5,48705,117120,101203,65465,101313,31743.4,6.061
60385,38250,103461,89197,62935,92883.4,42302.5,6.062
112524,73681,100085,89081.8,63613,91774.7,53698.6,6.062
84967.2,57244,97275,58781.8,41537,92744.4,35925.5,6.063
91546.6,61572,97440.3,78335,56052,91589.3,38163.9,6.066
122009,77506,103166,123598,78954,102593,46474.3,6.067
63864.7,44893,93231.4,166809,122592,89173.7,61280.3,6.069
123092,83092,97084.6,65624.5,47164,91187.5,63551.8,6.071
73861.9,51417,94144.2,61363.1,42484,94658.9,39256.2,6.072
101406,78295,84880.4,77500.8,57935,87668.8,69364.3,6.073
60973.9,41402,96516.8,71733.1,48919,96099.7,42788.3,6.073
128682,88687,95090.7,94096.7,66274,93048.9,38459.9,6.074
78836.4,57596,89704.5,63782.2,47948,87178.4,32234,6.075
70736.4,47797,96989,74094.3,57085,85063.4,45424.8,6.075
86067.4,53088,106248,59727.1,38512,101638,38631.7,6.076
61459.9,42277,95272.6,60755.2,43457,91622.8,32302.3,6.076
99563.8,72622,89849,69152.5,53502,84706.7,33010.3,6.078
130978,84977,101013,96846.3,64861,97854.2,44155.9,6.079
123567,70961,114120,84473.2,54077,102373,49312.2,6.08
73254.2,50981,94168.2,60596.5,43601,91081.7,47340.2,6.082
94024.8,57601,106977,86621.9,57929,97996.7,40929.4,6.082
103683,68278,99519.1,85597.3,59150,94838.6,53880,6.083
99069.8,58773,110470,134987,93341,94776.6,67628.3,6.085
96368.4,64892,97324.8,98650.7,70033,92316.1,62659.6,6.086
93193.2,68911,88629,87285,65119,87843.9,53274.2,6.086
71568.7,48588,96532.6,46369.4,31628,96081.4,34457.2,6.089
101011,75892,87227.3,53940.1,41704,84764.4,34195.7,6.09
114912,81781,92085.9,78546.1,56261,91495,58308.4,6.09
