"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","Time"
95577.8,71089,88111.9,67442,53889,82018.2,2136.24,3.903
78405.1,48400,106164,71105.9,47340,98436.7,989.46,3.904
87521,61484,93289,63003.2,47093,87677.1,1622.19,3.905
62842.3,44103,93382.2,56527.6,43791,84597.1,910.8,3.905
95022.7,59968,103846,109844,72636,99106.9,464.37,3.905
82657.4,57823,93683.1,71691,50978,92164.1,232.53,3.907
102262,69185,96868.7,98752.1,69053,93722.5,1624.26,3.907
60733.4,41587,95708.4,65385.1,49451,86653,358.11,3.908
86547.6,66000,85939.1,55642.3,45136,80790.8,404.34,3.914
85957.9,60837,92597.2,70744.3,52541,88241.6,644.46,3.917
99031.7,74300,87350.5,67852.5,53633,82911.3,643.08,3.917
92581.2,64201,94506.4,60170.8,43693,90251.3,868.02,3.919
98076.2,72271,88936.4,61919.9,45535,89117.9,780.39,3.919
73442.9,48824,98581.7,49279.1,34453,93738,839.04,3.924
99603.4,66124,98717.7,56562.1,41368,89606.7,563.73,3.924
61200.7,41713,96153.5,61069.8,43089,92883.9,1671.18,3.927
69167.5,48225,93996.1,65278.1,46621,91762.7,1181.97,3.928
109362,80081,89498.9,83671.5,61821,88699.5,1652.55,3.928
78988.3,59841,86505.5,46139.6,36797,82175.3,859.05,3.933
142982,92920,100844,93014.8,61141,99700.9,1455.21,3.934
76037,50676,98333.8,74762.2,53376,91794.3,1994.79,3.939
84728.2,61517,90263.6,61833.7,46160,87788.8,511.98,3.942
71193.6,46959,99357.8,52863,37890,91433.8,1987.89,3.948
76458.2,57284,87472.4,52598.7,40944,84190.8,551.31,3.949
87648.5,57349,100161,71256.3,46341,100772,2160.39,3.95
113526,77430,96087.3,45034.2,31166,94698.2,1834.71,3.951
75104.6,53826,91443.9,59125.4,42930,90259.6,937.71,3.953
69896.2,48199,95037.6,60067.3,45507,86504.7,690,3.953
71120.2,49668,93841.7,64270.1,46728,90138.7,2132.1,3.954
108508,81116,87667.1,69845.2,54065,84664.4,1354.47,3.957
81765.4,54077,99091.6,69119.4,47981,94408.4,1987.89,3.959
76018.3,53165,93707.1,77265.5,58144,87088.5,759.69,3.96
82443.6,57978,93190.9,60315,44231,89367.2,233.22,3.966
68397.8,44641,100413,68000.9,46189,96484.1,1221.99,3.969
82528.6,58097,93095.9,68405.2,51085,87755.8,1531.11,3.98
41817.6,29934,91553.4,85473.8,56615,98942.1,761.07,3.981
63397.4,50918,81598.2,78693.1,67690,76189,1920.96,3.981
123440,86588,93428,86361.8,59777,94682,1311,3.985
97408.1,62462,102202,81415.2,51731,103142,615.48,3.986
69555.6,48414,94154.5,68276.9,46375,96487.2,2063.1,3.987
76403.5,58675,85337.6,62903.9,49551,83196.4,568.56,3.989
118805,83540,93201,79103.7,54716,94746.3,856.29,3.997
78517.4,50657,101580,57315.5,38165,98420.8,723.81,3.997
64402.6,41629,101388,59730.5,38921,100576,1059.15,3.998
95312.2,68485,91208,61735,48873,82783.2,1171.62,3.999
80631.4,59116,89387.9,82700.6,60117,90155.4,1827.12,4.005
125068,81536,100525,80741,54660,96806.5,1509.03,4.005
78091.2,55282,92576,67232.9,51102,86223.2,307.74,4.007
78014.9,59488,85946.5,110756,81848,88682.8,535.44,4.007
88354.8,64240,90137.3,76269.1,57400,87079.7,1587,4.009
131279,87583,98232.6,109605,75314,95375.1,1426.23,4.014
113005,74171,99848.7,93918.7,64694,95141,714.84,4.015
107407,70429,99944.7,67090.8,42784,102769,885.27,4.017
93725.3,62686,97986.5,71102.4,50979,91405.6,1911.99,4.021
77356.1,54265,93423.2,65008.4,43860,97136.1,556.83,4.022
109248,70461,101612,119605,77328,101366,2138.31,4.022
86161.7,54517,103577,110132,70905,101792,1422.09,4.023
70463.5,52058,88706.8,51372.6,41447,81230.3,1122.63,4.024
92486.9,65896,91981.6,66676.8,51121,85478.2,812.82,4.027
64984.3,44778,95109.5,62567.1,44947,91227.4,1276.5,4.029
128784,98113,86023.3,107269,79997,87878.4,855.6,4.032
45900,36570,82256,100867,86471,76446.6,743.82,4.032
104849,71261,96425.2,93067.2,62224,98020.9,1960.29,4.032
103411,67684,100130,100827,65436,100981,1653.93,4.033
85331.5,56680,98664.2,73080.7,46737,102476,211.14,4.034
93642.5,63265,97003.9,82512.3,55209,97946.4,1157.82,4.034
75536.6,53060,93297.6,61992.4,46696,87003.8,256.68,4.035
88606.1,61869,93857.8,80022.1,57904,90569.3,851.46,4.035
78701,53712,96026.1,65350.6,45780,93552.1,1198.53,4.038
91144.8,57320,104209,62352.5,39589,103219,1758.81,4.039
90067,59491,99218.8,60851.8,41551,95978,1048.8,4.047
140468,96649,95248.7,94070.5,67796,90934.6,1404.15,4.047
95526,69737,89771.5,93968.3,69785,88246.9,951.51,4.048
67790.9,46932,94663.4,52812.6,39868,86814.6,873.54,4.048
84905.3,53914,103208,61699.8,39159,103260,547.17,4.053
129881,95088,89515.7,84617.5,61784,89756.1,569.25,4.055
97183.4,71621,88926.6,120053,88357,89045.6,1138.5,4.058
90717.1,68122,87273.4,83743.9,69075,79453.4,357.42,4.065
80715.6,55040,96107.9,47701.8,35320,88510.3,772.11,4.066
95620.3,64008,97903,119432,83589,93638,1794,4.071
85651.9,62184,90269,66840.3,50588,86590.6,814.89,4.072
108437,78832,90147.8,84830.7,61424,90509.6,1600.8,4.072
68252.4,52454,85274.5,52870.6,42670,81202.8,628.59,4.073
68893.9,47081,95899.2,50454.9,34681,95343.6,1632.54,4.08
72932.4,44358,107753,72542.5,48442,98140.9,1346.88,4.082
86647.7,66953,84813.9,62021.3,49460,82180.2,804.54,4.082
92833.9,67365,90313.4,84859,64549,86156.5,1270.98,4.09
92244.2,64942,93088,75379.7,55447,89095.7,1080.54,4.096
59046.5,41932,92284.4,62604.4,45953,89283.4,1688.43,4.099
93756.2,69168,88833.1,74045.3,56264,86247.5,899.07,4.099
103170,62697,107842,80340.1,51549,102139,1134.36,4.102
72917.3,51420,92934.8,59240.6,44373,87494.5,1767.78,4.102
77559.1,54065,94014.9,78008,56489,90501.3,525.09,4.103
72156.2,46405,101904,59066.8,40749,94996.2,1348.95,4.104
90919.4,58763,101399,132584,85622,101481,1738.11,4.107
66618.7,47324,92256,64541.2,47925,88258.2,937.71,4.107
109641,80440,89326.5,74244.7,53912,90252.6,1433.82,4.107
98448.5,70005,92163.7,77153.7,57937,87273.2,1428.99,4.109
82894.3,65159,83373.9,35877.9,29831,78820.6,1841.61,4.109
79103.5,55946,92663.1,53007.2,38519,90186.1,638.94,4.11
57892.3,42013,90306.1,80857,60041,88257.1,129.03,4.113
70939.4,46121,100802,61192,43661,91850.3,511.98,4.113
166315,107084,101786,88407.6,59153,97947.4,1112.28,4.115
81995.8,62177,86425.4,48373.1,39893,79467.1,178.02,4.118
72373,51454,92180.1,73371.1,51687,93030.2,1513.86,4.121
95834.2,66797,94025,61402.4,43097,93372.4,981.18,4.122
72045.4,45982,102683,49887.7,32883,99426.4,388.47,4.122
90328.3,59677,99196.6,105913,70048,99090.8,718.29,4.123
63174.2,43869,94376.1,71926.3,52585,89640.8,1006.02,4.123
141178,96498,95879.9,117345,77806,98839.6,1659.45,4.123
63067,42519,97207.3,55642.3,38175,95522.5,665.16,4.124
151806,97830,101695,122025,80630,99181.9,1660.83,4.125
86314.3,60027,94235.9,79466.6,57579,90448.3,1030.86,4.126
68979.6,43607,103668,78858.7,50379,102584,2187.3,4.128
147108,102372,94175,97519.1,64268,99443.1,1507.65,4.129
96816.2,73532,86288.3,76338.1,63592,78671.8,818.34,4.129
116337,82619,92282.1,80162.1,60230,87224.1,1668.42,4.129
74993,50965,96433.7,88787.1,60921,95513.1,2141.76,4.129
83800.8,62377,88044.8,70455.9,55273,83538,1085.37,4.13
118138,73525,105302,89421.9,63005,93014.1,1399.32,4.13
88927.9,68873,84619.2,75503.9,62541,79119.7,766.59,4.132
71575.9,54596,85918.4,64396.3,48904,86297.2,1274.43,4.133
103179,72095,93792,82326.7,59122,91258.1,522.33,4.135
43210.8,31088,91091.8,163428,111736,95854.6,193.89,4.136
79191.4,57901,89633.8,78283.3,59520,86195.8,1816.77,4.136
73085,50552,94748,49250.1,36277,88972.5,1524.21,4.138
133464,90384,96772.8,76543.8,52968,94705.7,1199.22,4.141
111601,81395,89856.4,76959.1,58719,85893.7,522.33,4.146
91124.6,63709,93737.9,72501.1,51616,92053.4,1870.59,4.149
88101.4,64781,89128.2,87884.6,67840,84899.9,686.55,4.149
84031.2,64366,85558.7,60441.9,47635,83155.7,1645.65,4.156
103838,72814,93458.8,122325,85015,94297,1545.6,4.158
78462,51517,99813.4,71501.9,50457,92870.2,926.67,4.163
111727,80918,90488.2,65345.8,50474,84845.7,1660.83,4.166
62820,44084,93389.2,62592,48948,83803.8,1905.09,4.168
117090,79851,96099.1,79383.1,56262,92468.3,1386.9,4.169
155719,109379,93301.1,76937.8,51563,97787,1980.99,4.175
89456.4,53484,109614,84728.5,54101,102637,1688.43,4.177
85992.5,68147,82697.8,55194.5,43499,83156.5,310.5,4.18
71452.8,52688,88876.6,59028.1,46288,83573.9,1680.15,4.18
82822.3,58120,93390.3,93822.1,64012,96055.8,911.49,4.18
82972.1,53767,101134,81303.4,57087,93336.5,1565.61,4.181
72879.1,53937,88551.6,44908.6,34989,84116,823.86,4.182
73582.6,43238,111529,63046,41390,99825.6,1420.71,4.182
68893.9,51328,87964.3,122902,91280,88239.6,1285.47,4.182
60374.9,40996,96515,61418.3,40148,100257,1290.99,4.185
73908,49164,98519.9,42770.3,29989,93467.5,1110.9,4.186
78736.3,53120,97139.8,42958,31988,88011,1610.46,4.188
102993,73404,91953.5,66081.3,49669,87191.3,975.66,4.191
83395.4,56608,96548.3,69510.6,46892,97147.6,2006.52,4.191
129823,90776,93726.2,99755.4,73073,89466.2,1909.92,4.192
70984.8,50849,91487.8,57874.4,43389,87415.2,394.68,4.195
102426,71804,93485.4,76223.6,54769,91208.4,574.08,4.199
67903.9,43520,102255,54034.6,36584,96796.7,647.22,4.202
82118.9,62169,86566.3,62908,49673,82997.6,410.55,4.204
71319.6,49630,94176.9,59539.4,42199,92466.1,1522.83,4.205
69320.9,49249,92245.8,85426.8,61609,90872,776.94,4.211
75129.1,53249,92464.9,53837.2,37897,93101.8,1055.01,4.211
67446.7,43524,101558,70315.8,48656,94710.2,668.61,4.212
153919,112180,89920.4,94445.1,68728,90058.7,1204.74,4.212
84901.7,64405,86392.6,76054.6,59721,83460,1175.07,4.215
110403,79576,90923.8,66240.7,50721,85588.8,687.93,4.217
77872.3,49622,102846,57085.1,36930,101303,360.18,4.217
72619.2,46839,101607,67742.8,46987,94485.6,904.59,4.221
61494.5,39405,102274,65048.4,43504,97991.2,1057.77,4.222
106959,77793,90106.5,114259,87897,85191.6,799.02,4.223
71790.5,47109,99871.8,46836.5,31369,97850.7,962.55,4.226
65250.7,46500,91962.8,63043.9,48812,84644.1,859.05,4.227
74899.4,44526,110241,64074.8,41091,102193,1119.87,4.233
116988,83161,92194.2,66796.8,49780,87938.9,385.71,4.233
143346,91405,102777,143637,95760,98302.1,1356.54,4.234
90030.2,66395,88865.5,55315.9,42168,85970,1058.46,4.238
94808.9,69183,89811,78682.1,62178,82931.4,1580.1,4.238
86514.5,53436,106105,80034.5,52369,100157,917.7,4.239
119082,87009,89693.3,110035,78581,91768.4,1873.35,4.239
73149.1,46966,102072,52477.9,35642,96492.8,377.43,4.241
81630,61836,86514.4,63217.8,48428,85550.6,1286.85,4.241
123494,85056,95152.4,116065,81548,93275.5,1869.21,4.242
93119,68055,89672.3,52104.7,42427,80484.9,391.23,4.244
100653,65414,100841,82735.8,53470,101406,672.75,4.248
112393,78421,93926.6,70828.5,51769,89664,503.01,4.249
65494.8,44621,96193.9,60876.6,48297,82605.8,415.38,4.254
99558,76624,85151.3,72928.2,59480,80353.4,264.96,4.256
118687,86124,90314.8,57624.7,41329,91376.3,1076.4,4.256
138390,102715,88297.8,92765.7,71190,85398.1,1039.83,4.257
151770,109721,90651.9,74589.7,53885,90717.5,1830.57,4.258
79361.3,58472,88948.9,60303.2,47208,83715.3,994.98,4.259
67226.4,48437,90958.4,67903.6,50525,88077.8,1828.5,4.261
76029.8,53958,92343.9,72110.5,55022,85889.9,1153.68,4.261
65653.2,43424,99084.6,80541.6,53852,98016.4,1001.19,4.263
119120,84537,92346.2,90718.4,63597,93484.3,1424.85,4.264
73697,52824,91432.1,57342.4,42668,88075.2,1367.58,4.268
87340.3,55171,103749,85278.5,58923,94849.4,907.35,4.271
146250,95688,100166,121813,82524,96736.8,1330.32,4.273
80638.6,50981,103661,72296.8,48825,97041.4,1539.39,4.275
99252,73197,88864,64388,49392,85433.6,630.66,4.275
135701,96064,92576.5,72804.7,51116,93343.1,2144.52,4.276
81842.4,52232,102688,62381.5,43521,93937.1,1465.56,4.276
70076.2,47802,96073.6,55480.8,40206,90434,1205.43,4.277
73613.5,48866,98725.8,52137.8,36222,94332.2,772.8,4.278
111892,76502,95853.4,104926,70342,97757.3,1377.24,4.278
67817.5,42964,103447,60208.7,41496,95089.6,481.62,4.279
96999.8,70517,90148.2,64871.7,50205,84681.5,603.06,4.286
59672.2,39032,100192,75431.5,51516,95960.1,823.17,4.287
82145.5,63204,85176.4,49397.1,40916,79120.4,503.01,4.288
81750.2,56833,94268.9,72276.1,52741,89810.4,1254.42,4.289
72748.8,50381,94632.2,59209.6,45264,85727.3,1134.36,4.291
56949.8,38716,96401.1,82932.5,63025,86236.6,1207.5,4.293
101128,70121,94515.8,63669.1,47732,87417.6,1006.71,4.293
78535.4,55904,92066.7,59777.5,45248,86580.1,831.45,4.294
88630.6,57336,101306,58024.2,38277,99346.1,398.13,4.296
110435,77645,93212.3,71988.4,51869,90956.7,1550.43,4.297
75624.5,50097,98930.6,100533,70441,93532.6,1248.9,4.302
108339,68884,103073,59133.7,39624,97804,777.63,4.304
92936.9,67232,90592.4,93498.5,69460,88216.4,2049.99,4.309
89374.3,61923,94589,91446.4,65071,92099.9,1297.89,4.313
88202.2,56021,103183,94536.2,63961,96864.1,1429.68,4.315
79215.8,49420,105048,81602.2,57045,93748.4,878.37,4.315
106440,68671,101581,81660.8,52674,101601,743.13,4.318
60757.9,39204,101567,74188.8,47356,102670,1749.84,4.319
75441.6,56879,86923.8,41783.6,33058,82834.2,1195.08,4.32
63699.8,45020,92728.4,68352.8,49276,90907.7,1825.74,4.322
129761,87247,97470.3,74843.6,47522,103214,863.88,4.324
93960,61500,100126,70906.5,47105,98650.4,1364.13,4.325
99752.4,66857,97781.4,59504.9,41412,94168.7,732.09,4.328
127152,85915,96991.6,98074.5,68806,93413.6,500.25,4.338
95713.2,70709,88710.9,66364.9,48233,90172.5,1185.42,4.339
94003.2,63532,96968.4,110029,73592,97984.1,1954.77,4.343
77116.3,51852,97467.7,55367,37752,96114.9,867.33,4.344
71928,54100,87132.6,56617.3,47928,77417.6,2116.23,4.344
77165.3,57926,87302.8,62683.7,52046,78931,576.84,4.346
66159.4,46013,94230.3,79879.9,55984,93509,296.7,4.348
98893.4,67065,96638.8,83533.5,59588,91871.7,930.81,4.351
67550.4,43121,102664,54991.6,37441,96256.3,2014.8,4.352
76837.7,49872,100971,66008.2,42508,101767,864.57,4.354
93810.2,70134,87660,58067.6,46646,81583,1119.18,4.355
93391.2,62404,98078.4,117472,74888,102802,1927.86,4.357
106023,79499,87401.3,69394.7,50582,89910.4,1960.98,4.357
126328,90727,91251.8,92114.3,70383,85770.8,1751.22,4.359
112946,80685,91740.2,78548.2,57904,88901.2,1720.86,4.361
75060.7,53504,91940.4,48167.5,36708,85995.1,1514.55,4.363
69580.1,47456,96089,65553.5,46540,92310.1,303.6,4.365
118221,81425,95151.9,75291.4,51545,95728,2061.72,4.375
106808,81340,86055.4,53299.1,41605,83956.4,1114.35,4.376
85988.2,54481,103436,76462.4,49413,101411,1893.36,4.378
60128.6,43229,91156.2,77546.3,51952,97822.5,1718.79,4.381
87857.3,58945,97681.1,65986.8,41869,103287,1235.79,4.383
77914.8,56150,90939,41121.9,29758,90562.8,488.52,4.384
105366,77424,89187.9,64860,47952,88644.2,1371.72,4.386
128667,87907,95923.1,60960.1,44795,89185.9,816.27,4.388
82624.3,56553,95748.5,72919.9,51652,92520.7,1524.21,4.388
104862,77256,88954.3,64635.8,49413,85725.8,772.8,4.389
86379.8,60245,93966.1,90741.2,65625,90618.1,1063.98,4.389
107580,79256,88956.4,66215.2,49281,88055.8,591.33,4.39
108473,75292,94417.6,73126.9,50501,94898,1862.31,4.39
99198.7,71796,90549.4,57989,42604,89202.1,504.39,4.396
114592,77729,96616.1,79403.1,56249,92513,313.95,4.396
98159,72592,88617.9,56186.7,42284,87083.8,284.97,4.397
102175,71440,93731.2,83439.6,59320,92183.1,859.74,4.398
62797,45377,90694.9,63385.5,49037,84712.2,627.9,4.399
58344.5,38343,99722.6,61598.4,43419,92975.7,563.73,4.399
80737.9,50496,104785,71621.3,48452,96874.7,238.05,4.4
63913,48129,87028.6,65385.8,52853,81076.2,458.85,4.403
107656,77853,90623.8,74947.8,58377,84138.9,427.8,4.407
113314,75713,98082.5,106667,72365,96601.1,1404.15,4.407
75016.8,53999,91044.3,50134,37378,87901.5,1791.24,4.408
76646.9,53700,93540.6,84527.1,60892,90973.6,2014.11,4.412
57230.6,40796,91937.1,79261.7,59500,87302.4,1116.42,4.413
73070.6,48208,99335.3,68365.2,47228,94867.1,1783.65,4.414
148706,100088,97370.2,94559,64856,95550.4,2170.05,4.419
65682,42529,101214,62981.8,44553,92644.2,449.19,4.419
91224.7,68827,86862.8,68374.2,55366,80933.6,2191.44,4.422
77318.6,50492,100356,55487.7,35973,101088,763.83,4.424
60071.8,39322,100119,62485.7,45763,89484.2,1117.11,4.425
88079,60628,95209.3,47132.5,34380,89845.2,2168.67,4.425
70033.7,50104,91604,53517.8,41784,83939.8,536.13,4.426
60736.3,41750,95339.3,70415.2,50798,90844.7,891.48,4.428
69099.8,47048,96253.4,58629.3,39285,97806.5,2012.73,4.429
84103.2,53269,103471,64844.1,43865,96879.6,1463.49,4.43
64257.8,51094,82420.7,183272,148206,81042.1,120.06,4.436
111403,77961,93648,78350.9,60068,85483.2,1025.34,4.438
138583,92897,97765.9,127233,89537,93127.5,947.37,4.438
77642.6,55043,92443.9,88598.1,66667,87095,719.67,4.439
86617.4,59477,95441.3,76104.2,53929,92484,1351.02,4.439
75505.7,51382,96304.9,57532.2,40694,92653.2,538.89,4.445
77799.6,48696,104704,73922.5,48833,99207.1,1315.83,4.445
72428.4,58508,81128.5,47336.8,41480,74789.4,117.3,4.449
76741.9,52896,95080.1,56374.4,40892,90349,2029.29,4.45
72352.1,48365,98039.2,59569.1,40704,95910,787.29,4.451
117464,82700,93085.2,48619.5,35532,89674.8,406.41,4.452
66007.4,44249,97761.9,71352.9,50804,92043.6,581.67,4.456
88290,68937,83934.2,37373.2,29812,82157.8,146.97,4.458
85484.2,64194,87271.2,72443.8,60686,78233.5,1179.9,4.458
104432,76732,89194,69319.5,54901,82747.5,1118.49,4.459
81673.9,61757,86671.7,66875.5,52265,83856.4,667.92,4.459
65479.7,45154,95036.5,61350,44474,90404.1,84.18,4.462
91856.2,68968,87285.2,64043.7,51064,82194.3,1062.6,4.463
87300.7,58725,97426,71323.9,53721,87010.4,1074.33,4.463
90686.9,64145,92653.5,56472.4,43005,86059.1,660.33,4.465
108152,78728,90029.5,95925.9,70028,89772.6,1049.49,4.466
126815,85206,97539.5,106158,76366,91102.9,1008.09,4.47
69054.5,43404,104266,67878.8,45777,97177.7,516.81,4.471
69541.9,48205,94544.1,70031.5,48528,94576.1,1905.09,4.471
81912.2,53500,100340,61218.2,40401,99304.3,1576.65,4.476
107981,76859,92073.3,90391.4,68038,87067.4,563.73,4.477
71012.9,45656,101934,94612.8,63628,97449.9,1739.49,4.481
71184.2,47556,98097.6,49389.5,35324,91631.5,442.98,4.482
68236.6,50540,88483.4,63553.1,47669,87373.7,1927.17,4.483
84433,53949,102567,52812.6,35152,98461.7,267.72,4.484
66383.3,47384,91813.6,64958.7,48248,88234.4,602.37,4.484
82964.9,64245,84632.1,67227.4,55197,79819.8,621.69,4.485
80621.3,56251,93928.9,49929.8,36038,90798.6,1593.21,4.488
75980.9,49759,100072,67113.5,43442,101247,1706.37,4.491
71659.4,48896,96046.2,59204.8,40816,95061.8,767.28,4.493
80075.5,59355,88414.3,55281.4,45478,79663.2,596.85,4.494
72293.8,49317,96069.2,53699.2,38945,90364.2,607.89,4.496
85331.5,62777,89081.8,63502.8,50029,83186.1,2107.95,4.504
84453.1,64104,86339.7,40808.7,33388,80101.7,634.11,4.504
113589,67324,110573,110257,72021,100329,2184.54,4.505
85744.8,58592,95906.8,72203,52432,90248.2,1147.47,4.507
107187,76800,91466.3,112605,83296,88595.5,1313.76,4.51
116613,85637,89241,61307.9,43541,92277.9,848.7,4.51
138300,93165,97285.6,86791.6,57280,99301.3,2005.83,4.513
70817,47618,97464.5,51910.8,38538,88277.1,1727.07,4.513
84733.2,54473,101942,74403.4,51076,95467.6,390.54,4.515
72379.4,53329,88947.1,93788.2,73773,83316.5,1505.58,4.516
99561.6,67624,96487.5,79244.4,57649,90085.9,1611.15,4.517
39006,32196,79398,93652.3,84192,72900,1336.53,4.517
81403.2,51814,102961,73551.2,46650,103328,1050.87,4.522
103119,74607,90581.5,93972.5,67442,91316.7,1295.82,4.528
70841.5,48112,96497.1,66449.8,44668,97493.8,905.97,4.53
104264,72063,94820.4,129663,90514,93881.4,1648.41,4.532
87095.5,48249,118301,156041,103641,98670.3,1274.43,4.535
110187,77194,93546,84977.6,59523,93562.1,2168.67,4.537
55350.7,35439,102358,75984.9,53531,93025.4,937.71,4.54
90681.8,65320,90981.7,61554.9,47365,85169.7,1297.2,4.54
76523,47855,104796,67464.1,43938,100626,902.52,4.542
89568,59929,97948.1,62173.8,42468,95945.7,2186.61,4.543
128580,84156,100131,74392.4,54593,89304.1,1582.17,4.543
71606.9,49880,94082.4,52949.9,39345,88197.4,407.1,4.548
93443.8,70957,86304.8,49891.8,39984,81775.5,1471.08,4.553
86630.4,59013,96206.1,73830,51341,94242.9,988.08,4.562
66917.5,42041,104315,72629.4,46996,101282,1055.01,4.562
67312.1,45227,97538.3,60445.4,41702,94991.8,1451.07,4.563
80966.2,53187,99765,85978.1,57723,97615.6,683.1,4.563
89435.5,55488,105631,56219.1,36160,101891,2187.99,4.569
80911.4,63436,83590,43950.9,35000,82296.2,1282.71,4.569
86795.3,59812,95101.6,68178.9,50296,88837.5,2056.89,4.578
82413.4,58613,92147.5,70513.2,56145,82307.4,471.27,4.58
107218,68025,103295,88439.4,57172,101378,1724.31,4.58
85255.9,57829,96618.2,66925.2,48813,89853.3,1470.39,4.58
127251,89680,92992.3,88178.5,64936,88993.3,1089.51,4.581
90622.1,55689,106646,85235,57636,96917.9,1650.48,4.585
78273.4,50170,102247,69699,44295,103122,523.02,4.586
68906.9,47505,95061.2,59761.6,43593,89843.2,741.06,4.587
64308.2,45440,92748.8,54487.9,40196,88837.7,2046.54,4.589
63315.4,38562,107604,109168,69470,102986,895.62,4.59
102537,71095,94519.9,63014.2,47259,87384.5,385.71,4.593
65749,46208,93250.6,64624,48596,87151.2,1276.5,4.595
109409,73623,97391.2,60588.9,42527,93370.2,713.46,4.605
74731,49648,98645.8,67253.6,46480,94826.4,1091.58,4.605
99059,59195,109670,93731,61606,99710.3,781.77,4.606
97393.7,72781,87698.6,55392.5,42656,85104.2,1757.43,4.608
75572.6,58769,84274.5,53617.8,43373,81015.8,1847.13,4.61
64841,40262,105544,57125.1,42318,88467.1,745.2,4.61
77893.2,52912,96477.3,47900.5,35048,89568.8,1350.33,4.61
117963,80633,95877,77640.2,55741,91283.4,1426.23,4.611
77449,52972,95818.5,50433.5,36037,91717.1,903.9,4.613
130296,88889,96064.7,108788,76612,93060.4,1994.79,4.615
140874,98988,93266.9,122921,84629,95188.8,839.73,4.615
136097,94402,94481.8,65450.6,44666,96032.2,869.4,4.616
89591,63804,92023.1,112959,85505,86578,1578.03,4.617
100686,73485,89794.8,75868.3,56333,88262.7,1613.22,4.617
87347.5,65769,87038.1,58949.5,46180,83657.7,480.24,4.618
86127.1,63267,89216,58439.6,45551,84079.3,955.65,4.619
110365,76946,93999.6,75521.2,53822,91957.9,1906.47,4.622
64891.4,46044,92362.2,53738.6,41192,85497.5,900.45,4.623
86764.3,63996,88852.2,55500.1,42229,86131.8,1630.47,4.624
73625,46193,104455,65246.4,42541,100515,424.35,4.624
88324.6,63780,90756.3,54069.8,43332,81776,392.61,4.626
96287,69621,90637.4,74192.2,58029,83790.2,973.59,4.633
77677.9,51528,98794.8,92274.4,64124,94306.3,669.99,4.635
76309.9,51260,97562.4,49143.9,33644,95728.6,988.08,4.635
64288.1,40344,104431,65951.6,43281,99863.7,1891.98,4.636
80105.8,59335,88477.5,41441.4,32779,82855,1126.77,4.646
103589,77699,87373.4,76663.1,60267,83365.6,932.88,4.646
63273.6,41260,100502,68321.7,46405,96488.2,969.45,4.646
64640.2,41884,101143,53530.9,35445,98975.9,790.05,4.65
79732.8,49626,105295,64268.7,41479,101543,963.93,4.651
88201.4,66104,87443.6,65474.1,50129,85597.4,714.84,4.652
82221.8,51324,104990,63380.6,40981,101357,651.36,4.652
103103,77497,87189.6,57161.7,44733,83744.6,2117.61,4.654
69885.4,50401,90871.4,69089,51369,88143,1040.52,4.656
115831,79759,95175.3,67099,48018,91578.2,1188.18,4.658
58754.2,41396,93016.5,67438.5,50540,87448.6,480.93,4.662
104964,77439,88830,71141.8,53250,87555.8,1364.13,4.662
86412.2,67853,83461.5,45829.8,38576,77859.3,533.37,4.663
102840,71777,93898.5,101057,66109,100181,1164.03,4.665
103116,68826,98187.1,97748.9,65079,98435.3,1317.21,4.668
99248.4,71308,91214.8,69144.9,54785,82713.9,1462.8,4.669
64666.1,45936,92257.9,71167.3,53908,86518.1,1655.31,4.673
94814.6,59548,104349,78177.7,54133,94645.7,1610.46,4.674
81612,53181,100572,99198.5,65216,99685.3,1405.53,4.679
75458.9,51796,95476,78005.9,55692,91794,2062.41,4.681
87573.6,62494,91836.4,62581.6,45895,89363.8,925.98,4.686
88483,62229,93185.2,82356.3,56173,96083.6,2025.84,4.687
120092,79857,98555.9,69703.1,47561,96046.4,772.8,4.693
64805.8,46544,91249.4,58411.3,43592,87815.2,1289.61,4.695
88616.9,60177,96508.6,83534.9,58153,94140.3,563.04,4.697
79272.7,56173,92486,52298.6,41117,83358.2,495.42,4.699
73032.5,46309,103355,81558,58465,91422,1767.78,4.702
76997.5,52354,96384.4,72356.9,52974,89515.2,1716.03,4.702
67851.4,47291,94028.6,61443.1,44422,90647.3,1644.27,4.703
77580,57128,88998.1,89596.5,70533,83248.9,741.06,4.703
88513.2,61089,94956.6,77226.2,56241,89989.4,476.79,4.715
113911,74862,99720.6,61840.6,41555,97528.2,1480.74,4.718
95693,61565,101865,178474,124157,94207.1,1863,4.721
100322,73242,89766.8,58061.4,45651,83352.3,771.42,4.723
102041,70316,95104,49172.9,35381,91082.6,646.53,4.723
101092,67960,97485.9,61277.5,46328,86683.7,1036.38,4.724
67991,41016,108637,71983.6,47656,98991,142.14,4.729
75676.3,47145,105197,66522.9,42596,102349,1640.13,4.729
84527.3,57129,96966.2,124612,83844,97401.9,630.66,4.739
78063.1,58588,87320.7,52510.4,41125,83679.5,1397.94,4.74
64549.4,42908,98590.3,56954,38120,97915.4,1020.51,4.744
75298.3,52276,94398,77642.9,57688,88205.7,1121.94,4.744
41270.4,27469,98463.6,100748,65917,100166,1296.51,4.744
110201,80573,89634.7,69361.6,55433,82003.1,293.25,4.75
56736,40005,92944.7,73457.4,53905,89307.2,330.51,4.75
