step_1,step_2,step_3,step_4,step_5,step_6,step_7,step_8,step_9,step_10,step_11,step_12,step_13,bootstrap_0,bootstrap_1,bootstrap_2,bootstrap_3,bootstrap_4,bootstrap_5,bootstrap_6,bootstrap_7,bootstrap_8,bootstrap_9
wuhan,ba4,ba4,ba1,ba1,ba1,ba4,ba1,ba1,wuhan,wuhan,ba4,ba4,718646.0,664177.0,39208.0,456573.0,15932.0,31109.0,542124.0,2394802.0,25775.0,398845.0
ba4,wuhan,wuhan,ba4,wuhan,ba4,wuhan,ba1,ba4,wuhan,ba4,ba1,ba4,5752163.0,1513634.0,588878.0,903439.0,42033.0,97065.0,3430548.0,2182714.0,677348.0,4786312.0
ba4,ba1,wuhan,ba4,ba4,ba1,ba4,ba4,ba4,ba4,ba4,ba1,ba4,2943889.0,1268156.0,181660.0,306968.0,11729.0,39142.0,1773800.0,1194466.0,197349.0,3229368.0
wuhan,wuhan,ba4,ba1,ba4,ba1,ba4,ba1,ba1,ba1,ba4,wuhan,ba1,1105271.0,1883280.0,666275.0,2930764.0,794335.0,1754164.0,656402.0,2620930.0,1174425.0,1190545.0
ba4,ba1,wuhan,wuhan,ba1,ba1,wuhan,ba4,wuhan,wuhan,ba4,wuhan,ba4,1361796.0,637239.0,46703.0,649309.0,8134.0,309274.0,2162467.0,1123071.0,863808.0,3444474.0
wuhan,ba4,wuhan,ba1,wuhan,ba1,ba4,wuhan,ba1,wuhan,wuhan,ba4,ba4,1045166.0,1031886.0,47822.0,551455.0,21234.0,99830.0,731066.0,3632114.0,49659.0,580024.0
ba1,ba1,ba1,wuhan,wuhan,ba1,ba1,ba4,wuhan,ba1,wuhan,ba4,ba1,585351.0,1818775.0,1090286.0,5694272.0,2021587.0,3196234.0,416306.0,3899793.0,1199360.0,802710.0
ba1,ba1,wuhan,ba4,ba1,ba1,ba1,ba4,wuhan,ba1,wuhan,ba4,ba1,672051.0,2088968.0,1448575.0,5871676.0,2201805.0,3788015.0,475533.0,3498138.0,1187080.0,805413.0
ba4,wuhan,ba1,ba1,ba4,ba1,wuhan,wuhan,ba4,ba1,ba1,wuhan,ba4,1918292.0,254668.0,39936.0,801388.0,2392.0,539836.0,3956202.0,995410.0,1113508.0,4734628.0
ba4,ba1,ba4,wuhan,ba4,ba4,wuhan,ba1,wuhan,wuhan,ba1,ba4,ba1,1948398.0,1502535.0,706379.0,2983604.0,1287419.0,3675832.0,624095.0,1892407.0,2295883.0,590374.0
ba1,ba1,ba4,ba1,ba1,ba1,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba4,633136.0,788039.0,211685.0,643439.0,11017.0,63988.0,2191363.0,1183706.0,299334.0,1567850.0
ba4,wuhan,ba4,ba1,ba1,wuhan,ba1,wuhan,ba1,ba4,ba1,wuhan,ba4,3228461.0,428827.0,95672.0,711145.0,20882.0,562441.0,4773187.0,1014904.0,1402252.0,6089696.0
ba4,ba4,ba4,ba4,wuhan,ba1,ba1,ba4,wuhan,ba4,ba1,wuhan,wuhan,960051.0,286881.0,139800.0,1439587.0,373975.0,2478934.0,4739179.0,543325.0,5551662.0,4162306.0
ba1,wuhan,ba1,ba1,ba4,ba4,ba4,ba4,wuhan,wuhan,ba4,ba4,ba4,101397.0,85792.0,9887.0,895690.0,9747.0,51466.0,974957.0,463181.0,992.0,403472.0
wuhan,ba1,ba4,ba4,wuhan,ba1,wuhan,wuhan,ba4,ba1,ba1,wuhan,wuhan,479668.0,505270.0,62428.0,1690307.0,563673.0,3210700.0,3581240.0,1177355.0,2572156.0,1161834.0
ba4,ba4,ba1,wuhan,ba1,ba1,ba4,ba1,ba1,ba1,ba4,wuhan,ba4,1681859.0,485412.0,85568.0,722351.0,12092.0,352997.0,2542095.0,993057.0,648703.0,4103288.0
ba1,ba4,ba4,ba4,wuhan,wuhan,ba4,ba4,ba1,ba4,ba4,ba4,ba1,141094.0,1075662.0,714239.0,2359545.0,1050078.0,1936292.0,76765.0,1372681.0,533891.0,159036.0
ba4,wuhan,ba1,ba4,ba1,wuhan,ba4,wuhan,wuhan,wuhan,ba4,ba1,wuhan,527610.0,298081.0,947851.0,1505517.0,1116158.0,1872120.0,5005029.0,811966.0,4281846.0,4842376.0
wuhan,ba1,wuhan,wuhan,ba1,ba1,wuhan,wuhan,ba4,ba4,ba1,ba4,wuhan,850971.0,550498.0,642001.0,3782414.0,1137302.0,2263356.0,1761346.0,2752310.0,642900.0,321877.0
wuhan,wuhan,wuhan,ba4,ba4,ba4,wuhan,ba1,wuhan,ba1,ba4,ba1,ba4,3806300.0,1920892.0,425980.0,845184.0,47964.0,50428.0,2462506.0,3725989.0,236860.0,2424924.0
ba1,ba4,ba4,ba4,ba1,ba4,ba4,wuhan,ba4,wuhan,ba4,ba1,wuhan,177432.0,779205.0,2361826.0,3457567.0,2101816.0,3489497.0,8470697.0,1563382.0,3589987.0,2908550.0
ba1,ba1,wuhan,ba4,ba1,ba1,ba4,wuhan,ba1,ba4,wuhan,ba4,ba1,820503.0,1935461.0,1525805.0,6194021.0,1968074.0,4575017.0,556506.0,3508391.0,1235567.0,738451.0
ba1,ba4,ba4,ba1,ba1,wuhan,ba1,ba4,ba1,ba1,wuhan,ba4,ba4,337895.0,758306.0,107374.0,947085.0,50206.0,124762.0,2138226.0,2158518.0,99779.0,1066496.0
ba1,ba4,wuhan,wuhan,ba1,wuhan,ba4,ba4,ba1,ba4,ba4,wuhan,wuhan,145787.0,328965.0,332244.0,1820494.0,632210.0,3322400.0,4598702.0,1246091.0,2419849.0,2338116.0
wuhan,wuhan,ba4,ba1,wuhan,ba4,wuhan,wuhan,ba1,wuhan,wuhan,ba1,ba1,1136093.0,1252621.0,545258.0,798877.0,541046.0,844313.0,218756.0,4189794.0,122112.0,401412.0
ba1,ba1,ba1,ba4,wuhan,ba1,ba1,ba4,ba1,ba1,ba4,ba1,wuhan,186815.0,391347.0,1605737.0,3158835.0,2277714.0,3918495.0,6010256.0,1309448.0,3459818.0,3336423.0
ba4,ba1,wuhan,ba4,ba1,wuhan,ba1,ba4,ba1,ba4,wuhan,ba4,ba1,3361098.0,2874162.0,1007452.0,3616911.0,1605572.0,3969588.0,578112.0,3435137.0,3038156.0,1360688.0
ba4,wuhan,ba4,ba1,ba4,ba1,ba4,ba4,wuhan,wuhan,wuhan,wuhan,ba1,869552.0,819069.0,478242.0,2353643.0,387205.0,983955.0,290530.0,849833.0,1777816.0,2180354.0
wuhan,ba4,ba4,ba1,ba4,ba1,ba1,ba4,wuhan,wuhan,ba1,wuhan,wuhan,611093.0,616301.0,89239.0,1944559.0,417831.0,2211915.0,3342606.0,1663502.0,2798067.0,1884221.0
ba1,wuhan,ba1,ba4,ba1,ba4,ba4,ba1,wuhan,ba1,ba1,ba4,ba4,628641.0,192411.0,305499.0,1889075.0,13539.0,162162.0,3545669.0,1545727.0,20724.0,854269.0
ba1,ba4,ba4,ba4,ba1,ba4,wuhan,wuhan,ba4,ba4,ba4,wuhan,wuhan,76499.0,374504.0,228486.0,1366715.0,464176.0,1823925.0,3646780.0,561637.0,2060363.0,1562422.0
ba4,ba4,ba4,ba4,ba1,wuhan,ba1,wuhan,ba4,ba4,ba1,wuhan,wuhan,969873.0,360974.0,157967.0,1655892.0,302594.0,2797760.0,4707293.0,409433.0,4425903.0,3656322.0
ba4,wuhan,wuhan,ba1,ba4,wuhan,wuhan,wuhan,ba4,wuhan,wuhan,ba4,wuhan,985128.0,529298.0,781497.0,2029450.0,720917.0,1218940.0,1687836.0,1317591.0,1457751.0,942425.0
wuhan,wuhan,ba4,wuhan,ba1,wuhan,ba1,ba1,ba4,ba1,wuhan,wuhan,ba4,1844613.0,611885.0,59248.0,1243316.0,27424.0,301716.0,2146329.0,1989467.0,319722.0,1484407.0
ba4,ba1,wuhan,ba1,wuhan,ba4,ba4,wuhan,wuhan,ba4,ba1,ba1,ba4,3379181.0,1603776.0,238634.0,428209.0,26581.0,90129.0,2744570.0,1480085.0,669368.0,4155051.0
ba1,ba1,ba1,ba4,ba4,wuhan,wuhan,ba4,ba1,ba4,ba4,ba1,ba4,1285924.0,1110130.0,539515.0,584641.0,50696.0,91158.0,2944241.0,2467269.0,229316.0,3035757.0
ba4,wuhan,ba1,wuhan,wuhan,wuhan,ba1,wuhan,wuhan,ba1,ba4,ba4,wuhan,752499.0,238228.0,386059.0,2001678.0,771755.0,1073194.0,1356006.0,1341657.0,1177278.0,1698151.0
ba1,ba1,ba1,ba4,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,62318.0,413246.0,413440.0,1577486.0,840771.0,1799479.0,19954.0,692809.0,339016.0,104259.0
wuhan,ba1,ba4,wuhan,ba1,ba1,wuhan,wuhan,ba4,ba1,ba4,ba1,ba4,3804859.0,2488037.0,358603.0,765282.0,41852.0,55649.0,2931111.0,3649281.0,347333.0,1553814.0
ba4,wuhan,wuhan,wuhan,wuhan,ba1,wuhan,ba4,ba1,ba1,ba1,ba4,ba4,702330.0,183364.0,114652.0,407546.0,1858.0,30193.0,1116427.0,576143.0,27785.0,580423.0
ba1,ba1,wuhan,wuhan,ba1,wuhan,wuhan,ba4,wuhan,ba4,ba1,ba1,wuhan,229650.0,235106.0,1441252.0,2020220.0,1318812.0,3475953.0,5200843.0,1209597.0,3564694.0,2303622.0
ba4,wuhan,wuhan,ba4,ba1,ba4,ba4,ba4,wuhan,ba1,ba4,ba1,ba1,926231.0,926125.0,913883.0,1313307.0,1289358.0,948269.0,661973.0,1620492.0,674602.0,1264860.0
ba1,ba1,wuhan,ba4,wuhan,ba4,ba4,wuhan,ba1,wuhan,ba4,wuhan,ba4,822938.0,634420.0,170536.0,1952410.0,26615.0,862322.0,3738902.0,2112999.0,854141.0,3043005.0
ba1,ba4,ba4,ba1,ba1,ba4,ba4,ba4,ba1,ba4,ba1,ba1,wuhan,136494.0,398631.0,2078160.0,2447491.0,1216556.0,2775683.0,6550916.0,1469005.0,4161531.0,2893238.0
wuhan,ba1,ba4,wuhan,wuhan,ba1,ba1,ba4,ba1,ba4,ba1,wuhan,wuhan,679335.0,399585.0,107164.0,1729064.0,520948.0,2774453.0,3987220.0,1658769.0,2824807.0,1756671.0
ba4,ba4,ba4,wuhan,ba1,wuhan,ba1,wuhan,ba4,ba1,ba4,ba4,ba4,939826.0,178991.0,12338.0,500402.0,7844.0,31896.0,990244.0,411937.0,28392.0,749445.0
ba4,ba4,ba1,wuhan,ba4,ba1,ba4,ba1,wuhan,ba1,ba1,ba1,ba1,777404.0,683687.0,845115.0,1343922.0,889166.0,2022875.0,476939.0,1317612.0,641250.0,1197693.0
ba4,ba1,wuhan,ba1,ba1,ba1,wuhan,ba4,ba4,ba4,wuhan,ba4,wuhan,1616913.0,865255.0,771403.0,2707785.0,848648.0,1682865.0,2695255.0,2163825.0,2498060.0,1215246.0
ba1,ba4,ba1,wuhan,ba1,ba4,ba4,ba1,ba1,ba1,ba4,ba4,ba4,105880.0,123782.0,15088.0,781034.0,31160.0,80479.0,832324.0,509662.0,7927.0,472195.0
wuhan,wuhan,ba1,ba4,wuhan,wuhan,ba4,wuhan,ba1,ba4,ba1,ba1,wuhan,665324.0,365491.0,938581.0,1477104.0,902712.0,1843656.0,4124718.0,1761541.0,2251862.0,2187330.0
ba1,ba1,ba1,wuhan,ba1,ba4,wuhan,ba4,ba1,ba1,wuhan,wuhan,wuhan,179788.0,349454.0,194083.0,2112081.0,607557.0,3422568.0,4762266.0,761073.0,1774010.0,1898427.0
ba1,wuhan,ba4,wuhan,ba1,wuhan,ba4,ba4,ba4,wuhan,wuhan,ba1,ba1,409669.0,954187.0,819712.0,2036003.0,937838.0,1471691.0,479382.0,3102665.0,174046.0,639650.0
ba1,ba4,ba1,ba4,ba4,ba4,ba1,wuhan,ba4,ba1,ba4,ba4,wuhan,248675.0,739286.0,1034440.0,5949406.0,1946055.0,3998687.0,2866017.0,3582908.0,1186417.0,1508379.0
ba1,ba4,wuhan,wuhan,ba1,ba1,wuhan,wuhan,ba4,ba4,wuhan,ba4,wuhan,311929.0,594279.0,1243511.0,4764359.0,1211493.0,2281949.0,2669365.0,2803769.0,835860.0,536847.0
ba4,wuhan,ba1,ba4,ba1,ba4,ba1,wuhan,ba4,ba1,ba4,ba1,ba4,7191167.0,2010152.0,609520.0,1099802.0,51518.0,111182.0,5075870.0,2487904.0,648735.0,7599907.0
wuhan,wuhan,ba1,ba4,ba1,ba4,ba1,ba1,wuhan,ba4,ba4,wuhan,ba4,1724911.0,700935.0,95920.0,667218.0,18168.0,232130.0,2513930.0,2467065.0,268427.0,2322486.0
ba1,ba1,wuhan,wuhan,ba1,ba4,ba1,ba4,wuhan,ba1,ba4,wuhan,ba4,826391.0,723341.0,161046.0,2207750.0,20852.0,566712.0,4689419.0,2170318.0,663109.0,4223848.0
ba1,ba1,wuhan,ba1,ba4,wuhan,ba4,ba1,wuhan,ba4,wuhan,ba4,ba1,928561.0,2182983.0,1383817.0,6730183.0,1877211.0,4401176.0,613751.0,4429275.0,1385025.0,781161.0
ba4,ba4,ba1,ba4,ba1,ba1,ba1,ba4,ba4,ba1,ba1,wuhan,ba4,1866271.0,328368.0,58280.0,774647.0,3271.0,599636.0,3301607.0,770715.0,826208.0,3556100.0
ba1,ba1,ba1,wuhan,ba4,ba4,wuhan,ba4,ba4,wuhan,ba4,ba1,wuhan,195361.0,370880.0,1819691.0,2650323.0,2243914.0,3772976.0,6633696.0,1708154.0,3362991.0,2812332.0
ba1,ba1,wuhan,wuhan,wuhan,wuhan,ba4,wuhan,ba4,ba4,ba4,ba1,ba1,99395.0,403888.0,523720.0,771267.0,1028204.0,1321286.0,332360.0,1195268.0,138903.0,367505.0
ba4,wuhan,ba4,ba4,wuhan,ba1,ba1,wuhan,ba1,ba4,ba4,wuhan,ba4,2080636.0,421710.0,86204.0,498644.0,7487.0,216227.0,2937906.0,951149.0,697730.0,4776098.0
wuhan,ba1,ba1,wuhan,wuhan,ba4,wuhan,wuhan,ba1,ba4,ba1,wuhan,ba1,1142332.0,1400911.0,483643.0,2755665.0,877485.0,3527461.0,963613.0,2188715.0,890081.0,641273.0
ba1,ba1,ba4,ba1,ba1,ba4,ba4,wuhan,ba1,wuhan,ba4,ba1,ba1,256274.0,1244162.0,1722951.0,2720853.0,2205854.0,2202295.0,901973.0,3285838.0,532949.0,843767.0
ba1,ba1,ba4,wuhan,ba4,ba1,ba4,wuhan,wuhan,wuhan,ba1,wuhan,ba4,569673.0,257414.0,99093.0,1306189.0,7988.0,664116.0,3515501.0,1187577.0,678530.0,2306567.0
ba4,ba4,wuhan,ba4,ba1,ba1,ba1,wuhan,ba4,wuhan,ba1,ba1,ba1,654732.0,827360.0,770640.0,1219659.0,855989.0,1968024.0,383475.0,1119895.0,447256.0,796600.0
ba4,wuhan,ba1,wuhan,ba1,ba4,wuhan,ba1,ba4,wuhan,wuhan,wuhan,ba4,1327915.0,320047.0,51686.0,933120.0,17953.0,321593.0,1849442.0,945074.0,542583.0,3472282.0
ba4,wuhan,wuhan,ba1,ba4,ba4,ba4,wuhan,ba1,ba1,wuhan,ba1,wuhan,996039.0,749247.0,923078.0,1878015.0,932685.0,2075967.0,7584978.0,1489497.0,3872928.0,4769001.0
ba1,ba1,ba4,ba1,ba1,ba1,ba4,ba4,ba1,ba1,wuhan,wuhan,ba1,224489.0,1124273.0,1623209.0,4988735.0,1076808.0,2535728.0,579225.0,1749617.0,1115127.0,1379823.0
ba1,ba1,ba4,ba4,wuhan,wuhan,ba1,ba1,wuhan,ba4,ba1,ba4,ba4,734883.0,173812.0,211030.0,886305.0,25600.0,73348.0,2309475.0,921718.0,25112.0,794773.0
ba1,wuhan,ba1,wuhan,ba1,ba1,ba4,ba4,ba4,ba1,wuhan,ba1,wuhan,410626.0,755431.0,1951963.0,4753278.0,1500331.0,3686943.0,11296463.0,2749634.0,1901676.0,4053400.0
ba1,ba1,ba1,ba4,wuhan,ba4,ba4,wuhan,wuhan,ba4,ba1,wuhan,ba1,354282.0,1001501.0,1129942.0,5062186.0,1339531.0,5594889.0,1403131.0,1832866.0,971812.0,1414994.0
wuhan,wuhan,ba4,wuhan,wuhan,wuhan,wuhan,ba1,ba1,wuhan,wuhan,wuhan,ba1,480037.0,525776.0,303341.0,1436011.0,205538.0,631071.0,93531.0,1091432.0,299427.0,354124.0
ba1,ba4,wuhan,wuhan,wuhan,wuhan,ba1,ba4,ba1,ba4,ba1,ba4,ba4,720485.0,223464.0,272350.0,946218.0,29992.0,81365.0,2071997.0,1253790.0,41264.0,615540.0
wuhan,ba4,ba1,ba4,wuhan,ba1,wuhan,ba4,ba1,wuhan,wuhan,ba1,ba4,4276872.0,2845232.0,428094.0,740337.0,33085.0,125617.0,2035419.0,6565515.0,174963.0,2596719.0
ba4,ba1,ba1,ba4,ba1,ba1,ba4,wuhan,ba4,ba4,wuhan,ba4,ba1,2710613.0,2237466.0,705586.0,3159809.0,1190498.0,3002646.0,375489.0,2067091.0,2415992.0,899045.0
ba1,ba1,ba4,ba1,wuhan,ba1,ba4,ba4,ba1,ba4,ba1,ba1,ba1,259996.0,849969.0,1556171.0,1753092.0,1724984.0,2291166.0,764820.0,2415104.0,364925.0,1030567.0
ba4,ba4,wuhan,ba4,wuhan,ba4,ba1,ba4,ba1,ba1,wuhan,wuhan,wuhan,987295.0,525413.0,118050.0,1512535.0,300660.0,3394000.0,3791105.0,459416.0,2505629.0,2702567.0
ba4,ba1,ba1,ba1,ba4,wuhan,wuhan,ba4,wuhan,wuhan,ba4,ba1,wuhan,576293.0,406696.0,888843.0,1029414.0,1363534.0,2411204.0,4840013.0,925469.0,6026710.0,4437893.0
wuhan,wuhan,ba1,wuhan,ba4,ba1,ba4,ba4,ba1,wuhan,ba4,wuhan,wuhan,697054.0,360863.0,265550.0,1814371.0,461170.0,2664310.0,3241050.0,1798444.0,2435569.0,2362986.0
ba4,ba1,ba4,wuhan,ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba1,619390.0,1089122.0,278270.0,871197.0,760994.0,955520.0,42014.0,641918.0,1020316.0,343098.0
ba4,wuhan,ba4,wuhan,wuhan,ba4,ba4,ba1,wuhan,ba1,wuhan,ba4,wuhan,1584539.0,681841.0,1923109.0,3882310.0,1170091.0,1485496.0,3601083.0,2772085.0,2054259.0,1799638.0
ba1,ba1,ba4,ba4,ba4,ba1,wuhan,wuhan,wuhan,ba1,ba4,ba4,ba4,134724.0,79498.0,12276.0,635329.0,10883.0,34219.0,832822.0,414418.0,6400.0,426398.0
ba4,wuhan,ba1,wuhan,ba4,wuhan,ba1,wuhan,wuhan,wuhan,wuhan,ba1,ba1,1042332.0,573092.0,354004.0,670538.0,415405.0,874363.0,233577.0,1483392.0,238141.0,1044121.0
ba1,ba4,ba1,ba1,ba1,ba4,ba4,ba1,ba1,ba4,ba4,ba4,wuhan,104801.0,501376.0,560341.0,3183068.0,1032514.0,2144963.0,1569226.0,3014458.0,580312.0,852883.0
ba4,ba1,ba4,ba1,ba4,ba1,wuhan,ba4,wuhan,ba4,wuhan,ba4,ba4,2290440.0,883402.0,39420.0,674818.0,61333.0,128893.0,2207959.0,1998883.0,257938.0,1715119.0
wuhan,ba1,ba1,ba4,ba1,ba1,wuhan,wuhan,ba1,ba4,ba1,ba4,ba4,1509125.0,348656.0,116125.0,641093.0,30336.0,53844.0,1362554.0,1560715.0,41936.0,261292.0
ba1,ba1,ba1,wuhan,ba1,wuhan,ba4,wuhan,wuhan,ba4,ba4,ba4,ba4,116962.0,83238.0,6687.0,480409.0,17773.0,52110.0,644258.0,248339.0,9288.0,291019.0
ba4,wuhan,ba1,wuhan,ba4,ba4,wuhan,ba1,ba1,ba1,wuhan,ba1,wuhan,1107145.0,524691.0,984270.0,1853235.0,793160.0,2020283.0,6859262.0,1626291.0,3643155.0,5140727.0
wuhan,wuhan,wuhan,wuhan,ba1,wuhan,ba1,ba4,ba4,ba1,ba1,wuhan,wuhan,454232.0,374141.0,42672.0,1328962.0,401234.0,2440258.0,3110057.0,1216884.0,1687638.0,1253480.0
ba4,ba4,ba1,wuhan,wuhan,ba4,wuhan,wuhan,wuhan,ba1,ba4,ba4,wuhan,639943.0,251867.0,414156.0,2075557.0,923236.0,1588978.0,1199348.0,1198939.0,1168861.0,1206046.0
ba1,wuhan,ba1,ba4,ba4,ba1,ba1,ba4,ba4,ba4,ba1,wuhan,ba4,681601.0,253254.0,139779.0,1246806.0,31974.0,701223.0,5028809.0,1555869.0,466979.0,3294174.0
ba4,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,wuhan,wuhan,ba4,ba4,911084.0,461938.0,39509.0,191610.0,5538.0,22726.0,447977.0,808488.0,66119.0,573222.0
ba1,wuhan,ba4,ba1,ba4,wuhan,wuhan,wuhan,ba1,ba1,wuhan,ba4,ba4,437656.0,550823.0,101270.0,833005.0,32573.0,109685.0,1872201.0,1834846.0,70922.0,888439.0
wuhan,ba1,wuhan,ba4,ba1,ba1,ba1,ba1,wuhan,ba1,wuhan,ba1,wuhan,852039.0,1042988.0,1065163.0,2615640.0,1342979.0,2683577.0,5440374.0,3190485.0,2007931.0,1592248.0
ba4,ba1,ba1,ba4,wuhan,ba4,ba1,wuhan,ba4,ba4,ba4,ba4,ba4,589352.0,181925.0,7588.0,307944.0,7562.0,46255.0,566936.0,183235.0,14355.0,750325.0
wuhan,ba4,ba4,ba4,ba1,wuhan,ba4,ba4,wuhan,wuhan,ba1,ba4,ba4,1240358.0,323090.0,162331.0,653671.0,4247.0,50668.0,853083.0,1450587.0,19028.0,264083.0
ba4,ba4,wuhan,wuhan,wuhan,ba1,wuhan,wuhan,wuhan,ba4,ba4,wuhan,ba1,565509.0,594330.0,243351.0,1117869.0,318617.0,1547382.0,442339.0,542951.0,1110752.0,998325.0
ba1,wuhan,ba4,ba4,wuhan,ba1,ba1,ba4,ba4,ba4,ba1,ba4,ba1,704673.0,1082693.0,972462.0,5984740.0,1399494.0,3331308.0,587339.0,2142544.0,652400.0,479968.0
wuhan,ba4,ba4,ba4,ba4,ba1,ba4,ba1,wuhan,wuhan,ba4,ba1,wuhan,427896.0,567579.0,1058610.0,2043501.0,1245764.0,1417811.0,3488177.0,2045519.0,2398845.0,2170653.0
wuhan,ba1,wuhan,wuhan,ba4,ba1,ba4,wuhan,ba4,ba4,ba1,wuhan,wuhan,561249.0,572249.0,91985.0,2151543.0,501664.0,4087510.0,3416617.0,1223428.0,2301542.0,1372036.0
wuhan,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba4,ba1,ba1,ba1,wuhan,317476.0,341440.0,589335.0,1413428.0,484537.0,942850.0,2360824.0,1198336.0,2315217.0,1268363.0
ba4,ba4,wuhan,ba4,ba1,wuhan,ba4,ba1,ba1,wuhan,ba1,ba1,wuhan,555022.0,494425.0,1114125.0,1609367.0,964711.0,3392510.0,4887898.0,879275.0,5284581.0,3076343.0
ba4,ba4,ba4,ba1,ba4,ba4,wuhan,ba1,ba1,ba4,ba1,wuhan,wuhan,929014.0,337008.0,124534.0,1312718.0,265623.0,2717980.0,4628396.0,533278.0,5646559.0,4012549.0
wuhan,ba1,wuhan,ba4,wuhan,wuhan,ba4,ba1,ba4,ba4,wuhan,ba4,ba4,1451937.0,559412.0,31162.0,780999.0,38237.0,109402.0,936936.0,2516487.0,153906.0,368499.0
wuhan,ba1,ba4,ba4,ba4,wuhan,ba1,ba1,wuhan,wuhan,wuhan,wuhan,ba1,635561.0,824002.0,333933.0,2318914.0,567740.0,924605.0,204409.0,1307366.0,486471.0,473222.0
ba4,wuhan,wuhan,ba1,ba1,ba1,wuhan,wuhan,ba4,ba4,ba4,ba4,wuhan,333487.0,304160.0,158497.0,1037968.0,313027.0,615716.0,651596.0,840235.0,678239.0,778753.0
ba4,ba4,wuhan,ba1,ba1,wuhan,ba4,wuhan,ba1,ba4,wuhan,ba4,wuhan,2005411.0,892815.0,883252.0,4206755.0,1372110.0,3083588.0,3525777.0,2656478.0,2670355.0,1426652.0
ba4,ba1,ba4,ba1,ba4,ba4,ba1,wuhan,ba4,ba4,wuhan,ba4,ba1,3515873.0,2514354.0,758179.0,3230543.0,1150286.0,2400370.0,527299.0,2193006.0,3361977.0,1130073.0
ba4,ba1,ba1,wuhan,ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,1458830.0,604897.0,62299.0,144862.0,11729.0,19230.0,805127.0,593088.0,218581.0,2159866.0
wuhan,ba4,ba4,wuhan,ba1,ba1,wuhan,ba4,ba4,ba4,ba1,wuhan,wuhan,558958.0,455541.0,78205.0,1432536.0,284611.0,1556297.0,2769491.0,1249068.0,1899665.0,1476964.0
ba1,ba4,ba1,ba1,ba1,ba1,ba4,ba1,ba1,ba1,wuhan,ba4,ba4,174430.0,427482.0,88828.0,770664.0,27060.0,101931.0,1435130.0,1635495.0,56175.0,788481.0
wuhan,ba4,ba4,ba4,wuhan,ba4,wuhan,wuhan,wuhan,wuhan,ba4,wuhan,ba1,460336.0,950746.0,235120.0,1832159.0,320306.0,1026531.0,273671.0,1606123.0,576091.0,604772.0
ba4,ba4,ba1,wuhan,ba4,ba4,ba1,ba1,wuhan,ba1,wuhan,ba1,wuhan,1703356.0,862609.0,1484612.0,2995396.0,1030429.0,3334303.0,7874390.0,1818024.0,4713464.0,5459009.0
ba4,ba4,wuhan,ba4,ba4,wuhan,ba1,ba4,ba1,ba4,wuhan,wuhan,ba4,1875322.0,481781.0,78281.0,928367.0,29221.0,738784.0,2644024.0,967565.0,699243.0,3300309.0
ba1,ba1,wuhan,ba4,ba4,wuhan,ba4,ba1,ba1,wuhan,ba4,ba4,ba4,174684.0,158275.0,20914.0,737243.0,43614.0,84887.0,861739.0,447612.0,4540.0,502915.0
ba1,ba4,ba1,ba4,wuhan,ba1,wuhan,ba4,ba4,ba4,ba4,ba1,ba4,1082723.0,1249047.0,526048.0,934085.0,23852.0,90234.0,2863194.0,2486306.0,152514.0,2546678.0
ba1,ba1,wuhan,wuhan,wuhan,ba4,ba4,wuhan,wuhan,wuhan,wuhan,ba1,ba1,142049.0,434617.0,418966.0,787739.0,532751.0,940768.0,171722.0,1594292.0,34444.0,275447.0
ba1,ba4,wuhan,ba1,ba1,ba1,wuhan,ba1,ba4,wuhan,ba1,wuhan,ba4,689914.0,446762.0,173618.0,1485833.0,7825.0,1001249.0,4666327.0,1707058.0,866379.0,2557142.0
ba1,ba4,ba4,ba1,ba1,wuhan,wuhan,ba1,ba4,ba4,ba4,wuhan,ba4,292753.0,641578.0,104899.0,832295.0,13051.0,259252.0,2582871.0,1840479.0,412988.0,2252151.0
ba1,ba4,ba1,ba4,ba1,ba4,ba1,ba1,ba1,ba4,ba4,ba4,ba4,134159.0,153079.0,40119.0,717084.0,34816.0,86493.0,944849.0,362949.0,6824.0,500049.0
wuhan,wuhan,ba4,wuhan,ba1,ba1,wuhan,ba4,ba1,ba4,ba1,ba4,ba4,1584715.0,295196.0,147415.0,716552.0,19588.0,37570.0,1495704.0,1662757.0,36186.0,381014.0
wuhan,ba4,ba4,wuhan,ba4,ba4,wuhan,ba4,ba4,ba1,ba4,wuhan,wuhan,668114.0,697907.0,194865.0,1556870.0,621578.0,1286781.0,3471432.0,1586504.0,2380922.0,2051515.0
ba4,ba4,ba1,ba4,ba4,ba1,ba4,wuhan,wuhan,ba4,ba1,wuhan,ba1,1456842.0,1256275.0,838486.0,4129274.0,777577.0,5056269.0,1458520.0,1186564.0,1947892.0,2654220.0
ba4,ba1,ba1,ba1,ba1,ba1,ba4,wuhan,wuhan,wuhan,ba1,ba4,wuhan,838984.0,496723.0,952030.0,2376887.0,1138480.0,2325156.0,2341370.0,1420103.0,1493487.0,1473962.0
