step_1,step_2,step_3,step_4,step_5,step_6,step_7,step_8,step_9,step_10,step_11,step_12,step_13,bootstrap_0,bootstrap_1,bootstrap_2,bootstrap_3,bootstrap_4,bootstrap_5,bootstrap_6,bootstrap_7,bootstrap_8,bootstrap_9
ba1,ba1,ba4,ba4,ba4,ba1,wuhan,wuhan,wuhan,ba1,ba4,ba4,ba4,9.648339510504505e-05,0.00010171099339715037,2.5943492131044286e-05,3.5788599649863154e-05,1.9861048899505835e-05,2.01378676105376e-05,5.9625750671814096e-05,4.358440547056985e-05,1.1111645106737378e-05,7.343361407401457e-05
ba4,wuhan,ba1,wuhan,ba4,wuhan,ba1,wuhan,wuhan,wuhan,wuhan,ba1,ba1,7.855662992734875e-05,7.818310514366102e-05,0.00012184387153892212,7.876406461548653e-05,5.862449970046695e-05,4.276833324939612e-05,8.79351767410897e-05,6.38284164043426e-05,7.40224764236078e-05,3.829751456741906e-05
ba1,ba4,ba1,ba1,ba1,ba4,ba4,ba1,ba1,ba4,ba4,ba4,wuhan,7.26818859913569e-05,4.40091832697056e-05,5.863684252735063e-05,4.05513187991586e-05,4.165506946101707e-05,3.332654900590049e-05,0.0001261039108660801,1.709706101364791e-05,5.490685346668675e-05,5.530027791923616e-05
ba4,ba1,ba4,ba1,ba4,ba1,wuhan,ba4,wuhan,ba4,wuhan,ba4,ba4,0.00016408981548254734,0.00010400014697355382,5.903770191755067e-05,0.00010847169380316397,2.6092006304862455e-05,1.9811207621551025e-05,0.00011210142827997698,9.632764557608102e-05,4.7608903897603585e-05,6.122609605110396e-05
wuhan,ba1,ba1,ba4,ba1,ba1,wuhan,wuhan,ba1,ba4,ba1,ba4,ba4,0.0001386476492111174,0.00015837767050346717,2.873099964748028e-05,0.00011320174443278395,3.205147483537035e-05,3.916229011568341e-05,8.811881314264619e-05,0.00010569714937336296,2.5370774555875536e-05,7.021907870182434e-05
ba1,ba1,ba1,wuhan,ba1,wuhan,ba4,wuhan,wuhan,ba4,ba4,ba4,ba4,7.62081375940366e-05,7.439086779077434e-05,1.630984221919041e-05,2.920701368878694e-05,1.5052959846239937e-05,1.2354353572110257e-05,4.4857933670920784e-05,2.6903974381190143e-05,9.75312066847657e-06,5.437664501841508e-05
ba4,wuhan,ba1,wuhan,ba4,ba4,wuhan,ba1,ba1,ba1,wuhan,ba1,wuhan,0.0001389457929585853,3.967912582796987e-05,0.00017401416623086588,0.00014724211949706717,5.8639085782145566e-05,4.261590924132205e-05,0.00034105744735830575,4.146080649768247e-05,0.00022426562345471366,7.4841486409345e-05
wuhan,wuhan,wuhan,wuhan,ba1,wuhan,ba1,ba4,ba4,ba1,ba1,wuhan,wuhan,0.00010834512118683336,5.103550477441007e-05,7.421868071458172e-05,0.00012672778253351995,5.337237863910717e-05,6.139010788614165e-05,0.00017030248678724346,4.1922882463598387e-05,9.108426071041926e-05,6.425906717258219e-05
ba4,ba4,ba1,wuhan,wuhan,ba4,wuhan,wuhan,wuhan,ba1,ba4,ba4,wuhan,5.963228254877424e-05,3.096319163664825e-05,6.740447565771182e-05,6.632723131509753e-05,3.0459016757929297e-05,3.093019971471438e-05,0.00010240412385398449,2.4028116121641743e-05,9.185070880867717e-05,4.0291989073941846e-05
ba1,wuhan,ba1,ba4,ba4,ba1,ba1,ba4,ba4,ba4,ba1,wuhan,ba4,0.0001769224120863667,0.00015769771603996193,7.8809278573115e-05,7.961495218886022e-05,5.013168367980582e-05,2.781817628625311e-05,0.00012248364305064016,6.93699908422995e-05,2.709692893065594e-05,0.00019077455676015857
ba4,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,wuhan,wuhan,ba4,ba4,9.739646890287202e-05,6.069646715652175e-05,3.0786818285655794e-05,6.268820634142509e-05,1.4188709521870802e-05,1.0929861938545298e-05,5.175321212945198e-05,4.535154737429687e-05,2.8879719462625204e-05,3.780003589873451e-05
ba1,wuhan,ba4,ba1,ba4,wuhan,wuhan,wuhan,ba1,ba1,wuhan,ba4,ba4,0.00015153256798088974,0.00013218410041467523,4.416310501951768e-05,8.061757041281471e-05,3.5429515610454996e-05,1.943029273157433e-05,0.00013665940910886454,4.76334515028087e-05,2.403729475246527e-05,9.827793542792024e-05
wuhan,ba1,wuhan,ba4,ba1,ba1,ba1,ba1,wuhan,ba1,wuhan,ba1,wuhan,0.00013878371676603982,7.779891487792693e-05,0.00014101570501408387,0.00016411368539153632,0.0001152240426051624,0.00010479542621762905,0.0003147274104660987,9.969431576789593e-05,0.00012056424833379791,6.57000807146393e-05
ba4,ba1,ba1,ba4,wuhan,ba4,ba1,wuhan,ba4,ba4,ba4,ba4,ba4,7.94442770714609e-05,4.6287128363796954e-05,2.267655950060441e-05,4.320528299281257e-05,1.192507730410647e-05,1.1850888528635903e-05,4.3231634370045704e-05,4.3594231334784936e-05,1.7279329457692147e-05,3.3634002766406736e-05
wuhan,ba4,ba4,ba4,ba1,wuhan,ba4,ba4,wuhan,wuhan,ba1,ba4,ba4,9.52989403706339e-05,0.00016467125365429467,3.966332887316292e-05,9.830360057700172e-05,2.0996554326788722e-05,2.863206399024105e-05,6.25729094524521e-05,6.871393159325106e-05,1.3256034751256519e-05,8.940790407772353e-05
ba4,ba4,wuhan,wuhan,wuhan,ba1,wuhan,wuhan,wuhan,ba4,ba4,wuhan,ba1,4.034075122201832e-05,4.9949858213380724e-05,5.98581219824186e-05,3.285645562277723e-05,2.9943088561561968e-05,3.955464353139046e-05,3.698323093268457e-05,4.486153412767497e-05,5.0767432733074936e-05,3.203189006007651e-05
ba1,wuhan,ba4,ba4,wuhan,ba1,ba1,ba4,ba4,ba4,ba1,ba4,ba1,7.644503400783698e-05,0.00011611222004357763,7.549800526431085e-05,5.829446351100995e-05,0.00012820880679009894,6.773817064613033e-05,8.945625885684651e-05,3.937078128736847e-05,5.795247268036778e-05,5.276633130165125e-05
wuhan,ba4,ba4,ba4,ba4,ba1,ba4,ba1,wuhan,wuhan,ba4,ba1,wuhan,8.25787657800919e-05,7.044842849819766e-05,0.0001248940059321636,0.00010445013239338642,7.177233875890239e-05,8.233638992260349e-05,0.00023115101852495278,5.496669529085968e-05,6.890687009398327e-05,0.00011422080540971165
wuhan,ba1,wuhan,wuhan,ba4,ba1,ba4,wuhan,ba4,ba4,ba1,wuhan,wuhan,0.0001359416915665863,6.485822963550318e-05,7.598172333380032e-05,0.0001341190600366637,7.977712897506669e-05,0.0001118574005425337,0.00019052566623985756,6.640046579107005e-05,0.00012187014652681299,7.370764775118994e-05
wuhan,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba4,ba1,ba1,ba1,wuhan,8.516164100624261e-05,4.883426487158165e-05,0.00011565806708940491,0.00015053730609231923,8.01860450378048e-05,5.915519162856651e-05,0.00020108118902607694,4.560631748364166e-05,6.905304365553362e-05,0.00010767118582247308
ba4,ba4,wuhan,ba4,ba1,wuhan,ba4,ba1,ba1,wuhan,ba1,ba1,wuhan,0.00011364408828006303,4.228206797466911e-05,0.000210343082499792,0.00014720151313804618,6.204411065879173e-05,4.8872672946015856e-05,0.0002299598823634443,3.4668358364701304e-05,0.00015942272601808882,9.275555738754438e-05
ba4,ba4,ba4,ba1,ba4,ba4,wuhan,ba1,ba1,ba4,ba1,wuhan,wuhan,8.711031103478453e-05,3.3350652165734615e-05,0.00010973918386871314,0.0001040560429402115,4.273982561488067e-05,4.107239022698314e-05,0.0001825171891651031,2.9209342552377967e-05,0.00017423468382540635,9.821364928307803e-05
wuhan,ba1,wuhan,ba4,wuhan,wuhan,ba4,ba1,ba4,ba4,wuhan,ba4,ba4,0.00012495863985975656,0.00011835505202463963,2.9329079108956653e-05,8.367840125455812e-05,2.4961881601837858e-05,3.005451300909087e-05,7.020532222701045e-05,0.00012265417158193912,1.67477415590106e-05,5.147851922680956e-05
wuhan,ba1,ba4,ba4,ba4,wuhan,ba1,ba1,wuhan,wuhan,wuhan,wuhan,ba1,7.843393929912032e-05,0.00015386755017706528,6.572121512907252e-05,6.881605324212051e-05,0.00010814108815991662,0.00013856413174015848,6.863442158805309e-05,0.00014063282775818686,5.9114086761695833e-05,3.075224247026814e-05
ba4,wuhan,wuhan,ba1,ba1,ba1,wuhan,wuhan,ba4,ba4,ba4,ba4,wuhan,5.282779413312234e-05,1.7550104477383352e-05,5.258234712452127e-05,5.862191716631434e-05,2.302810351959083e-05,1.7372523651783572e-05,0.00010151912127048297,1.6450560331289736e-05,8.540172290329094e-05,2.198466907136678e-05
ba4,ba4,wuhan,ba1,ba1,wuhan,ba4,wuhan,ba1,ba4,wuhan,ba4,wuhan,9.782885746725764e-05,3.789491868809144e-05,0.00012659084170685075,0.0001444152952120137,4.9395402471641135e-05,4.002478167241529e-05,0.00021079346708421302,3.791939269875154e-05,0.00017630814857373607,5.839384924721006e-05
ba4,ba1,ba4,ba1,ba4,ba4,ba1,wuhan,ba4,ba4,wuhan,ba4,ba1,9.61968310241499e-05,9.297095837251855e-05,0.00011869932123636963,0.00010515023535206175,0.00010202117828313429,6.931370506601526e-05,9.165129590761899e-05,9.364734584521428e-05,0.00014085260969508976,2.9128422477658505e-05
ba4,ba1,ba1,wuhan,ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,0.00012603093017689868,7.84859109983637e-05,7.498242581390224e-05,8.955517834203711e-05,2.1557962724294064e-05,1.818237328324422e-05,7.016967860739423e-05,7.426995730194377e-05,3.1241941967745844e-05,6.401534350417891e-05
wuhan,ba4,ba4,wuhan,ba1,ba1,wuhan,ba4,ba4,ba4,ba1,wuhan,wuhan,7.632578365749367e-05,6.463454779221658e-05,7.33387945305256e-05,0.00010303300285598895,4.700084634847551e-05,6.459054526181827e-05,0.0001316155977501896,3.8658286940863575e-05,7.605561704975477e-05,9.198985175368602e-05
ba1,ba4,ba1,ba1,ba1,ba1,ba4,ba1,ba1,ba1,wuhan,ba4,ba4,9.89727308929166e-05,7.8401768046325e-05,3.1715537507942497e-05,3.643805271389311e-05,1.7253675525243232e-05,1.2964871079109124e-05,6.259502826567129e-05,3.487248402692116e-05,1.3403189769541463e-05,7.476637486117732e-05
wuhan,ba4,ba4,ba4,wuhan,ba4,wuhan,wuhan,wuhan,wuhan,ba4,wuhan,ba1,3.9172996825431366e-05,0.00011362907401512479,5.000165585021166e-05,3.317326514300631e-05,5.170842073703765e-05,9.204079782764514e-05,4.6832744908956365e-05,8.114832210633418e-05,3.2756654290774036e-05,4.443790845000996e-05
ba4,ba4,ba1,wuhan,ba4,ba4,ba1,ba1,wuhan,ba1,wuhan,ba1,wuhan,0.0001345636643080806,4.916650808457097e-05,0.00020903339451053146,0.00015627561662786497,5.984931927549862e-05,5.885365742077995e-05,0.0002756574404400647,5.18206097055115e-05,0.00019226992727998846,0.00010016818756739032
ba4,ba4,wuhan,ba4,ba4,wuhan,ba1,ba4,ba1,ba4,wuhan,wuhan,ba4,0.00011420850459116222,9.196725981322727e-05,8.515066684754189e-05,8.234645091934998e-05,1.939764361492355e-05,2.0147710912146695e-05,7.099860237072279e-05,9.517302481382725e-05,3.1055447175796e-05,9.691937097128433e-05
ba1,ba1,wuhan,ba4,ba4,wuhan,ba4,ba1,ba1,wuhan,ba4,ba4,ba4,0.00012196353266590644,0.0001349634294498784,3.250788255218713e-05,4.407809364006885e-05,2.4142474863007e-05,2.462032935653552e-05,7.792146349351016e-05,4.7210297144108476e-05,1.3797966488611844e-05,8.499208782274493e-05
ba1,ba4,ba1,ba4,wuhan,ba1,wuhan,ba4,ba4,ba4,ba4,ba1,ba4,9.819722646800113e-05,0.00010017021500686694,7.902198465729545e-05,5.479099487006024e-05,2.1113296979862037e-05,2.175859182048138e-05,9.232744534526786e-05,4.6367006435991034e-05,1.2548910504158147e-05,0.00017162220248346851
ba1,ba1,wuhan,wuhan,wuhan,ba4,ba4,wuhan,wuhan,wuhan,wuhan,ba1,ba1,5.853326945938283e-05,9.618998632170722e-05,7.125935908546461e-05,3.209241992140244e-05,7.263871106657757e-05,5.481551805704759e-05,8.13323760987072e-05,4.853762059311427e-05,3.342234054310686e-05,4.174313547640571e-05
ba1,ba4,wuhan,ba1,ba1,ba1,wuhan,ba1,ba4,wuhan,ba1,wuhan,ba4,0.00015740918245034903,0.00019929329217070342,0.00010561679535107279,7.845841149753394e-05,4.374243270754647e-05,3.604762686562407e-05,0.00010970163654904321,6.830008699484124e-05,3.1282155143840174e-05,0.00021279468138845093
ba1,ba4,ba4,ba1,ba1,wuhan,wuhan,ba1,ba4,ba4,ba4,wuhan,ba4,9.674086465322254e-05,0.00010932550359788639,5.755149624061781e-05,4.719344914811135e-05,2.5855873406953924e-05,1.9834516012363078e-05,7.606199085320461e-05,4.8185176183002026e-05,1.7827846079537496e-05,0.00013316918369517435
ba1,ba4,ba1,ba4,ba1,ba4,ba1,ba1,ba1,ba4,ba4,ba4,ba4,8.709670132402704e-05,8.754313473616112e-05,2.516002238440408e-05,3.279270096367609e-05,1.6438052689590667e-05,1.4364026621031985e-05,5.5262556201139745e-05,3.12225466406914e-05,9.6552571094059e-06,7.884987014914095e-05
wuhan,wuhan,ba4,wuhan,ba1,ba1,wuhan,ba4,ba1,ba4,ba1,ba4,ba4,0.0001535275935907399,0.0001623898548421028,4.068328927062899e-05,0.00014171692499028942,2.4878392579181387e-05,3.0014090752020632e-05,0.00010154096952881958,7.390503276993271e-05,2.169177590214385e-05,8.304921562181046e-05
wuhan,ba4,ba4,wuhan,ba4,ba4,wuhan,ba4,ba4,ba1,ba4,wuhan,wuhan,6.957631593363353e-05,5.38859701355623e-05,6.430237011482671e-05,8.374016428927585e-05,4.413515427009703e-05,6.207325205215278e-05,0.00013022417246355935,4.023531620145012e-05,7.042285904983914e-05,8.349389157526676e-05
ba4,ba4,ba1,ba4,ba4,ba1,ba4,wuhan,wuhan,ba4,ba1,wuhan,ba1,0.00010118366279120512,0.00013371932456704427,0.00013712103151163865,7.749866254171879e-05,8.3427418706053e-05,0.0001105007485798285,8.425648389205993e-05,0.00010214197870150831,0.00013002830418461158,8.007061403636118e-05
ba4,ba1,ba1,ba1,ba1,ba1,ba4,wuhan,wuhan,wuhan,ba1,ba4,wuhan,8.567444468016698e-05,3.114623936883058e-05,8.073716882680506e-05,9.803348841869167e-05,5.234874226040459e-05,3.7752936734570046e-05,0.00016540460504912226,2.9506893433243415e-05,0.0001845285235660924,3.1926501080481374e-05
ba4,wuhan,ba1,ba1,ba4,ba4,ba4,ba1,ba4,wuhan,ba4,ba4,wuhan,0.00010092682551654027,4.036097339921725e-05,9.758196624826764e-05,0.00010755088143690778,4.618277005359127e-05,3.5623802857475584e-05,0.0001846330149731495,3.157202795436876e-05,0.0001522117618357783,4.865530301174963e-05
ba4,wuhan,wuhan,ba1,wuhan,wuhan,ba1,ba4,ba4,ba1,wuhan,ba4,wuhan,9.963628261465198e-05,3.096476088964976e-05,0.00011891626665378998,0.00012029475737030945,5.1099831722180575e-05,2.6819427325828028e-05,0.00022922284590248443,3.560072392969517e-05,0.00019915158140957598,4.673200024659904e-05
ba4,ba4,wuhan,wuhan,ba1,ba1,wuhan,wuhan,ba4,ba1,ba1,wuhan,ba1,8.555187166069566e-05,9.918538754963906e-05,0.00011316928833584514,7.979835852636319e-05,6.676166212443393e-05,7.52519803188672e-05,6.206968270611034e-05,7.416482420206333e-05,0.00011154655740754352,4.892522854385711e-05
ba4,ba1,ba1,ba4,ba1,ba1,wuhan,ba4,ba1,wuhan,ba4,ba1,ba1,0.00010265775521414441,0.00010641901916745656,0.00012599799936298576,8.021281772071973e-05,8.64308276243586e-05,8.20488317679553e-05,0.0001290472553886085,0.0001103098107930757,8.362430293489749e-05,4.935018731027801e-05
ba4,ba1,ba4,ba1,wuhan,ba1,wuhan,wuhan,wuhan,wuhan,ba1,wuhan,ba1,0.00011156252719080711,0.00012535615106471702,0.00013335770415476305,7.269571345836104e-05,0.00010406900208265234,9.073278852268336e-05,9.395801310051656e-05,0.00010723361843840951,0.00015739323787532719,4.338402444466725e-05
ba1,wuhan,ba4,wuhan,wuhan,ba4,ba4,ba1,wuhan,ba4,wuhan,ba4,ba4,0.0001359067349972092,0.00012701985409044748,4.489939851179978e-05,8.149632437904344e-05,3.2554743546095415e-05,1.739982035354686e-05,0.0001208104708899655,5.1171944152518e-05,2.18915359697692e-05,9.448524309031864e-05
ba1,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,wuhan,ba1,wuhan,ba1,0.00010141920180405616,0.00017722449780418838,9.734906034142112e-05,5.547916702358546e-05,0.0001380526838489493,9.322714970119172e-05,0.0001094477001206691,5.4471566922977687e-05,7.005140428947212e-05,6.52850306797631e-05
ba1,ba4,wuhan,ba4,ba4,ba4,ba4,ba1,ba4,ba1,wuhan,ba1,wuhan,0.00012377606561545188,6.323552736596666e-05,0.0001736777821084306,0.00010154990785780173,0.00010282243377228111,6.80287575269783e-05,0.0003079885141647186,3.921634018572213e-05,0.00011901908225550421,0.0001355727171718946
ba4,ba1,wuhan,wuhan,ba1,wuhan,wuhan,ba4,wuhan,ba1,wuhan,ba4,wuhan,0.00012863196222213014,4.389938089396609e-05,0.0001286195229481202,0.0001281013033673297,6.408765942508997e-05,3.588244979015135e-05,0.00023341501107559167,4.5911194581168996e-05,0.00022784854586386922,3.861888430418608e-05
ba4,ba1,ba1,ba1,ba4,ba4,ba1,ba1,ba4,ba1,ba4,ba1,ba1,9.544102700129378e-05,8.105638374533013e-05,0.00011386425661927308,8.254997924061138e-05,8.238215921711167e-05,6.776011480938223e-05,0.00010692258816377416,0.000105543137225066,8.559672683865247e-05,4.329770722817378e-05
ba4,wuhan,wuhan,ba1,wuhan,ba4,ba4,ba1,wuhan,wuhan,wuhan,ba4,wuhan,8.246946599686117e-05,2.9447946807976474e-05,0.00010882598994655873,0.00011034638858750522,4.4701914327842847e-05,2.6542010533944293e-05,0.00021696952282810358,3.092253653195557e-05,0.0001932244693409491,4.493315943586372e-05
wuhan,ba1,ba4,ba1,wuhan,ba4,wuhan,ba1,wuhan,ba1,wuhan,wuhan,ba4,0.00020776829416771356,0.00021260119802779553,8.19891232234982e-05,0.00014927607804153114,4.9630432817585236e-05,6.363851598889552e-05,0.00011909496579589799,0.0002527994280267344,3.190428836184111e-05,0.00010408247758812832
ba4,ba1,wuhan,ba1,ba4,wuhan,wuhan,ba1,wuhan,ba1,ba1,ba4,wuhan,0.00013029991386024828,4.841464347168155e-05,0.00013275797530772025,0.0001584665794281037,8.823409502068791e-05,5.195034306676443e-05,0.0002776607568262086,4.518181355840283e-05,0.0002596265235550355,4.763943987274047e-05
ba1,ba4,wuhan,wuhan,ba1,ba4,ba4,ba4,ba4,ba1,ba4,ba1,ba1,7.277025879149237e-05,0.00013421237292410662,0.00011400353878019014,5.742780563014494e-05,9.55327682923153e-05,7.117064178483483e-05,0.00010234159972479478,5.624579527983628e-05,3.9771505942305686e-05,7.697769142430516e-05
ba1,ba4,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba4,ba4,ba1,ba4,ba4,9.27232154733577e-05,9.03224767467618e-05,2.9557709794093918e-05,5.279800456170747e-05,2.0374145675201386e-05,1.5662994000868435e-05,4.9311474911520025e-05,3.091077131129167e-05,1.3498896267165277e-05,8.117768869583898e-05
ba4,ba4,ba4,wuhan,ba1,wuhan,ba4,wuhan,ba4,ba1,ba1,ba1,wuhan,8.810895469925756e-05,3.3802033643644524e-05,0.0001472469118173592,0.00012441463714454122,4.7876998549921244e-05,3.289426729949325e-05,0.00017756389474388783,2.4418225722413118e-05,0.00013960802109396465,6.770982852392472e-05
ba1,ba4,ba4,ba1,wuhan,wuhan,wuhan,ba1,ba4,ba4,wuhan,ba1,ba4,0.00010986126554119892,0.00010900607847363663,0.00010266824111768842,8.538656771328172e-05,2.8716816491622408e-05,2.285240576400533e-05,0.00010123205435526512,5.91190173702997e-05,1.8290423785879252e-05,0.00015690715774397274
ba4,ba4,ba4,ba1,ba4,wuhan,ba4,ba1,ba1,ba4,ba1,wuhan,ba4,0.00014304654048586104,0.0001113005845350215,9.797803587162912e-05,0.00010354678805845172,2.435151036644718e-05,2.2153046577824764e-05,8.698706552335703e-05,8.668367560697928e-05,4.8903241390416366e-05,0.00014165496407332457
ba1,ba1,wuhan,wuhan,ba4,ba1,ba1,wuhan,ba1,wuhan,wuhan,ba4,ba1,9.123574602720338e-05,0.00017036188363771,7.819495552343664e-05,5.1833214227202204e-05,0.00013011949669094523,8.704769173435997e-05,0.00010537297152484718,6.147442838905605e-05,7.087414040977044e-05,4.86090449527252e-05
ba4,ba4,ba4,wuhan,ba4,ba4,wuhan,ba1,wuhan,ba1,ba1,ba4,wuhan,6.936076836785136e-05,3.918554764350442e-05,9.667802264436219e-05,0.00011893166163747065,4.821838106610053e-05,3.1414583342134154e-05,0.00016614688999804438,2.3453400923409825e-05,0.00013909126003439898,5.044868570735156e-05
ba4,wuhan,ba1,ba1,wuhan,ba1,ba4,ba1,wuhan,ba4,ba4,ba4,wuhan,9.194602577021312e-05,3.560782315033273e-05,8.60186065880483e-05,8.262217397962726e-05,3.64847922679881e-05,3.090222395449242e-05,0.0001678390481590657,3.231456477000073e-05,0.00013482548831910278,4.022478746764731e-05
ba1,ba1,ba4,ba1,ba1,wuhan,ba4,ba1,ba4,ba4,wuhan,ba4,wuhan,0.00010659286225009892,4.8518552297719296e-05,8.739240938984492e-05,7.268300760173152e-05,6.573749624219069e-05,4.6202882774470394e-05,0.00023579133590285626,3.072192575206822e-05,0.00010584772000742628,5.641782708246155e-05
ba4,wuhan,ba4,wuhan,ba4,ba1,ba1,ba4,wuhan,ba1,ba1,ba1,ba1,9.589793278229298e-05,9.550859241038306e-05,0.0001523810088844252,0.00010518110732787675,7.853557813089773e-05,5.2010238422510926e-05,0.00011172248107819063,6.996291486421252e-05,8.896723883025798e-05,5.2565635304023767e-05
ba1,wuhan,wuhan,ba4,ba1,ba4,ba1,wuhan,ba1,ba1,ba4,ba1,wuhan,0.00016254138388199037,6.914496135769071e-05,0.00017621446108351195,0.0001218637752766873,0.00013014720106890182,7.393214635544322e-05,0.0005123380770558067,3.444719162805043e-05,0.00014371798102594523,0.0001514975630374733
ba4,ba4,wuhan,ba4,ba4,ba1,wuhan,ba1,ba4,ba4,wuhan,ba4,ba4,8.775980372038427e-05,6.938206386807952e-05,4.0236257895074354e-05,6.654860273493785e-05,1.3678002922199209e-05,1.2006048506396407e-05,5.527250290460172e-05,5.504251724695315e-05,2.4409354581686566e-05,5.985141828418571e-05
wuhan,ba4,wuhan,ba4,ba1,ba4,wuhan,ba4,ba4,wuhan,ba1,wuhan,ba1,9.905675390437101e-05,0.00028265989979053846,0.0001203006796555021,0.00010109791256084056,0.00013411752041147962,0.00021128887681814713,9.810394654236591e-05,0.00017300604226525978,7.647075035754279e-05,9.12086295941371e-05
ba4,wuhan,ba4,wuhan,wuhan,ba4,ba1,ba4,wuhan,ba4,wuhan,ba1,ba4,0.0001430754156822016,9.19359152439311e-05,0.00014354626343828343,0.00014918986074165618,1.984808334085734e-05,1.6658672416800753e-05,0.0001173717501583814,7.880529511612341e-05,4.0395172724359286e-05,0.00010264930490662516
ba1,ba4,ba4,ba4,ba4,ba4,ba1,wuhan,ba4,ba4,ba4,wuhan,ba1,5.3719358793346764e-05,0.00010245650490367629,7.136161494521869e-05,3.541388809297446e-05,7.239280753895477e-05,8.062153474412633e-05,6.459544498394108e-05,5.277945408119873e-05,4.616394671909152e-05,6.375425087286563e-05
ba1,ba4,ba4,ba4,ba1,ba4,ba1,wuhan,ba1,ba1,ba4,ba4,ba1,6.65763048388412e-05,0.0001481335021997395,8.239495589321895e-05,5.192147182877804e-05,0.0001165128339015054,8.630508574418048e-05,7.300859520339828e-05,5.3557016454853494e-05,5.297519194885563e-05,5.075855451059951e-05
ba1,ba4,ba4,ba1,wuhan,wuhan,ba1,wuhan,ba1,ba4,wuhan,ba1,wuhan,0.00011336419684025938,5.440533560595058e-05,0.00015610509106164542,9.320666293771541e-05,8.574615315996427e-05,6.2053442062738e-05,0.0003337139003594134,3.2647924251750425e-05,0.00010905962915237588,0.00013027424480813903
wuhan,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,7.048942841502059e-05,5.3400768717493296e-05,6.89200124716077e-05,8.060307152822943e-05,5.530362386547913e-05,6.791486299787908e-05,0.0001313035559230936,4.281396137009759e-05,7.738707733427316e-05,8.794991638950735e-05
wuhan,wuhan,wuhan,ba1,ba1,ba4,ba1,wuhan,wuhan,ba1,ba1,wuhan,ba1,0.00011448534994412534,0.00019745532012516149,0.00010015890893072535,0.00012378039412240128,0.00012910214594224258,0.00017186946484413815,0.00011008390270059859,0.00014667958938692843,8.441563861569857e-05,6.886158246046733e-05
wuhan,wuhan,ba1,ba4,ba4,ba4,wuhan,ba1,ba4,ba1,wuhan,wuhan,ba4,0.00019090648352941596,0.00017903514148261192,7.909059723435824e-05,0.0001284305826517175,3.167891483881605e-05,4.481678053847489e-05,0.00011446348978410285,0.00017130512728610048,2.5515236292885014e-05,0.00012766264154066704
wuhan,wuhan,ba1,ba1,ba1,ba4,ba4,ba4,wuhan,wuhan,ba4,wuhan,ba1,0.0001036854323232526,0.00017222877822032354,8.447601477152861e-05,7.542853950894583e-05,9.133256331770972e-05,0.00014525804027975915,0.0001130139613332018,0.00014657282535727854,7.675533672769772e-05,6.869342464499397e-05
wuhan,ba1,ba1,ba4,wuhan,ba4,wuhan,ba1,ba4,ba1,wuhan,ba1,ba1,0.00012954495172525779,0.00019224791621817193,0.00011314084088758771,0.0001335625030619455,0.00015788383903882994,0.00017182346210934993,0.00015847050558288574,0.00023540902217541426,6.518021501098205e-05,6.122657230428342e-05
ba4,wuhan,ba4,ba4,ba1,ba4,ba1,ba1,wuhan,ba1,wuhan,ba1,ba4,0.00019235517948489804,0.00012810485711837853,0.00021523260608780116,0.00021867198694057447,2.8843303876761578e-05,2.3110429484141116e-05,0.0001556121129248915,0.00012103230817682876,5.496151744255801e-05,0.00013374360962704703
ba1,ba4,ba1,ba4,ba4,ba4,ba4,wuhan,ba1,ba4,ba1,wuhan,ba4,0.00016744604940750643,0.00019781957937476698,8.894413774910038e-05,7.499516920592586e-05,4.2007636208287176e-05,3.924937170231769e-05,0.0001124761639456675,8.424897190127957e-05,3.2945608321690354e-05,0.0002404811957496835
wuhan,wuhan,wuhan,ba4,ba4,ba4,ba1,ba4,ba1,ba4,ba4,ba1,ba4,0.0001199914763923614,0.00013711854055227098,7.244565019247305e-05,0.00010340608069531181,1.8887360320891458e-05,2.9974297130772723e-05,0.00011972712189475663,9.726760583569167e-05,1.7408610716672376e-05,0.00011976549549339878
ba4,ba4,ba1,ba1,ba4,ba1,ba1,ba1,ba1,ba4,ba1,ba1,wuhan,9.852033341523541e-05,3.104494098849979e-05,0.00013176176165504748,9.679284569156536e-05,4.330020446643179e-05,4.6901524495018005e-05,0.00020237927228090516,2.9718410514019417e-05,0.00012326713712470938,8.775434292547853e-05
ba4,ba1,wuhan,ba1,ba4,ba4,ba4,wuhan,ba1,ba1,wuhan,ba1,ba1,0.00012228003327532976,0.00010455561487380825,0.00016659966324011124,0.00010482819748240744,0.00010335620515206904,7.63713017883807e-05,0.00013631973275716276,0.00013150139461013028,0.00012513546544001635,4.7119755421985776e-05
ba4,ba4,ba1,ba4,ba1,ba1,ba1,wuhan,wuhan,wuhan,ba1,ba1,ba1,7.625679620609975e-05,9.11597809548891e-05,0.00013837459349388379,7.311776408867495e-05,5.312558094971727e-05,6.973123425072623e-05,7.32953469634992e-05,6.84809719916534e-05,5.2608996513368326e-05,5.784153474887884e-05
