step_1,step_2,step_3,step_4,step_5,step_6,step_7,step_8,step_9,step_10,step_11,step_12,step_13,bootstrap_0,bootstrap_1,bootstrap_2,bootstrap_3,bootstrap_4,bootstrap_5,bootstrap_6,bootstrap_7,bootstrap_8,bootstrap_9
wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,6.383030610023177e-05,5.096674339695568e-05,1.2898560339652283e-05,3.93516543824569e-05,8.811777119719027e-06,1.4298705254866884e-05,4.082966963017596e-05,3.87060726391591e-05,7.318576714750394e-06,3.366269612008849e-05
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba1,2.2622486420893088e-05,3.997056060709911e-05,1.7842560458566353e-05,2.2260999471993822e-05,2.5654351246987447e-05,2.3129773569524262e-05,2.072923195096846e-05,2.4429349902680156e-05,1.3710860772014493e-05,9.042313834914684e-06
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,1.457185985214961e-05,1.7857489366979033e-05,1.3789928189907619e-05,6.057751837420673e-06,1.5730684299533064e-05,1.0132695699991216e-05,1.5989882086172272e-05,7.867722669614356e-06,6.7670263101057755e-06,9.887114430184733e-06
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba4,ba4,ba4,ba4,ba4,4.40889180651492e-05,4.110804415358755e-05,1.013022440883956e-05,2.836430944797081e-05,6.518533498032604e-06,7.817410873945369e-06,2.252248251986474e-05,2.6386908460768615e-05,3.7565811961174713e-06,2.1414200933287002e-05
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba1,ba1,ba1,ba1,ba1,4.892217211941927e-05,7.386080764408314e-05,5.131357915822781e-05,5.120407388262519e-05,4.443609209986144e-05,5.0681407603155524e-05,5.075575758972791e-05,5.2620737509556675e-05,2.073772784563333e-05,2.4641724331582076e-05
ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,5.6420942353167645e-05,2.1389993523104893e-05,7.58141008536119e-05,6.191175052527952e-05,2.708763859951401e-05,2.680398033452572e-05,0.00010361398035157058,2.3201363400613506e-05,9.451780849326671e-05,4.9171629206968145e-05
ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,4.2247124897471784e-05,2.1163124526145133e-05,2.3459048364532963e-05,1.881281554202547e-05,2.0200037325045476e-05,1.5941392467613006e-05,6.639777677782215e-05,1.0173518599135515e-05,3.0893664116384557e-05,2.107811463847455e-05
ba4,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,4.771797763055435e-05,4.658748923735072e-05,7.332379654207412e-05,6.509271884412852e-05,4.654191546979392e-05,2.8904287068920243e-05,6.494994614824676e-05,4.482525214734607e-05,4.6239344904614535e-05,2.832848482692665e-05
wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,3.416315520689248e-05,3.6668071943026e-05,7.1077106345320815e-06,2.216014831448564e-05,5.236611329398911e-06,5.796288692292342e-06,1.888745100033297e-05,1.957436817648015e-05,3.209432953709293e-06,1.8063732765581838e-05
wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,1.4815579481428228e-05,5.016043679996956e-05,1.9105111329232834e-05,2.0219375573113188e-05,2.3478504678818458e-05,3.195769399398798e-05,1.5956556143994434e-05,2.5482720153566108e-05,1.086902992121565e-05,1.1517759119777274e-05
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba4,7.74383658349799e-05,7.274522236451747e-05,4.3111565059727085e-05,7.214618025246903e-05,1.2325612334035964e-05,1.4694357794658435e-05,4.6496895183561e-05,5.087052123901326e-05,9.267376093976774e-06,5.360251224522827e-05
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,wuhan,wuhan,4.534470214631275e-05,2.0105798668240624e-05,2.844856396087857e-05,1.819859705342226e-05,2.5459397862231128e-05,2.0584681359788447e-05,7.686531747245499e-05,1.2021589253637208e-05,3.995178063954455e-05,4.4758777897762705e-05
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,3.180036922902128e-05,2.782928886687886e-05,6.678770511768405e-06,9.715069312667555e-06,6.025773757417057e-06,4.55743249158913e-06,1.9489580222752585e-05,1.0510646010440325e-05,3.811103804513412e-06,2.206211221278941e-05
wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,4.84616498753594e-05,7.560412731976851e-05,5.056947714547252e-05,5.506097220526563e-05,4.6494671535459075e-05,5.0683430398283496e-05,5.3391897146195527e-05,5.460941640931441e-05,2.150385777041509e-05,2.6936636033246122e-05
ba1,ba1,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,4.799517934386429e-05,4.699844616799309e-05,1.0268530128368984e-05,1.828865108473901e-05,9.237124585020777e-06,8.15733429358381e-06,2.9691067961823632e-05,1.7417379747768963e-05,5.5614332441486235e-06,3.1846599746612304e-05
wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,7.24598128466739e-05,0.00010676378585973398,7.087661340773012e-05,8.069722895181751e-05,6.269606616677015e-05,7.160794607393662e-05,7.997498294922617e-05,7.66570264478599e-05,3.217825907054121e-05,3.6790165798482926e-05
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba1,ba1,ba1,3.4483465558946654e-05,4.5627284096583303e-05,3.095138788254764e-05,3.1175280490892915e-05,2.76337691988052e-05,3.117560592735826e-05,3.242943848387959e-05,3.209050574646211e-05,1.2455153621718474e-05,1.7865556620260093e-05
ba1,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,3.991150026055974e-05,3.892709115399067e-05,1.0063924847232997e-05,1.9302219334265362e-05,9.511793441867853e-06,5.912423061611946e-06,2.9200704072514803e-05,1.1759606281883473e-05,4.557604080131779e-06,2.9737020909111526e-05
wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,4.491157881284544e-05,4.9136453036850884e-05,7.686660744226405e-06,2.6476448155037828e-05,9.599624545190833e-06,1.1323432791314378e-05,2.2976490986830807e-05,3.498389472896774e-05,6.1421745244657095e-06,1.8383015891293462e-05
ba4,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,5.2821286855851126e-05,4.255937698514003e-05,7.961149901518813e-05,5.372975458384197e-05,3.85313293813525e-05,2.6915494856639768e-05,4.982521162521437e-05,3.752726109299427e-05,4.809264792076697e-05,2.3006245901290473e-05
ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,1.871279016977709e-05,6.459860418866723e-06,2.772683259970448e-05,2.137437304945516e-05,8.211595821178468e-06,9.169428973367641e-06,3.1044639034873875e-05,7.338459177804805e-06,3.18944680115036e-05,1.6317680272095023e-05
ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,ba1,ba1,2.8356703692205232e-05,4.126056517126161e-05,6.415980113853864e-05,3.258202339484578e-05,2.6834744207105525e-05,2.3585705197348116e-05,4.051485556924622e-05,3.1978450325568954e-05,3.091893366941765e-05,2.42642377844937e-05
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba4,ba4,ba4,5.938223632284784e-05,6.003208185944988e-05,1.3842429310219545e-05,3.5766106328904594e-05,9.554176114888947e-06,1.0733530479654258e-05,3.0452925382341666e-05,3.588568409267681e-05,5.234116372332343e-06,2.922971109682528e-05
wuhan,wuhan,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,5.7773771214818485e-05,5.256566060312887e-05,1.2562090914656558e-05,3.669904560993967e-05,7.96122740793987e-06,1.222112487151563e-05,3.3778821706845254e-05,3.623295458922955e-05,6.0492628190367525e-06,3.2365331443299306e-05
ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,4.7728815664859976e-05,2.1511324763686275e-05,7.377400339152869e-05,5.794889861990195e-05,2.6491860179885915e-05,2.6442390742674147e-05,0.00010317717261909003,2.187988884030098e-05,8.688259466495374e-05,4.899927501182064e-05
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,3.386144732382943e-05,3.500032123853205e-05,1.3759701077045101e-05,2.301967638401854e-05,5.295982392522588e-06,7.6277628664797085e-06,1.825463773652338e-05,2.78925608879454e-05,4.313586660587795e-06,1.900081223201946e-05
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,2.8225106712734957e-05,2.611294204952249e-05,5.90736701000115e-06,1.7799285626835192e-05,4.141446326017168e-06,5.273341882834782e-06,1.4977495811018077e-05,1.5544987078962772e-05,2.522202875022647e-06,1.4157858012714043e-05
ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,2.3967458486277657e-05,3.603602725121593e-05,3.814057313386131e-05,2.081520971752971e-05,2.491115283722214e-05,2.372477563853529e-05,2.3469412606646612e-05,2.615834784073227e-05,3.363306517572803e-05,1.7173790481971573e-05
ba1,ba1,ba1,ba1,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,4.63969198695221e-05,4.35520765352816e-05,9.25899597376624e-06,1.6748295469468892e-05,9.177540145274833e-06,7.198753072414652e-06,2.838937195026622e-05,1.725870491048436e-05,5.8431040002090445e-06,3.567956091688049e-05
wuhan,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,5.214263614533844e-05,5.9909088071797006e-05,8.745850250432613e-06,3.363365910914014e-05,1.0352678818892024e-05,1.2999960516345745e-05,2.93473280968707e-05,4.146291616094341e-05,6.346839129055209e-06,2.4632615637013208e-05
ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,2.272063400229987e-05,2.936035026510784e-05,4.8216910959336204e-05,2.2521225394142617e-05,2.0470185916378066e-05,1.6693625541741244e-05,2.965155276692793e-05,2.446688799479074e-05,2.1993732538991967e-05,1.7327009294775014e-05
ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,2.7669490080130688e-05,3.82204452612309e-05,5.209640695747257e-05,3.3266188795641626e-05,2.5404908427365876e-05,2.1623177305716044e-05,2.8240185180210298e-05,2.491795747605256e-05,2.7912737028871988e-05,2.118344220155611e-05
ba4,ba4,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,4.687568578906408e-05,4.6817463158489116e-05,7.91619323531067e-05,4.83556371350728e-05,3.409053492232095e-05,3.259567395947735e-05,4.048436955173145e-05,3.941432503267427e-05,3.8443643238914753e-05,2.8166315355963678e-05
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba1,ba1,ba1,3.610904223301784e-05,4.360961278410585e-05,3.081228099399934e-05,3.2585597427639336e-05,2.7814010292139575e-05,3.230412905763647e-05,3.272104442405417e-05,3.1620766989194066e-05,1.2795518786344674e-05,1.807537566812236e-05
ba1,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,2.8859854754631152e-05,1.6057469685182246e-05,3.306757351282209e-05,2.289785654821537e-05,2.222569603136722e-05,2.2256747650987167e-05,6.542034696471825e-05,1.0578451177142883e-05,2.94464637236833e-05,3.83747442975137e-05
ba4,ba4,ba4,ba4,ba4,ba4,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,3.488014141557915e-05,1.564869687953256e-05,5.858714777048297e-05,4.2364244049634556e-05,1.8255693468351262e-05,2.0277022720870242e-05,7.465762495100571e-05,1.5705381418397635e-05,6.774139719286245e-05,3.6327734440237217e-05
ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,3.806029337956494e-05,4.35745287281598e-05,6.932739049481149e-05,3.982429153589498e-05,3.1156418776049473e-05,2.6137236354690875e-05,3.664570226684816e-05,2.964086126950258e-05,3.425308594967438e-05,2.609412054563404e-05
ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,3.907387156326536e-05,1.7386245282032203e-05,2.9628382863972847e-05,2.031945977673767e-05,2.495802744159194e-05,1.9891109732052834e-05,7.790706283038041e-05,1.1347588243489472e-05,4.042324471819035e-05,3.649686005268221e-05
ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,6.683141557706107e-05,6.320034846066049e-05,1.5448355942161543e-05,2.4244756238758908e-05,1.322488121809457e-05,9.474506235601696e-06,4.345419030437793e-05,2.4394376329938258e-05,1.1257407737139405e-05,4.224091531870519e-05
wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,6.068689541914756e-05,6.600581334565857e-05,1.5239870796157762e-05,4.8574577481199103e-05,1.106403738807236e-05,1.2698896143855433e-05,4.3860778615192865e-05,4.074287226243538e-05,6.290807244411143e-06,4.139356900128507e-05
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba4,ba4,ba4,ba4,5.492787419797862e-05,5.1955532693492066e-05,1.1934811836111865e-05,3.246302734294207e-05,7.42533971055646e-06,9.871383247474105e-06,2.831697115325577e-05,3.0971353817278934e-05,4.603571905843466e-06,2.683231687161971e-05
ba1,ba1,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,4.636857197113376e-05,2.2701411896383383e-05,4.9380531957640574e-05,2.9284062019705645e-05,2.8730411392779063e-05,3.335959662261373e-05,0.0001064535698968729,1.7418204057578802e-05,4.675156419231448e-05,4.309828802247893e-05
ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,3.734438055668964e-05,4.932059488779656e-05,6.87008278376605e-05,4.325605401502622e-05,3.4171902700360996e-05,3.1439967402271844e-05,4.6230517545937506e-05,3.442318943152338e-05,3.7670121959489976e-05,2.986911783671971e-05
ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,3.0747906301455876e-05,4.065196701381603e-05,5.808888748678227e-05,3.291413393819498e-05,2.604652030673465e-05,2.5230813237370942e-05,3.2529523560627164e-05,2.5208514911285132e-05,2.565101977631582e-05,2.484031900947726e-05
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,5.076749500772015e-05,7.12733629647656e-05,5.018809331895871e-05,5.234216146862321e-05,4.457637653084383e-05,4.9010716490130884e-05,4.768920943537208e-05,5.383302676072512e-05,1.9826798837685318e-05,2.3584906889604127e-05
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,wuhan,wuhan,wuhan,3.726918226155527e-05,1.5376045203743584e-05,2.9268796816432594e-05,1.7862769624697224e-05,2.143061131775881e-05,1.693381405484059e-05,6.38127809651455e-05,1.0656052253684558e-05,3.3585895785151837e-05,3.282097932464248e-05
ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,5.6188464162536164e-05,2.571384981923641e-05,5.6417179725992707e-05,3.5447209530213466e-05,3.738598891098678e-05,3.9670900450489445e-05,0.00012290582811075036,1.9633009967441186e-05,5.10853041421202e-05,5.2990268610435726e-05
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba4,ba4,ba4,ba4,4.8667027122093186e-05,4.6014127142271934e-05,1.0283991142849573e-05,2.753473082748991e-05,6.527798964467069e-06,8.292517623964898e-06,2.6037915271229065e-05,2.5342073452310934e-05,3.928316950478816e-06,2.3658908962846573e-05
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba4,ba4,ba4,ba4,ba4,3.9008455028470174e-05,3.485454340927319e-05,8.456558623980236e-06,2.389299427392902e-05,5.608729607161868e-06,6.545864673085943e-06,2.03464518341423e-05,2.1315735792084323e-05,3.184350937208834e-06,1.834611287884076e-05
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba1,ba1,2.6782753936107073e-05,3.929690903279998e-05,2.7925469646041303e-05,2.8102694458490645e-05,2.0521114443053205e-05,2.5146230175014963e-05,3.477284251752555e-05,3.002965228055868e-05,1.0815879183328698e-05,1.5379433248717497e-05
wuhan,ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,5.080179418931364e-05,0.00011904503689790953,7.288581887661439e-05,6.704297919076733e-05,6.653720200189608e-05,8.150184076214563e-05,6.495406592346061e-05,7.991565280411791e-05,2.6946215365830793e-05,4.8468555134664987e-05
ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,ba1,2.9089610818923984e-05,4.461097062266427e-05,5.2062121374212964e-05,2.6865550048397646e-05,3.173575831538796e-05,3.0086332673833152e-05,3.300765565645317e-05,3.6295527020261915e-05,4.416876165756756e-05,2.4582195990274316e-05
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,2.0666036343230805e-05,8.502204574732804e-06,1.376181868774427e-05,9.061522220162994e-06,1.256229841487594e-05,9.534549289519486e-06,3.6784460635448424e-05,4.481920543546841e-06,2.136497775490432e-05,1.8594592028962267e-05
ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,1.3451241968676836e-05,2.329231660068066e-05,2.2167738607077416e-05,1.625442111365508e-05,1.52549882237197e-05,1.4282762936935465e-05,1.3257384868479509e-05,1.3360292511924854e-05,1.8811361101051987e-05,8.439644520804411e-06
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,2.572000436389344e-05,2.171070966214059e-05,5.686402957202222e-06,8.26788010620919e-06,4.747422680399322e-06,3.3165585381416187e-06,1.6518507093431787e-05,7.280095682096728e-06,3.6559478216794493e-06,1.6786599551631664e-05
ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,5.2025076933791746e-05,1.944545841298408e-05,7.125625053858849e-05,6.104075816939079e-05,2.23551291324791e-05,3.237882375193684e-05,0.00010096260727019217,2.3937594049757e-05,8.902891142154337e-05,4.868594008724228e-05
ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,4.007376556695676e-05,4.895228425348574e-05,7.37851241532286e-05,4.529955376155038e-05,3.710067465508192e-05,3.1863678661970246e-05,4.7545985220847043e-05,3.631515914090155e-05,3.973945930512798e-05,3.1120210100850116e-05
ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,6.701227904193878e-05,2.6535077688570213e-05,4.9524489605660534e-05,3.617348602989755e-05,3.921141992484026e-05,3.142193560265058e-05,0.00012241768401506902,2.0387794074894123e-05,5.98531608724042e-05,6.486511413200697e-05
wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,4.420110431973085e-05,5.4076193213053747e-05,2.021782706038607e-05,4.231427622516097e-05,1.2847362053578928e-05,1.4862108900523284e-05,2.792711149196451e-05,4.500490870788275e-05,8.826997236686542e-06,3.090640381047589e-05
ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,3.5626095295828575e-05,1.6707372851459784e-05,2.887028942192732e-05,1.7378412284409285e-05,2.1379447505709863e-05,1.8309477179035272e-05,7.27246338376508e-05,1.0515698139637365e-05,3.639898803369553e-05,3.41140581679731e-05
ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,2.526960389551209e-05,3.510532943014959e-05,5.096019937535779e-05,2.7316820254625924e-05,2.291065269834068e-05,1.9351470653019513e-05,3.223301005629045e-05,2.5688252252970972e-05,2.4275957764693608e-05,1.9094791700118112e-05
ba4,ba4,ba4,ba4,ba4,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,3.205287707840823e-05,1.4388720823727818e-05,5.346501722452945e-05,3.625258858490412e-05,1.7063171253991794e-05,1.793862252471275e-05,6.771588571652574e-05,1.381276426684375e-05,6.13130510508091e-05,3.641531060614996e-05
wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,2.1761449190559467e-05,5.711681531435003e-05,3.483910307725424e-05,2.9306679149489465e-05,2.298876871216908e-05,3.661591629758871e-05,3.536725990115795e-05,3.8407097151216196e-05,1.1529598391231073e-05,2.4527171216298955e-05
ba1,ba1,ba1,ba1,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,5.812838387275543e-05,2.8561611012384256e-05,4.61540344910664e-05,3.3381549000416435e-05,3.9788018619351055e-05,3.331434052475245e-05,0.000128615958730975,1.890930310611404e-05,6.244522198680553e-05,6.145459367884618e-05
wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,2.2235928145583756e-05,4.61614601630381e-05,2.0688133994382632e-05,2.4221236566198458e-05,2.7301713665779676e-05,3.080232276764269e-05,2.173378656706313e-05,2.8646814053865688e-05,1.4796881483321516e-05,1.1237468481080622e-05
ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,ba4,ba4,ba4,3.664557619850537e-05,3.757620103591503e-05,8.609117232214725e-06,1.19432937312581e-05,7.80458245813129e-06,6.0305487119222904e-06,2.345159661222058e-05,1.2765257176462711e-05,5.0582078797983536e-06,2.8059924795355567e-05
wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,3.779545774484379e-05,4.517511444919022e-05,7.149311602959474e-06,2.4327766372258107e-05,1.018887688566519e-05,1.100533913700247e-05,1.944760490679513e-05,3.486193471116335e-05,6.1506641115390155e-06,1.6995830004318878e-05
ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,3.3086606546469946e-05,4.02870076007192e-05,6.071353771877629e-05,3.4168208806860524e-05,2.948135488657196e-05,2.609269676166326e-05,3.7616544887728505e-05,2.980057486221548e-05,3.2069988627651106e-05,2.4934752333978297e-05
ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,3.549280759090034e-05,2.245639791644709e-05,3.7550349946956475e-05,2.70942794686683e-05,2.6227263142497543e-05,2.5476475324238097e-05,7.720548893553077e-05,1.1652596938048906e-05,3.9244103270580535e-05,5.194445412014495e-05
ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,5.789244571953302e-05,2.300159487283047e-05,5.043768671785911e-05,3.562030132690802e-05,3.393099055919498e-05,3.547040152434967e-05,0.00011367704877559918,1.9660819973357627e-05,5.015270855553977e-05,5.076448092347043e-05
ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,2.629152802434181e-05,3.3860191464430815e-05,8.909250042730948e-06,1.4261013813649295e-05,6.48474057035919e-06,5.656719244205547e-06,1.8786774225232146e-05,1.141724091723606e-05,3.4324703578140026e-06,2.7216400000240424e-05
ba1,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,3.2047632138858735e-05,1.8889925820577705e-05,3.513303017077627e-05,2.7867068628746467e-05,2.4671806763226487e-05,2.56971947032396e-05,7.052121046606389e-05,1.0917579023132044e-05,3.3312346273623553e-05,4.1572035711481774e-05
ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,4.2977718172055244e-05,1.9349544995300622e-05,7.068139700687838e-05,5.4063364605419025e-05,2.2986119061957135e-05,2.3302771972707917e-05,8.977996311326127e-05,1.9577078612943753e-05,8.333483586089057e-05,4.416481579248201e-05
ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,3.903712384742299e-05,1.8635774530468872e-05,2.8016788692312906e-05,2.0840995165227758e-05,2.568195359987103e-05,2.1145941918318978e-05,7.952372106774366e-05,1.1973956413921586e-05,4.004494530155423e-05,3.789979393244005e-05
ba4,ba4,ba4,ba4,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,3.880055884269055e-05,1.8146224895315196e-05,6.856938411662794e-05,4.606067213666141e-05,2.0023753716799278e-05,1.9793989253305468e-05,8.274905964329787e-05,1.656942669572647e-05,7.328950577295369e-05,4.146061964709645e-05
wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,6.02397780268407e-05,8.622563909664181e-05,5.9930363323362956e-05,6.246526800086975e-05,5.384672902174606e-05,6.213659416000755e-05,6.397080239678233e-05,6.427222618899971e-05,2.4934965696607006e-05,3.0401771493977853e-05
ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,3.924017203326571e-05,2.133744196422438e-05,2.715978391678055e-05,2.2472923521251322e-05,2.259536261746347e-05,2.177161571177121e-05,7.404150345936875e-05,1.1488277689445846e-05,2.8983417657096465e-05,2.0365428092419954e-05
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba4,ba4,ba4,4.330543535177318e-05,5.163222080960212e-05,9.824286152226793e-06,2.9598268619471095e-05,7.802447728861916e-06,8.81917261507336e-06,2.264812998587341e-05,3.047214459684909e-05,4.355614204177187e-06,2.4114346812120895e-05
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba1,ba1,2.610681155449532e-05,4.302018794379763e-05,2.8446213959847833e-05,2.5180430849414474e-05,2.2236439302838964e-05,2.737539237913963e-05,3.213105414821585e-05,3.177189582550353e-05,9.978083906357424e-06,1.4324877698866931e-05
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,ba4,ba4,ba4,2.9841595178050007e-05,3.114736887061125e-05,7.367340102838314e-06,1.0087739493018927e-05,6.4503623739011896e-06,4.6506383653697165e-06,1.888399281056546e-05,1.0992864115179678e-05,4.315157739483867e-06,2.2041520795826835e-05
ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,5.92521248918157e-05,2.4891514017137396e-05,7.656802876231049e-05,6.179103144936699e-05,3.296716045400434e-05,2.943369994764838e-05,0.00010874878362686089,2.2378019441053722e-05,0.00011933050259338436,5.90547741336869e-05
