"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","Time"
106183,76841,90561.4,32913.7,24569,87794.9,41063.3,19.041
89465.7,64848,90414.9,32176.8,23072,91398.1,33108.3,19.042
80349.3,57565,91475.2,34553.8,25609,88426.7,33397.4,19.061
82159.1,56849,94713.7,49350.2,34145,94720,44129.6,19.064
75002.3,52730,93217.3,37034.4,26275,92372.4,38414.4,19.065
98486.9,62071,103985,31751.7,22431,92768.1,36358.2,19.066
93565.9,66477,92241.5,26743,19209,91240.1,32366.5,19.085
105437,66655,103667,71443.3,43122,108578,79805.4,19.087
93692.3,64269,95539.4,49975.3,34237,95662.1,38995.4,19.088
81227.5,51779,102809,42981.5,29551,95321.1,32621.8,19.099
84458.8,65219,84869.3,31252.2,25071,81693.7,34070.1,19.108
119172,75699,103173,31770.4,19567,106409,41277.9,19.116
100150,67448,97311.4,60774.5,40172,99146.6,40423.6,19.134
165564,107197,101219,44524.3,31577,92407.3,50554.9,19.147
111580,63150,115796,52573.2,34551,99720.3,42054.1,19.15
72956,47688,100261,38803.5,29036,87581.9,60573,19.152
69396.1,46381,98056.2,36730.8,23933,100580,47084.2,19.153
78522.4,49518,103923,41560.8,28327,96153,47791.5,19.155
90385.8,61163,96848.2,54561.8,36603,97690.3,90657,19.163
83180,49231,110729,69957.7,45042,101788,55346.3,19.169
102629,62270,108012,48817.5,30442,105095,94187.1,19.177
76587,52453,95689.6,40746.6,27521,97030.2,33393.9,19.181
77028.6,54219,93106.6,43062.2,30294,93157.9,32075.3,19.183
72562,47477,100163,27242.6,17313,103123,36429.9,19.188
80513.3,53939,97823.8,47505.8,32711,95177.2,43388.6,19.195
113538,72835,102160,84864.5,54623,101819,115650,19.215
98066.6,62638,102604,27599.3,16599,108967,40583.7,19.216
139004,100560,90590.7,41491.8,28996,93778.6,47567.2,19.216
66245.8,42414,102360,25475.5,17098,97646.6,45859.5,19.229
80346.4,55667,94590.8,48963.1,35259,91007.8,42332.2,19.231
88039.3,62087,92930,31659.3,23575,88009.4,59674.6,19.232
181473,116803,101821,53028.6,32619,106542,55361.5,19.244
76533.7,56994,88004.3,38326.7,28602,87818.4,42646.1,19.244
68522.1,45792,98066.6,30900.3,21140,95793.8,32670.8,19.251
122284,89926,89117.8,33877.6,24238,91600.1,46245.9,19.253
66948,38074,115236,49537.2,31299,103724,46974.5,19.259
111538,76611,95414,47423,31903,97417.6,37698.1,19.264
127191,91818,90783.7,38189.4,25123,99621.2,38142.5,19.268
94149.5,67046,92029.1,55379.4,39626,91590,104213,19.3
113828,77092,96765.2,57489.4,42000,89705.4,41346.2,19.305
91313.8,56202,106479,43114.6,29235,96650,46215.5,19.332
104763,80223,85583.6,45713.2,36399,82306.1,63528.3,19.333
110960,67207,108201,92473.1,57883,104699,77322.8,19.342
90593.2,61468,96588.7,36986.1,24732,98007.4,42805.5,19.345
91200.9,61843,96647,53733.8,38227,92120.6,47554.1,19.346
84146.4,59435,92784,30400.7,22310,89302.6,31532.3,19.352
89235.6,68498,85376.9,39736.4,31226,83397.3,97730.2,19.355
72508,42771,111101,44493.3,28275,103127,42935.2,19.37
74485.4,55989,87186.3,39934.4,30393,86110.1,42042.4,19.373
106096,77466,89756.9,30726.4,23898,84261.6,33548.5,19.376
113818,85107,87644.7,62823.1,48303,85236.4,51933.5,19.381
106284,72385,96227.7,36807.4,25009,96453.6,54733.6,19.389
69278.2,47949,94688.5,37745.8,28368,87200.6,32116.7,19.401
90236.7,58874,100448,58672.1,40195,95662,50988.2,19.405
106501,73427,95055.4,26090.3,20035,85343.3,31682.7,19.409
93565.2,63831,96064.5,28991,19647,96704.7,33978.4,19.429
73695.2,49442,97683.9,23964.4,16702,94032.5,36787.4,19.456
78010.5,53302,95915.7,43964.7,28670,100498,50227.9,19.464
85576.3,57194,98058,38788.4,24867,102225,42288,19.467
122295,84158,95234.6,46663.3,32499,94099.1,33140,19.47
74506.7,54247,90011.8,23480.7,16943,90824,32496.2,19.473
76653,48479,103623,41276.5,28575,94666.5,36806,19.479
109145,61499,116310,50301.7,31190,105693,66491.9,19.483
53433.9,35074,99841.6,42173.5,32498,85047.8,40863.9,19.484
120625,86865,91006.3,41417.2,29509,91982.8,38824.9,19.487
96388.2,72324,87341.6,51986.7,41700,81702.6,40329.1,19.487
135043,79627,111145,61891.6,38966,104094,31823.5,19.489
74002.6,48006,101026,25287.1,16770,98820.3,37657.4,19.518
105044,60838,113156,50316.9,32062,102850,66533.2,19.519
67626.1,45107,98254,24711.7,16299,99362.1,40553.4,19.526
106562,78590,88861.6,27972.6,20682,88638.1,38575.8,19.543
91285.4,56594,105709,36249.8,23190,102444,59689.8,19.563
120483,79688,99085.9,58104.2,37960,100314,63300.6,19.566
131225,90079,95471.4,41233.7,29234,92436.6,31443.3,19.567
92716.8,58974,103033,36706.6,24691,97428.4,43648.7,19.573
108441,70303,101088,30710.5,20559,97896,35904.1,19.58
85202.1,65662,85038.6,27230.2,22359,79813.8,40441.6,19.594
82005.7,54639,98360.6,53159.7,37359,93253.9,51057.9,19.601
95047,58010,107378,37560.8,23182,106185,34041.8,19.602
109155,83402,85772.6,25250.6,19767,83716.3,33077.9,19.604
123453,81878,98812.8,46327.3,31134,97517.3,42546.1,19.61
85662.2,56112,100049,52059.1,35488,96138,41212.3,19.633
84882.6,54298,102451,69489.9,48663,93584.2,75190.7,19.654
128319,82499,101935,37351.8,22879,106993,36042.8,19.656
76854.7,62861,80125.1,25317.5,21229,78157.5,34920.9,19.668
77937.4,60651,84214.7,32557.7,27030,78938.2,31853.8,19.677
81335.5,57910,92046.3,30568.4,22522,88949.9,38163.2,19.683
113768,82737,90115.9,26979.7,20469,86381.4,52200.6,19.698
73337.3,45779,104988,41835.4,28171,97324.4,45142.6,19.716
134686,98086,89990.4,64063.7,48902,85855,33650.6,19.72
95852.1,64283,97720.5,33162.1,22678,95833.4,44077.9,19.724
89509.7,66129,88707,40230.4,30981,85101.9,35957.3,19.738
66566.8,44658,97687.3,33752.7,21770,101609,40666.5,19.753
63599,37677,110625,28132,17997,102443,57361.8,19.763
94402.3,60533,102205,43490,27105,105153,49288.1,19.764
87958.3,62607,92073.4,42272.2,29791,92992.8,53058.9,19.768
100591,73268,89975.9,28427.3,22448,82992.4,35943.5,19.783
136064,86683,102870,46979.3,32271,95405.7,36306.4,19.789
113185,80757,91851.7,55258,40741,88888,47636.9,19.797
111373,70277,103859,65819.1,43329,99552.8,131516,19.798
115392,72575,104200,39770.9,24770,105225,40480.9,19.798
102654,64039,105054,65494.1,44287,96918.3,56334.4,19.8
74650.8,54063,90492.9,26329.7,19922,86615,48251.7,19.81
91460.1,59982,99928.8,98911.5,72355,89589.7,90797.1,19.824
119764,83724,93746.4,47118.7,33349,92595.7,38808.4,19.825
69486.3,43874,103794,30136.4,21146,93399.3,36855,19.826
101220,73467,90292.7,42639.2,31686,88190.5,48159.9,19.826
93923.8,63405,97080.5,50365.9,35209,93748.1,35854.5,19.827
88409.2,57841,100171,58503,39953,95964.1,42441.2,19.836
97881.3,73532,87237.5,41443.5,31880,85195.7,36754.2,19.846
77402.8,57418,88346.3,30761.6,23511,85746.7,35275.6,19.847
84237.9,61027,90461.9,27142.5,20331,87492.6,34660.8,19.858
79713.1,51674,101097,29576.8,20218,95872.4,46178.9,19.874
101978,58395,114449,55268.3,34143,106085,40821.8,19.882
88492.3,56014,103535,45450.3,28003,106368,77776.8,19.882
120521,83727,94336,44443.6,30674,94955.2,51182.8,19.901
86123,56917,99164.7,33416,22657,96656.7,42687.5,19.908
88572.5,54334,106833,30973.4,20218,100399,32213.3,19.913
90527.1,58633,101185,51409.8,34580,97431.9,45605.6,19.927
110652,80511,90070.9,29848.7,23586,82937.5,39182.3,19.94
76438.6,49970,100250,50196.1,31122,105702,54956.4,19.953
133620,90296,96980.1,75562.6,49832,99375.3,88000.5,19.955
81496.6,61241,87212.2,41596.6,31645,86145.6,34598,19.957
78337.8,42812,119918,45395.8,28104,105859,36579,19.958
68905.5,47539,94991.3,25610,18235,92041.6,35214.8,19.961
68407.8,49168,91180.7,30889.9,22832,88665.1,52231.6,19.963
109297,78584,91149.8,33546.4,24524,89646.8,53776.5,19.966
87089.3,52955,107780,43141.6,25814,109527,65828.1,19.977
98750.3,60131,107627,36563.1,22527,106370,31332.9,19.98
90995,69204,86172,31356.4,25024,82120,35039.6,19.981
80656,54051,97794.2,36461.7,25927,92164.6,44075.1,19.995
77209.7,51340,98558.9,62839,38805,106126,56015.6,20
100208,67758,96921.9,34401.3,23043,97839.9,37842.4,20.005
153651,96678,104157,104233,65550,104211,119420,20.008
109043,60570,117983,59920.3,36298,108186,50316.2,20.02
109153,80869,88456.9,42412.9,32785,84781.9,36941.2,20.027
81952.5,62790,85536.5,36209.1,28874,82184.7,37222.7,20.027
102379,75235,89180.8,37934.8,27099,91741.3,39339,20.028
94649.4,63103,98298.7,48271.7,32866,96255.5,37739.6,20.037
105720,64006,108247,68918.6,48602,92931.3,52293.7,20.047
64452.4,49374,85550.1,40885.9,34451,77777.2,43500.4,20.05
80231.4,51514,102070,54367.9,33194,107340,36369.2,20.065
114100,85949,87001,33422.9,26521,82591.3,38970.5,20.068
118072,86818,89128.8,31463.3,23258,88656.8,47716.9,20.069
117940,82099,94146.5,34650.4,24299,93454.5,42725.5,20.074
123113,79086,102020,75268.6,49022,100624,45733.2,20.078
93414.7,62512,97933.6,34070.1,23700,94211.8,31824.2,20.079
103616,64015,106078,28043.7,16923,108602,36630.7,20.08
82003.6,52712,101954,47133.2,28609,107970,42884.9,20.081
95781.8,60172,104320,39794.4,26332,99041.6,38140.4,20.093
116641,84254,90727.8,36462.4,28378,84206,48306.9,20.098
125206,91390,89785.3,30823.7,22483,89848.4,44410.5,20.098
153124,106245,94452.9,44649.2,30629,95534.7,50951,20.098
140505,83358,110465,54731.5,36414,98502.9,32575.6,20.098
94876.6,58866,105627,38706.9,24054,105458,50528.7,20.102
129838,94275,90258.2,27941.6,21163,86527.3,35084.4,20.11
126980,80873,102899,28003.7,18653,98388.9,33988,20.113
98081.5,61698,104183,90830.2,59086,100746,111814,20.114
66458.8,43997,98994.2,24227.3,17037,93194.8,35479.1,20.12
94685.6,59104,104990,58077.3,37844,100575,36113.2,20.125
89206.5,55283,105751,26645,16835,103725,35290.7,20.127
140864,94564,97623.4,31188,21172,96539.6,44734.8,20.127
85814.9,56651,99273.8,37747.1,26998,91628.9,42479.2,20.128
70347.5,45054,102328,30036.4,19443,101243,54478.3,20.131
81446.2,58831,90728.7,29282.2,21711,88390.2,40325,20.133
81433.4,45130,118254,38839.4,24074,105731,34242.6,20.135
79668.4,57107,91427.5,27224.6,20043,89018.3,32234.7,20.135
92128.2,69531,86834.8,25936.4,19766,85994.6,69459.5,20.135
99880.7,71503,91545.5,35872.4,27147,86600.1,46472.9,20.138
84450.9,55078,100486,38773.9,26306,96597.1,38873.2,20.151
107607,76066,92710.6,32605.9,24098,88673.9,37063.4,20.164
173106,109130,103956,57675.7,36215,104372,31938.7,20.171
119364,74457,105062,91928,56105,107381,60470.2,20.18
98947.7,66206,97946.4,44845.2,31930,92044.2,76967.4,20.186
81998.6,59749,89940.6,25127.7,19553,84220.9,31257,20.187
95049.1,65203,95534.5,34862.2,23947,95407.9,36122.9,20.198
102633,64339,104542,49258.4,31951,101036,59139.9,20.209
81173.6,53331,99750.5,47047.6,31379,98260.4,42254.2,20.215
68276.4,41343,108230,51278,36498,92075.1,32839.9,20.226
90369.5,54742,108189,36393.4,23182,102885,38355.7,20.229
118052,76446,101204,70584.9,46823,98794.5,90247.9,20.23
126031,77438,106660,71529.5,44951,104286,32678.4,20.231
92512.3,59566,101784,67453,45027,98176.7,49032.8,20.235
81809,54942,97583.6,37754,28151,87892,31013.4,20.237
107513,74078,95115.7,33795.5,24698,89676.2,47358.8,20.237
81449.8,49450,107945,41215.1,26023,103796,45900.2,20.237
91517.6,68359,87738.2,28234.1,22299,82979.1,31213.5,20.24
97443.2,69476,91917.2,34010.8,24240,91952.6,33326.3,20.243
121377,85811,92698.9,51399.5,38803,86810.7,45132.9,20.244
165551,114615,94661.1,56497.9,37195,99546.9,36101.5,20.254
80635.4,55140,95838.3,33878.3,24480,90696.4,53819.3,20.256
116199,70223,108444,29814.9,18194,107395,33478.1,20.283
80451.5,51069,103242,31304.6,21113,97171.4,40245.6,20.29
131933,85760,100820,56840.1,40576,91804.9,67858.7,20.294
74569.2,51390,95095.6,26902.4,19843,88851.3,43186.4,20.32
71191,45353,102872,32695,21145,101334,36681.1,20.326
93923.1,64019,96148.7,32514.9,22911,93007.5,36071.1,20.327
117022,80372,95420.9,53882.8,40916,86305.2,81638.7,20.33
99411.4,63203,103081,69994.3,46847,97917.6,63044.6,20.33
84534,49788,111272,25377.5,15788,105342,32454.8,20.336
89678,67348,87265.2,27048,21464,82585.6,34909.2,20.362
102659,72012,93426.8,32564.6,25039,85233.1,34337.9,20.372
108427,78414,90619.9,52852.6,43059,80441.9,41246.8,20.375
119932,92707,84781.6,43938.5,34747,82872,44126.9,20.391
123778,71981,112695,84514,53001,104502,51925.3,20.397
126389,74874,110626,54596.9,33699,106177,58318.1,20.399
103039,59111,114239,73476.7,44235,108859,53222.5,20.402
97958,63384,101284,60256.3,37496,105317,40294.6,20.402
146445,107778,89048.2,50334.8,36874,89459.9,43229.2,20.412
106604,63298,110374,48262.7,30618,103304,52909.2,20.422
74516.6,46927,104066,33413.2,21810,100402,56969.2,20.435
95138.6,68631,90848.2,48637.4,36015,88504.8,44434.6,20.436
90677.6,60562,98125.1,47995,32990,95344.1,57038.2,20.443
64982.7,45878,92826.8,34277.1,24590,91353.6,36741.8,20.454
68224.6,44838,99718.3,40184.9,24290,108422,52586.3,20.456
100218,73968,88793.6,40703.8,31492,84706.1,41182,20.468
118738,70499,110379,56197.7,37195,99018,41556.6,20.475
99780.6,59590,109737,46186.5,27822,108794,46155.5,20.475
105816,73519,94325.7,44342.2,34418,84432.8,31982.9,20.484
110158,65342,110485,53565.4,33447,104956,31916.6,20.487
77497.9,53631,94700.9,41026,30226,88952.6,46515.7,20.493
93643.3,62464,98248.7,38884.3,26400,96527.2,44982.5,20.494
77428.3,54514,93083.3,30548.4,21642,92506.1,37861.7,20.495
84000.8,50854,108253,65114.6,41802,102085,64627.5,20.499
121397,85476,93076.9,54748.7,39284,91335.2,38451.6,20.5
73218.8,47046,101995,27461.3,18334,98162.1,43730.8,20.508
122111,82666,96807,46320.4,29299,103609,56860.1,20.518
80166.8,53123,98899,30418.7,20703,96291.2,36675.6,20.521
95323.9,61980,100793,31477.1,21004,98213.9,44565,20.53
77637.8,54074,94094.6,33324.2,25079,87082.3,37490.5,20.537
95245.8,67862,91981.2,33117.2,23930,90696.7,44943.1,20.54
116583,86079,88759.9,40100.7,30530,86080.6,45445.5,20.546
65273.1,45505,94005.9,45421.3,35749,83267.6,38726.9,20.548
89480.6,61065,96032.1,41328.2,27849,97256.2,44959.7,20.582
126095,87148,94824.7,73258,45889,104623,103697,20.587
140439,101323,90836.1,41754.7,31046,88141.2,44258.7,20.588
75659,59799,82917.6,22618.9,18783,78919.9,41402.8,20.6
85859.6,53431,105311,27869.1,16687,109452,46483.2,20.605
93161.9,57800,105631,63806.4,40120,104228,62990.8,20.606
110922,70667,102868,45088.7,28054,105330,60239.8,20.625
104156,67733,100778,41094.3,28433,94719.4,34656.6,20.645
94972.4,66186,94039.7,38768.3,25895,98116.3,50982,20.649
130179,90086,94703.1,36490,26086,91673.9,47888.8,20.655
81179.3,47259,112575,38635.9,24543,103167,49863.5,20.673
136258,80792,110528,64387.4,40012,105461,44707.9,20.679
120943,91965,86186.1,45018.4,34269,86093.1,53291.5,20.68
107544,72875,96713.3,68648.1,45990,97823.9,68813.7,20.683
96822.7,56109,113090,77798.9,55488,91887,62895.6,20.697
86474.4,49050,115539,44613.3,28478,102668,59583.6,20.705
70728.8,51742,89584.5,51727.9,38366,88360.6,47116.6,20.714
64703.7,40363,105057,32487.3,19771,107687,33519.5,20.726
107238,63048,111470,56901.5,35272,105724,54511.4,20.729
127869,89218,93927.4,39532.9,29422,88057.4,34313.7,20.742
153236,112269,89450,65812.9,48464,88996.2,112520,20.743
84000.8,52923,104020,40702.4,27510,96963.8,60720,20.75
92840.3,68983,88201.2,43247.1,31055,91265.3,30952,20.755
158534,105098,98857.4,94880.5,62234,99914.7,53562.6,20.763
131396,85078,101215,30807.8,19734,102312,46916.6,20.775
115874,73633,103132,51679.6,32245,105036,76471.3,20.779
138010,85754,105472,39791.6,26195,99552.7,34431.7,20.784
156899,101315,101491,67724.9,46395,95665.9,33271.1,20.786
61102.6,42287,94696.2,40708.6,30098,88639.8,31040.3,20.79
79324,49890,104201,33359.4,20762,105300,45936.1,20.805
106320,77195,90261.9,32884.7,24022,89715,36460.3,20.81
88584.6,56482,102785,44801,30606,95931.5,33441.5,20.824
92770.7,73631,82571.5,27127.3,21503,82677.7,33191.1,20.826
116280,81947,92993,44163.4,32998,87711.2,72000.1,20.831
101004,70670,93666.2,40333.9,26787,98679.4,47871.5,20.841
75715.1,47810,103787,32091.9,20202,104107,42298.4,20.843
100667,73722,89489.4,40038.6,31907,82238.1,48758.9,20.852
79042.2,52409,98840,23500.7,16009,96204.8,31573.7,20.862
95809.5,66267,94752.6,39562.5,28495,90990.3,42965.6,20.867
98770.9,75379,85873.4,42617.9,32495,85951.8,59170.9,20.871
98810,67343,96158.6,39011.2,27931,91534.1,49269.4,20.873
105654,65919,105040,42835.9,26866,104492,56522.7,20.885
89933.6,62855,93769.6,26567.1,18811,92557.5,34896.1,20.894
74389.5,46952,103834,29651.4,19928,97512.6,68701.2,20.899
83822.6,55789,98467.4,30300,19897,99800.9,38305.4,20.903
95627.1,63225,99122.4,32394.1,23289,91158.1,32288.6,20.912
82785.3,64919,83572.1,23766.4,19099,81551.5,33827.9,20.92
98682.2,65728,98393.9,73308.4,49984,96117.5,60249.4,20.924
113879,80137,93130.2,46716.4,34525,88678,53969.7,20.924
76452.8,52913,94691.5,34228.8,23045,97340.9,35768.9,20.941
72807.7,49283,96818.8,29055.2,19243,98953.5,53131.4,20.952
102351,66910,100250,72358.9,48407,97963.4,51125.6,20.956
85114.1,60491,92212.7,34218.5,26363,85064,35393.6,20.97
114622,83795,89646.1,40189.1,29715,88636.4,35163.8,20.977
90836,56891,104639,30591.2,18511,108304,41600.8,20.985
119195,80741,96748.2,31398.4,20593,99923.7,48044,20.991
99977.2,69068,94864.6,95678.2,62408,100474,70415.9,21.021
102020,67239,99436,72986.1,50203,95277.6,47249.1,21.033
95641.3,63119,99303.6,24581.2,16274,98989.6,39021.6,21.043
113575,83237,89422.5,42052.7,32277,85384.9,91276,21.046
95598.7,60366,103786,63127.4,38686,106941,109602,21.048
104546,71059,96420.3,79550.8,52111,100045,84002.7,21.073
117163,90951,84423.2,31677.9,24203,85776.3,49240.5,21.073
86292,62477,90517,37458,28141,87233.9,34383.4,21.085
94590.5,59653,103919,28198.9,17857,103491,46523.2,21.088
85222.7,58194,95974.8,28388,19646,94697.9,44908,21.101
102989,64380,104838,74293.7,47832,101792,35713,21.112
63124,42335,97718,30711.2,20450,98420,33342.9,21.12
88664.8,63755,91141.7,51770,38559,87989.8,31900.1,21.125
150922,109467,90354.3,35437.7,26294,88326.1,39294.8,21.129
96322.9,59374,106320,45502.7,32163,92717.3,44501.6,21.136
130859,91431,93797.5,44131,30599,94518.5,61590.1,21.139
157305,97211,106049,66055.8,40043,108110,59511.1,21.148
69212.9,48442,93636.5,39089.2,27198,94188.9,43355.5,21.152
144870,95009,99929.4,41649.1,26513,102950,42719.3,21.156
75138.6,46126,106757,25568.6,17091,98043.8,31076.9,21.165
69632.5,47610,95850.4,20921.5,15187,90281.9,31760.7,21.187
103777,65775,103400,85177,56811,98258.5,97143.7,21.195
114493,75050,99979,33672.7,23722,93026.5,53524,21.197
67451.4,47146,93761.9,35112,26330,87394.7,36798.4,21.199
114404,73796,101599,39621.9,25560,101591,38606.9,21.201
90068.5,54380,108546,41946.5,28645,95968,40458.8,21.216
72462.6,41032,115737,41914.1,25544,107535,33416,21.234
140302,86995,105694,72557.6,43439,109467,55703.7,21.249
71102.9,49086,94931.4,23674.6,16679,93023.4,33444.3,21.249
71743.4,51723,90902.9,23901.6,17894,87538.6,37994.2,21.249
96577,74478,84981.8,42757.9,34147,82062.3,55253.8,21.253
134219,83470,105381,36394.7,22771,104746,37843.7,21.256
100704,62395,105774,43008.4,29243,96385.4,35975.2,21.26
148927,95239,102480,47886.7,32643,96140.1,34969.2,21.262
113437,74746,99459.9,38566.2,24938,101350,42481.2,21.304
83734.6,53580,102419,38907.7,27388,93101.2,43387.9,21.324
88802.5,63307,91929.2,52117.8,40550,84231.6,38032.1,21.337
129355,77593,109255,52332.4,31769,107956,55703,21.35
77472.4,59432,85429.2,20506.8,16280,82551.2,71921.5,21.36
99010.2,59489,109074,34656.6,21009,108109,60740,21.368
81495.9,54452,98084.9,37237.9,26400,92440.3,41601.5,21.373
93945.1,68514,89861.7,27317.1,20326,88077,46411.5,21.376
87177.3,56326,101432,32717.7,23066,92958.9,44024.1,21.381
138275,90895,99697.1,55994.2,38139,96217.4,54113.2,21.382
81060.7,44063,120564,55033.7,33650,107182,32052.6,21.382
88329.7,59193,97794.9,32966.8,22009,98165,32805.4,21.387
94731,71539,86782,30514.6,23755,84184.5,40636.2,21.402
128301,91659,91734.6,42022.4,30438,90478.3,75601.9,21.403
124424,87079,93642,36911.6,25695,94144.2,33929.4,21.414
100221,73876,88906.7,32114.7,24628,85458.3,32276.1,21.415
58935.7,35778,107955,49780.7,32762,99579.7,56624.9,21.45
68698.2,47671,94443.2,28084.4,21007,87615.5,40892.9,21.451
155797,95573,106833,49243.2,31617,102072,30930.6,21.455
104601,69475,98670.2,53376.3,36847,94935,63731.9,21.457
123464,91197,88723.7,55952.8,42185,86924.8,46599.8,21.46
87196.5,66143,86396.3,21652.2,16978,83578.7,33529.2,21.461
73345.8,51026,94202.8,33287,25342,86082.2,34546.2,21.466
87528.8,59312,96713.8,33007.5,21968,98469.7,43897.8,21.471
139566,94366,96926.9,36538.9,25082,95471.5,35269.4,21.478
121003,82736,95847.8,47758.4,34388,91017,50116.1,21.493
99547.7,64791,100692,68553.6,46763,96074.4,45626.2,21.497
88459.6,58391,99284,32907.5,20891,103232,43890.2,21.505
75171.2,50146,98241.6,42991.8,30442,92553.5,52208.2,21.508
79820.3,62627,83528,23204.7,18583,81835.2,32505.9,21.509
88412.8,61535,94161.3,20263.9,12946,102581,37618.1,21.513
97421.9,60267,105939,33587.8,21999,100060,44304.9,21.516
49363.5,29114,111118,52387.6,33146,103580,52499.3,21.521
103635,70724,96032.9,50870.9,37364,89227,46052.7,21.525
68125.2,46099,96849.2,40128.3,28031,93819.3,42877.3,21.528
123110,83210,96960.9,49447.5,37562,86273.1,42058.3,21.536
76494,43617,114935,51129,30785,108845,39418.3,21.548
84828,61466,90444.9,38374.4,29159,86247.9,59077.1,21.55
94673.5,68141,91054.2,33086.2,23673,91595.3,51466.4,21.552
141612,91778,101121,86946.9,53898,105721,91871.4,21.568
152379,101994,97911.1,50880.6,36743,90752.3,42370.1,21.571
103644,60193,112844,45983.7,28629,105263,37236.5,21.586
124822,94922,86179.7,40272.5,31070,84946.9,49679.3,21.586
92163.7,64736,93302.6,30181.3,20948,94422.4,30978.9,21.613
100589,71266,92501.6,41066,29946,89871.9,35488.1,21.623
110925,84459,86072.1,33253.2,25750,84632.2,35565.4,21.623
73127.9,50223,95424.6,31014.1,20914,97185.7,34777.4,21.635
111051,72767,100016,57150.6,37682,99395.6,52762.2,21.643
68329,43608,102688,36224.3,22872,103795,53608.2,21.654
56604,39970,92809.7,40434,30690,86343.5,38905,21.666
112848,74271,99576.1,69449.2,46738,97381.6,32838.5,21.668
106510,70923,98419.9,40899.8,29398,91176.5,76411.3,21.668
96471.2,65744,96166,65136.7,47204,90433,67466.1,21.686
119644,75206,104260,49762.1,32998,98830.5,51745.9,21.698
84534,55238,100294,37680.2,25650,96273.3,31071.4,21.705
79254.5,48724,106601,51309.1,35380,95042.2,40717.6,21.715
129375,78022,108671,39312.1,24490,105200,31750.3,21.721
78782.3,52800,97785.5,23357.2,16484,92862,39902.7,21.723
90380.2,54588,108507,31509.5,19468,106072,32836.4,21.757
92532.2,54151,111987,60579.2,37871,104833,40967.4,21.787
80301,52907,99469,26992.1,18079,97845.8,31185.2,21.788
65687.8,41223,104430,37467.7,25827,95074.2,45328.9,21.811
101698,62167,107210,38834.6,24603,103445,33904.5,21.811
144872,96279,98612.7,41618,27691,98497,38622.1,21.817
76964,50035,100808,52682.2,33391,103399,84074.4,21.822
162709,118418,90047.7,44986.6,33674,87552.5,44224.9,21.828
121665,69651,114477,87731.4,53783,106903,32999.9,21.828
79403.6,52821,98517.5,38933.2,26721,95487.8,45826.4,21.838
100196,55039,119305,41409.7,25051,108332,50832.3,21.843
139169,96231,94778.1,65475.5,48619,88257.7,35894.5,21.843
79321.9,53228,97663.6,55757.5,40828,89500.5,31503.3,21.845
110173,79316,91031.9,33549.2,25088,87638.7,36745.9,21.85
91799.4,62622,96071.2,41932,28551,96250.7,34918.8,21.866
59634.3,37911,103089,69245,46567,97451.8,38708.3,21.874
90610.2,64330,92308.9,48498.7,35411,89757.8,31096.2,21.887
110411,78145,92595.5,41803.6,31453,87102.8,33916.3,21.89
118212,73582,105286,43588.7,27383,104321,60213.5,21.894
111270,77511,94079.8,33937.6,23915,93001.8,39119.6,21.917
108613,75338,94481.6,33413.2,22983,95277.9,33908,21.92
125923,88308,93451.6,50943.4,35172,94922.8,50841.3,21.928
130655,94370,90734.4,57650.9,42062,89824.7,54447.9,21.93
107192,82680,84965,26140.7,20408,83945.2,40240.8,21.933
154407,96395,104976,82043.1,54390,98855.9,32729.5,21.937
96547.9,69585,90930,28198.2,20993,88029.3,43908.1,21.945
88806.1,58572,99364.8,48015,34476,91272.6,50986.9,21.96
144851,99327,95573,66924.5,42722,102663,35884.1,21.963
76677.9,46862,107233,46388.7,32339,94008.2,43833.6,21.968
96188.7,63832,98756.4,37353.1,26620,91960,51972.9,21.985
108097,68913,102800,47430.6,31457,98814.6,44984.6,21.987
81397.9,55231,96585.2,47463.7,34850,89256.3,42820.7,22.008
105878,72318,95948.8,33290.4,24151,90336.7,32717.7,22.023
96672.9,67071,94460.4,56136.3,38754,94930.9,83459,22.031
63251.1,45958,90195.9,43136.7,31934,88526.6,37867.9,22.047
81961.7,56347,95327.9,28100.9,19046,96693.4,34515.9,22.049
150963,90664,109123,66542.9,40924,106562,37371.1,22.054
173110,115814,97958.3,105300,69086,99888.7,38867.7,22.072
48286.4,34767,91020.1,51886.6,36914,92117.9,63523.5,22.073
108685,75708,94082.6,31534.4,22124,93411.6,36973,22.073
184764,120875,100175,104556,70811,96767.5,94885.4,22.077
113887,77095,96811.6,54458.9,38939,91656.7,60739.3,22.082
130910,95675,89671.3,37038.5,24918,97413.8,57969,22.098
89054.6,62264,93734.4,54765.3,41564,86351.1,89128,22.101
81118.2,54699,97189.4,25290.6,16811,98592.8,33505.7,22.102
68808.2,44819,100614,41261.3,26923,100438,44400.1,22.104
80333.7,45878,114755,47574.1,31930,97645.4,51321.5,22.113
135888,97762,91094.5,41440.7,30602,88747.8,41126.8,22.118
89974.8,52143,113085,72513.5,43922,108197,62428.4,22.12
147579,94759,102067,51424.3,33187,101550,52341.3,22.128
131032,94223,91138.1,46197.6,32479,93217.3,44511.2,22.13
109178,72986,98033.8,43620.4,30311,94312.5,62725.1,22.131
89331.5,57032,102652,46778.6,32757,93588.5,43835.7,22.141
108700,63432,112305,45357.8,27452,108283,39043,22.154
