"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","Time"
91089.4,61731,96704.1,34046.7,24811,89931.2,697.59,27.104
73145.6,52419,91449.1,20248.7,15471,85774.8,434.01,27.108
98750.3,64064,101019,30268.9,19732,100532,1245.45,27.126
102111,62625,106858,43772.2,27341,104921,543.03,27.135
78807.9,54242,95216.9,31213.5,22458,91086,1541.46,27.136
104095,77692,87807.5,29365,22785,84462,1187.49,27.146
59096.1,42955,90162.4,42664.8,30534,91572.6,813.51,27.151
99811.1,73958,88445.1,32789.5,24398,88076.6,1842.99,27.166
137761,96838,93230.7,31691,21702,95700.9,1780.2,27.234
107510,82099,85820.2,28486.7,22679,82318.5,1959.6,27.236
90366,66966,88436.3,24786.2,19010,85449.1,1137.81,27.254
75798.9,45231,109826,22599.6,13586,109016,1458.66,27.255
81715.3,58217,91988.5,25554.2,18573,90169.4,1874.73,27.285
72609.6,54584,87178.3,19683.6,15176,85001.7,1014.3,27.286
80104.3,48723,107746,25338.2,15615,106344,750.72,27.313
117489,85816,89723.8,36093.2,27788,85123.3,1406.91,27.316
87354.8,67674,84595.1,19982.4,16698,78426.6,2201.79,27.327
94962.5,59360,104843,36414.1,22720,105037,2052.75,27.329
66231.6,45159,96117.2,29230.5,21375,89621,1068.12,27.338
89159.7,64846,90108.4,41331.7,31134,87001.8,1434.51,27.342
104797,76866,89349.7,29369.8,22982,83751.7,1421.4,27.368
77755.6,56341,90445.6,15291.1,11761,85206.8,627.9,27.38
82444.5,60518,89280.6,25381,19050,87315.8,1037.76,27.381
92040.8,67513,89345.6,30459.4,22777,87640.4,960.48,27.397
68590.3,49233,91303.2,30991.3,22821,88999.1,1543.53,27.409
73250,54146,88658.6,24719.9,19518,83002.7,794.19,27.418
76790.8,52501,95856.4,28145.8,20657,89294.8,2049.99,27.439
136843,97646,91843.6,41155.1,29134,92577,2073.45,27.441
72622.4,50331,94561.6,31284.6,24230,84616.9,1275.81,27.451
74667.9,55523,88133.4,19197.9,15131,83150.6,696.9,27.455
146565,106113,90519.1,38898.8,29125,87528.5,435.39,27.486
80237.1,51164,102776,39194.8,27260,94228.5,1115.04,27.5
77288.5,51695,97982,22162.8,15042,96560.4,349.83,27.5
66076.9,46733,92662.9,29868.7,21344,91710.9,2103.12,27.514
68763.5,49710,90655.5,37064,26439,91872.9,696.21,27.556
68750.7,50695,88877.5,24444.6,19051,84090.3,823.17,27.559
90201.2,68686,86064.5,22274.6,18087,80709.2,1275.81,27.564
161478,108651,97400.2,51788.6,36059,94124.1,1993.41,27.576
66421.2,47602,91445.3,36451.3,24838,96178.2,1204.74,27.586
127140,85374,97597.3,36058,24055,98237.3,788.67,27.588
70053.6,38080,120563,31379.1,19144,107421,1994.79,27.591
83093.4,51061,106649,35588.1,24005,97159.1,2014.11,27.602
90258,63115,93720.2,18107.7,13071,90789.1,489.21,27.612
99570.4,58666,111230,30649.8,19623,102363,1428.99,27.629
110049,81918,88041,41806.4,31690,86457.1,848.7,27.642
108656,77879,91434.8,33975.6,24799,89786.9,1149.54,27.684
82330.9,56118,96148.1,31414.3,22650,90894.9,638.94,27.685
87697.1,57717,99577.5,41860.2,30081,91198.8,809.37,27.694
88687.5,69393,83758.1,36231.9,30017,79105,1114.35,27.694
97775.5,63858,100345,41059.8,26170,102824,2177.64,27.698
133342,81550,107157,53865.5,33322,105940,849.39,27.702
112250,83493,88107.9,30036.4,22577,87188.9,660.33,27.719
110691,83200,87190.6,41223.4,31280,86368.7,2219.04,27.726
104090,80134,85128.2,32668.1,25918,82604.1,1248.9,27.757
140172,83354,110208,29664.5,18455,105342,1633.23,27.76
77299.8,54394,93133.8,28531.5,20423,91555.6,748.65,27.763
108637,77213,92207.8,47414,34941,88930.7,2145.9,27.774
86837.3,57222,99454.2,44126.9,28798,100420,1587,27.774
76285.9,51867,96390.3,38853.9,27814,91548.5,1420.02,27.782
79626.5,60354,86463.2,17337.6,13670,83119.2,786.6,27.785
77686.8,55171,92281.8,41018.4,31163,86262,2033.43,27.794
71906.7,48211,97746.9,26483.6,18103,95875.2,1562.85,27.8
142104,106100,87775.2,31194.2,23788,85940.1,1346.19,27.806
94140.3,63030,97883.2,43580.4,29622,96417.7,1690.5,27.812
87274.6,66237,86351,30802.3,24153,83578,1290.3,27.841
65825.5,46858,92064.1,24940.1,18407,88796.2,1877.49,27.841
115494,78594,96305.5,38150.8,27154,92076.7,502.32,27.901
135007,95859,92300.5,58453.4,44827,85457.4,196.65,27.906
96951.2,73733,86173,21340.3,16405,85252,1947.87,27.907
83001.1,60119,90479.9,27026.6,20887,84799.9,425.04,27.911
145179,92665,102676,28893.1,18585,101885,819.03,27.915
102885,67759,99510,27782.8,19250,94585.8,106.26,27.917
79787.7,52088,100387,23214.4,15612,97449.2,634.8,27.948
127070,91969,90548.6,33403.6,25105,87199.3,1262.7,27.965
82896,53785,101007,30522.8,19273,103790,1096.41,27.999
133846,96586,90817.6,50100.2,36839,89127.5,1032.24,28.013
112806,84354,87640.4,29785.9,23542,82917.8,1402.08,28.02
125591,84818,97040.1,55164.8,41626,86851.5,908.73,28.04
82161.2,58076,92715,25344.4,17288,96076.5,1218.54,28.042
80421.7,54185,97268.9,31059.7,21325,95452.6,608.58,28.091
77233.1,53947,93824.4,20286,14287,93054.1,545.79,28.091
87270.4,62005,92240.1,39629.5,28897,89876.3,870.09,28.104
80399.7,52951,99508.5,26384.9,18187,95076.8,1630.47,28.128
70680.5,55668,83209.7,19582.9,16708,76812.6,1285.47,28.131
122724,81548,98627.2,48179.9,32684,96607.5,2234.22,28.133
79510.8,62704,83101.8,41522.1,34388,79132.1,1810.56,28.133
78450.7,50709,101389,39040.2,27013,94715.1,1262.01,28.144
108210,76394,92829.7,30074.3,22375,88087.2,1662.9,28.157
74437.8,52075,93679.4,22107.6,14939,96984,771.42,28.16
78922.9,55863,92588.8,38284,27327,91813.1,554.76,28.163
109508,72887,98463.8,38822.2,24635,103278,1409.67,28.172
79906.2,56102,93343.1,23905.1,17206,91052,910.11,28.214
85689.9,51652,108723,58534.1,37524,102230,938.4,28.215
134355,97424,90379.3,38980.2,28340,90141.3,1188.87,28.242
89405.3,58618,99956.8,27365.4,16730,107198,362.25,28.26
82274.1,62371,86449.1,30923.7,23931,84685.9,1923.72,28.277
78760.3,57894,89156.6,28464.6,19578,95283.2,2025.84,28.296
87229.2,58223,98185.5,29665.2,20706,93892.4,1740.87,28.318
75654,52711,94061.3,22688.6,16303,91205.2,436.77,28.322
109566,75506,95098.4,38328.1,26590,94466.8,1475.22,28.338
112830,81631,90583.3,32741.9,24594,87247.8,507.15,28.349
91827.8,63488,94790,32343.1,23008,92126,1046.73,28.368
112846,78206,94564,46664,35523,86089.9,1976.16,28.384
86576,50234,112948,39104.4,24670,103881,1254.42,28.392
90314.1,65462,90416.2,35081,26042,88283,2027.22,28.4
84968.5,57751,96422.5,34346.1,23003,97852.8,2127.96,28.416
92101.9,68200,88504.3,28991,22520,84367.5,1201.98,28.428
172170,123886,91078.4,54482.4,40067,89114.7,1352.4,28.431
90197.7,66318,89134.1,30471.8,23338,85568.5,517.5,28.448
83380.3,60753,89944.7,29265.7,21397,89636.6,1408.29,28.459
87609.7,66495,86346.2,25708.7,20434,82453.1,2214.21,28.466
76194.4,53669,93042,37541.5,26437,93063.5,2021.01,28.468
94184.3,69620,88659.4,51556.1,38564,87614.9,1932,28.485
129651,93075,91289.9,70609.1,51487,89875.8,1722.93,28.517
73739.2,51372,94070.1,35339,25628,90369.1,1286.85,28.526
65942,46643,92652.1,26429.1,19291,89785.7,1190.25,28.578
97670.4,67613,94670.1,47964,35497,88553,1538.01,28.594
133028,102536,85025.3,36372.7,28280,84289.9,2236.29,28.628
71233.6,49831,93683.9,20116.3,14939,88248.1,856.98,28.633
82644.7,57933,93490.8,32608,23821,89710.7,856.29,28.647
74098.4,47999,101171,38535.8,28162,89677,561.66,28.65
75176.9,52643,93588.8,17647.4,12563,92059.4,256.68,28.711
81494.5,54532,97939.3,42123.1,28132,98129.6,1019.13,28.727
78379.7,57562,89237.6,27906.4,21751,84082.2,1975.47,28.737
114749,82759,90868.4,33434.6,22831,95973.6,1590.45,28.749
66857.9,46567,94092.3,30228.9,21671,91416.2,2240.43,28.762
98471.3,56050,115137,59761.6,36222,108126,1277.19,28.783
87829.8,57511,100085,25583.8,18207,92088.8,1571.82,28.804
109368,79971,89627.1,34310.9,26927,83507.3,1631.16,28.83
88827.4,69167,84164.3,38682.1,30082,84272,636.87,28.831
118898,80144,97226.3,43038.1,29240,96461.8,2163.84,28.843
84551.8,56112,98752.2,32093.3,23236,90517.5,980.49,28.85
62461.5,45068,90829,46479.1,34328,88733.8,979.8,28.867
90209,67083,88128.7,39576.3,31062,83499.9,1197.84,28.89
93472.9,71981,85103.6,20982.2,17104,80395.8,1870.59,28.904
94011.8,55551,110910,41821.6,25970,105538,1378.62,28.908
69104.3,48575,93233.5,25186.4,17531,94154.1,816.96,28.914
116402,82018,93010.6,40584.4,26118,101836,1428.99,28.92
84649,58201,95317.3,34397.2,25108,89782.3,1085.37,28.973
146932,107785,89338.6,32747.4,23561,91088.4,2068.62,28.989
67766.7,51071,86960.4,33819.7,25695,86258.2,598.23,29.004
72013.2,47581,99187.8,28316.9,20829,89095.8,1580.1,29.017
90103.3,60600,97442.4,32195.4,21224,99413.8,583.05,29.031
77152.1,54870,92149.5,26115.1,19794,86464.6,294.63,29.031
76795,52802,95315.3,31991.2,21370,98108.2,1061.22,29.073
96731.8,74066,85591.5,29606.5,23754,81682.8,1578.72,29.074
96623.9,73471,86188.3,21463.8,16994,82773.5,93.15,29.075
79748.6,54387,96096.6,56353,40303,91634.6,1856.1,29.097
106331,77244,90214.3,21235.4,16456,84570.1,1205.43,29.104
120789,88950,88994,34790.5,25326,90027.2,1659.45,29.109
76873.1,60631,83092.1,20738.6,18027,75394,428.49,29.115
70285,58194,79152.5,31553,26934,76775,460.23,29.144
77114.5,49635,101819,34393.7,20939,107647,1807.8,29.195
103602,69654,97476.8,41485.6,29322,92722.1,1141.26,29.203
79072,53394,97053.3,48282.1,34222,92461.4,1517.31,29.207
77525.6,57200,88823.8,45455.8,34148,87237.7,667.92,29.212
67043.9,48247,91068.6,22189,17359,83770.9,647.22,29.231
68232.4,43290,103296,25283,16746,98945.7,214.59,29.234
78467.8,57397,89594.7,41776.1,32177,85086.7,889.41,29.237
67130.5,48638,90453.2,27532.4,20442,88267.4,1996.86,29.251
64162,45619,92174.8,59459.4,43243,90112.4,1453.83,29.269
66042.1,46570,92938.2,32924.7,25811,83598.3,1811.94,29.298
82822.9,62439,86931,15424.3,11947,84610.7,1789.17,29.308
137014,101167,88757.9,37082.7,27714,87690.3,731.4,29.31
93836.4,66838,92008.5,19874.1,15758,82654.3,216.66,29.321
98580.7,60718,106403,33650.6,20867,105685,543.72,29.335
80253.4,56695,92768.1,32875.1,24671,87329.2,1676.01,29.365
80308.1,58334,90223.1,22583,17251,85792.1,1337.22,29.38
93593.6,73031,83988.3,29480.9,22623,85402.6,1907.16,29.388
84894.7,63530,87575.3,26453.2,20830,83228,1723.62,29.395
70733.8,52372,88513.1,36260.9,27652,85939.3,1506.96,29.398
67426.6,45835,96408.1,33460.2,22902,95749.1,184.92,29.398
92192.8,63346,95380.1,42606.1,28618,97569.2,578.22,29.408
71343.6,49147,95134.5,29157.3,20315,94061.3,1067.43,29.456
78405.3,57987,88612.4,31885.6,23995,87087.1,1691.88,29.478
76663,63236,79451.3,25170.5,21652,76185.8,1372.41,29.479
95211,66648,93622.4,33980.4,24408,91238.2,982.56,29.499
75191.1,50544,97493.8,25020.8,15848,103468,1084.68,29.501
94763,71567,86777.2,32410,25455,83442.2,937.71,29.502
148428,99909,97362.6,46826.9,32773,93639.4,1391.73,29.518
66758.5,44762,97741,27299.2,18426,97095.3,1012.23,29.524
68703.1,41628,108161,27305.4,17832,100352,1448.31,29.554
102195,71406,93794.2,33358.7,21799,100289,830.76,29.573
84589.4,59428,93283.5,74201.2,53848,90307,1108.83,29.577
93880.5,54902,112064,25037.3,15142,108364,2214.21,29.599
138566,91522,99223,51077.9,34498,97033,2102.43,29.658
90451.2,63947,92698.8,49486.8,33942,95550.3,2098.98,29.685
81018.8,54306,97772.8,35145.1,24290,94823.9,614.79,29.686
97459.6,62438,102295,32901.3,22874,94265,508.53,29.7
154541,116210,87152.4,38906.3,26818,95076.7,1295.82,29.719
66251.5,46410,93554.4,27562.1,20803,86829.1,1199.91,29.746
81999.3,52617,102133,40698.3,26141,102031,1609.08,29.747
126486,87990,94208.7,50874.4,34654,96211.2,1866.45,29.751
114043,66831,111833,42082.4,28143,97996.4,1021.2,29.756
68330.4,47905,93478.8,22324.9,16189,90375.4,1386.21,29.758
132012,83862,103164,28387.3,17958,103597,894.93,29.781
120953,92690,85519,31372.9,23662,86892.7,1026.72,29.813
93864.1,66570,92406.2,27302.6,20819,85945.7,1792.62,29.824
64672.5,45738,92666.4,27170.8,19902,89471.8,1625.64,29.848
134384,99119,88852.6,37060.6,26178,92780.3,793.5,29.867
79668.4,49383,105728,28825.4,18203,103780,1594.59,29.884
89808.6,55552,105949,53875.9,33104,106658,1233.03,29.9
97713,59955,106809,49424,30563,105980,1708.44,29.913
103478,73067,92812.1,31504.7,23339,88465.3,1651.17,29.943
107428,59492,118342,38097,24288,102797,791.43,29.961
70293.5,41006,112344,33905.9,22019,100915,1213.71,29.977
88797.6,63025,92335.4,26053.7,19377,88117.7,1307.55,29.985
76114.8,51394,97059.2,71957.3,46202,102069,1630.47,29.99
74664.3,53554,91369.5,18645.9,13442,90907.3,157.32,29.991
66020.1,42849,100975,25917.8,18341,92609.3,1977.54,30.008
77904,50999,100110,27066.6,18623,95249.9,1337.91,30.023
70331.2,50735,90849,38275,28271,88726.6,1459.35,30.038
76753.1,57678,87209.9,23681.5,18983,81756.9,921.84,30.04
101801,81438,81922.4,35398.4,28542,81279.1,1420.71,30.058
144154,86754,108897,55725.8,35534,102776,635.49,30.066
90447.6,62379,95025.2,35536.4,26063,89357,895.62,30.066
110169,82193,87842.7,25893.6,19861,85442.1,391.92,30.083
85889.4,64054,87876.6,32971,26694,80946.5,814.2,30.083
90925.4,65900,90423.2,31260.4,22104,92683.9,1474.53,30.087
113449,87104,85358,47049.7,36288,84971.6,1838.85,30.12
65858.9,46790,92244.7,23757.4,17826,87342.3,694.14,30.138
94679.2,65174,95205.1,46583.3,30018,101702,1561.47,30.191
79147.2,51898,99945.9,22017.2,14698,98171.2,2225.94,30.211
90186.3,53807,109845,35441.2,24175,96077.4,2159.01,30.275
122062,88694,90192,24421.9,17326,92376.2,2028.6,30.321
71188.9,43332,107667,30542.8,19376,103306,721.74,30.323
112080,68141,107795,48028.8,29341,107277,1601.49,30.328
93166.9,72283,84470.6,22776.9,18267,81716,897,30.337
84991.3,61465,90620.5,30968.6,24009,84533.2,669.99,30.36
84490,60607,91361.3,33976.3,26530,83930.3,1107.45,30.374
97290.6,71595,89057,47705.9,35398,88322.9,717.6,30.38
98591.3,75122,86010.5,28072,22094,83268,1092.96,30.384
80732,55979,94514.9,26464.9,18095,95850.1,1750.53,30.39
99348.2,56355,115533,80144.2,48463,108378,732.09,30.408
92505.2,68552,88435.4,39906.1,31308,83534.2,828.69,30.415
86514.2,58698,96592.6,75034.7,49591,99160.7,1992.72,30.418
78437.2,56555,90893.2,28020.2,20582,89220.3,391.23,30.443
71535.3,48128,97409.8,30081.2,20608,95662.1,2097.6,30.446
86990.6,60339,94483.1,28090.6,20431,90105.5,586.5,30.446
62549.6,51089,80237.4,29653.4,24877,78119.1,1560.78,30.452
70576.1,47922,96516.8,34428.2,24622,91637.1,1722.24,30.463
72089.9,49298,95835.1,26004.7,17562,97041.6,819.72,30.507
84832.9,54170,102633,47882.6,30791,101914,1793.31,30.536
78308.7,48310,106231,46048.5,31314,96373.4,1070.88,30.562
76484,51851,96670.4,24626.1,17423,92630.2,604.44,30.563
66714.4,47433,92176.3,30073.7,22093,89209.6,2182.47,30.566
91052.5,66962,89113.5,25548.6,18826,88938.4,1806.42,30.575
82193.1,58499,92080.4,27531.7,20015,90148.2,926.67,30.597
88067.7,65381,88276.5,38649.7,28209,89792.1,2137.62,30.597
79557.6,53870,96786.5,31697.2,23143,89759.7,621.69,30.599
94778.6,64391,96464,33807.2,23935,92567,954.27,30.609
82736.3,55541,97625.3,29382.3,20549,93707.6,1199.91,30.625
72062.9,50921,92745.9,21631.5,15417,91953.2,1210.26,30.65
110193,88607,81501.9,31345.3,26066,78809.4,761.76,30.677
100391,69833,94213.8,47561,32265,96604.9,1983.75,30.702
110257,82634,87443.1,32501.1,23859,89274.1,880.44,30.714
82369.9,56866,94928.4,43623.2,30370,94135.3,924.6,30.715
72005.4,51255,92068,31310.1,23055,89002,409.86,30.744
90881.4,59272,100486,37155.8,25004,97386.2,1360.68,30.756
87229.2,68442,83525.5,30654.6,24558,81805.6,1887.15,30.756
68150.8,44074,101337,25337.5,18915,87788.4,403.65,30.762
90291.4,57386,103115,31542.7,20558,100554,1631.16,30.772
107154,76916,91300.1,46134.8,34236,88313.2,900.45,30.802
83187.9,60946,89453,17393.5,13898,82019.1,1305.48,30.809
107552,63911,110286,51727.9,34927,97060.8,1031.55,30.834
122706,84957,94655.5,44658.9,32553,89907.6,944.61,30.839
62649.7,45420,90396.5,32696.3,24744,86598.3,832.83,30.859
107342,62363,112804,57629.5,37295,101268,1635.99,30.903
63317.8,51174,81088,27675.9,22718,79838.4,1814.7,30.907
78947,53267,97130.9,64268,46095,91373.6,1836.78,30.913
78710.6,50237,102681,42763.4,26345,106379,960.48,30.929
109951,81357,88569.2,34386.8,27424,82175.3,1284.78,30.948
86107.4,63623,88696.4,23916.1,18167,86275.4,236.67,30.976
93160.5,60495,100924,33015.1,23266,92997.5,2198.34,31.005
84206,51818,106498,37242.8,24963,97774.3,1920.96,31.006
94400.9,74423,83128.3,20886.3,17183,79660.4,843.87,31.011
87146.1,69013,82755.5,23914,19265,81351.1,913.56,31.021
71966.3,49674,94946.7,27598.6,21331,84792.2,830.07,31.041
96826.2,67418,94123.3,32404.5,21203,100158,1032.93,31.064
102593,77294,86986.4,37001.2,28698,84497.7,832.83,31.067
70037.2,55371,82894.7,45426.8,38443,77441.8,168.36,31.072
98594.1,70178,92072.5,43321.6,31846,89151.8,1887.15,31.073
80323,56576,93043.8,32892.3,23668,91077.8,400.89,31.075
60296.8,40935,96533.7,43456.2,28611,99540.2,1523.52,31.077
86000.2,54225,103939,29973.6,18741,104816,443.67,31.081
67386.8,45790,96446,36510.7,25722,93024,2248.71,31.099
69920.1,48143,95180.7,40469.9,27170,97616.3,2208.69,31.106
93013.5,56953,107031,23660.8,14393,107735,1339.98,31.118
137097,94617,94959.9,32398.9,21625,98187.2,688.62,31.143
70707.5,46507,99638.5,31254.2,21414,95651.3,1471.77,31.201
73717.2,54322,88935,18619.7,14402,84728.3,1020.51,31.215
127980,83742,100156,49366.1,35031,92354,957.72,31.224
86257.9,63795,88611.9,28370,22987,80883.1,1257.87,31.249
68684,48172,93441.7,32659.1,24360,87863.1,1056.39,31.273
101639,78316,85052.7,29589.3,23109,83913.7,794.19,31.276
98148.3,74189,86700.8,37307.6,25869,94514.3,1802.97,31.288
116801,79555,96218.9,30282.7,21955,90394.4,2074.14,31.318
100685,75826,87021.6,34813.9,27310,83543.3,609.96,31.326
144141,101162,93379.4,35630.2,25406,91909.9,1321.35,31.335
100137,78030,84103.2,25398.9,20723,80323.4,1428.99,31.337
67430.8,47098,93828.8,27663.5,19415,93379,800.4,31.354
86180.5,57197,98745.1,54446.5,36558,97604,267.72,31.36
97649.1,69570,91987,39780.6,30874,84441.9,1584.93,31.388
128852,95110,88785.8,33512.6,24482,89710.1,1802.28,31.397
105379,80759,85515.1,33870.7,27407,80992.1,874.23,31.399
120148,86024,91532.5,40167.7,30056,87584.1,2183.85,31.429
104221,64645,105657,48206.2,32725,96539,510.6,31.455
69788,53291,85823.7,25377.5,20102,82735.1,1247.52,31.471
94953.3,71318,87255.1,28699.9,24426,77002.9,1420.02,31.478
93703,64530,95163.8,31391.6,22314,92196.7,1585.62,31.498
72184.3,42638,110950,45145.3,28647,103279,899.07,31.504
82969.9,59970,90670.6,26210.3,19446,88332.9,1226.13,31.505
65478.3,52022,82487.9,27260.5,21842,81794,400.89,31.508
93529,68229,89837.4,52787.1,37521,92200.5,2252.16,31.517
81556.3,58527,91323.2,32937.8,23823,90610.5,1557.33,31.537
88998.5,65226,89421.5,29088.3,21127,90232.1,1733.28,31.552
94073.6,71503,86223,28857.2,22258,84966.5,1186.8,31.608
64686,45950,92258.1,26455.3,20167,85970.8,154.56,31.614
106783,82491,84834.8,23536.6,19215,80275.5,1532.49,31.619
77449.6,48390,104892,25407.9,15782,105508,661.02,31.644
92094.1,69043,87416.2,25563.8,20051,83554.4,1219.92,31.654
79528.5,54382,95840.2,32020.1,23363,89820.3,1812.63,31.685
85360.5,53843,103898,42729.6,28099,99659.4,1398.63,31.713
82608.5,61247,88393.4,32416.9,23570,90134.6,416.07,31.73
83307.8,65126,83832.3,41113.6,33150,81279.8,1277.88,31.731
84548.9,61458,90159.1,32412.8,26082,81443.2,848.7,31.735
74569.9,52106,93789.8,33495.4,24231,90592.7,2058.27,31.764
90228.2,68482,86346.7,20998.8,16986,81018.2,866.64,31.766
75113.7,55605,88529,27829.8,21561,84590.3,548.55,31.788
80436.6,60497,87136.4,25087,19025,86418,1455.21,31.802
97316.1,75523,84447.3,34790.5,28107,81119.6,1447.62,31.811
121453,82542,96430.5,36514.1,24867,96231.5,1486.26,31.818
60262,42191,93605.9,36950.9,26015,93085.3,353.97,31.823
76868.1,60771,82895.3,19443.5,16731,76161,810.06,31.834
92510.9,66730,90855.6,31418.5,23674,86974.7,489.21,31.84
70672,51601,89757.1,27003.2,20357,86932.2,1322.04,31.943
56135.4,39698,92672,40928.7,31302,85691.2,1673.25,31.944
84301.1,61044,90504.5,32840.6,25028,85993.2,763.14,31.96
85035.3,64376,86567.6,20934.6,16385,83733.3,1428.99,31.999
99411.4,68727,94795.7,33989.4,23499,94792.5,1033.62,32
77404.9,57355,88445.8,20638.6,15990,84588.5,1805.04,32.008
72568.4,49819,95462.4,22667.2,16230,91529.1,1818.84,32.009
151444,96494,102856,56326.1,36791,100334,1102.62,32.022
75005.8,49513,99278.6,39252,28644,89806.6,1915.44,32.065
83699.8,52759,103970,29438.2,19967,96622.4,1221.3,32.067
91308.1,69477,86128.8,23097.8,18049,83868,1165.41,32.074
88935.3,57309,101702,24889.7,16573,98423.3,1157.82,32.075
107686,77641,90897,45199.8,32937,89935.8,749.34,32.102
82481.4,55811,96853.7,42944.2,30463,92387.2,711.39,32.108
94923.4,72885,85352.3,21076.7,16797,82234,507.15,32.13
80457.9,57166,92238.2,32269.9,23271,90878.8,1184.73,32.135
105621,71102,97352.8,42299.1,29546,93823.6,1719.48,32.14
102905,68243,98823.3,48284.8,34555,91575.6,569.25,32.141
116487,84515,90328.1,31231.5,22811,89728,1956.15,32.143
98989.6,72912,88975.5,32255.4,24272,87091.8,1381.38,32.158
108547,76171,93391.6,20168.7,14726,89758,1001.19,32.169
77259.4,50566,100132,38448.2,23158,108806,2043.78,32.175
88583.9,65920,88067.8,33449.8,26420,82973.8,1276.5,32.196
81466.8,63496,84084.2,20699.3,16460,82414.9,1120.56,32.231
117974,81058,95383.1,43572.1,30506,93605.9,1549.05,32.269
89177.4,60387,96781.3,29529.2,21363,90587.9,511.29,32.276
107314,81631,86154.9,26812,20754,84665.7,495.42,32.279
131344,89980,95662.8,42593.7,29852,93508.7,1828.5,32.295
67907.9,42190,105485,41667,26583,102723,580.29,32.305
85486.1,62802,89207.7,38695.9,28746,88220.1,1496.61,32.343
62658.9,37363,109906,30010.2,20287,96946.1,1591.83,32.345
138523,94891,95670.3,46892.4,29686,103522,970.83,32.345
141920,96542,96340,62848,44003,93602.8,1025.34,32.36
111799,83747,87487.8,39483.9,30995,83484.9,1251.66,32.362
79734.4,56678,92195.8,47694.2,34830,89741.2,2018.25,32.365
108965,82061,87022.3,37222.1,30025,81245.1,1399.32,32.368
84172.6,56114,98305.9,42139.7,28826,95804.7,1575.96,32.371
72280.8,53054,89286.3,27738.7,21223,85656.3,2131.41,32.409
80656.7,63871,82759.3,30008.1,23970,82044.7,2028.6,32.444
95089.6,71010,87759.3,20504,16190,82998.9,602.37,32.473
117352,86684,88721.8,42070,31020,88881.3,1129.53,32.483
72990.1,54298,88096.8,31677.2,26346,78797.5,1767.09,32.492
72802.7,49264,96849.6,27005.9,17476,101274,1647.03,32.514
86463.8,60519,93631.6,36258.1,23315,101918,928.05,32.552
78771.7,45135,114376,29486.5,18050,107060,1713.27,32.555
85001.2,61003,91317.5,32088.4,22971,91548,2169.36,32.586
90074.1,59803,98709.1,32378.2,21055,100781,561.66,32.604
88763.5,61754,94199.6,46034,32051,94127.7,1876.11,32.658
126269,93215,88775.2,23580.1,17458,88517.7,2127.27,32.671
99529.9,70034,93137.5,34728.4,26322,86466.1,841.8,32.672
78272.5,54673,93824.5,27488.2,20193,89212.5,1183.35,32.692
130244,91766,93015.5,36124.3,25782,91825.3,969.45,32.746
83014.6,56966,95503.4,38906.3,27034,94317,1256.49,32.757
99179.9,69387,93675.4,37449.1,27382,89630.5,1572.51,32.779
78229.9,54925,93343.2,36189.1,25177,94200.7,710.7,32.788
131092,90389,95047.1,41912.7,27141,101204,2243.88,32.804
107073,75564,92863.5,47675.6,35116,88975.5,646.53,32.807
84674.6,60310,92011.9,42643.4,30506,91610.7,1444.17,32.82
120624,83266,94939.3,21902,17014,84363.9,1592.52,32.832
109003,76670,93173.4,38056.9,27187,91738.7,1471.77,32.835
65450.6,49052,87445.4,24768.9,19916,81505.1,645.84,32.839
140830,98338,93854.2,49693.8,34506,94381.6,1620.81,32.846
99687.5,67083,97388.6,29452.7,20262,95262.5,396.06,32.86
76804.2,56530,89040.2,19429.7,14074,90475,298.08,32.88
76077.9,50650,98437.2,39156.8,26842,95603.2,1738.11,32.881
93269.1,56821,107574,31691.7,19813,104828,887.34,32.905
74562.8,52918,92341.9,32098.1,23658,88916.3,1590.45,32.912
96308.7,74813,84366.1,28859.9,22665,83448.7,2137.62,32.926
80666.6,58898,89758,21705.3,15690,90661.6,2148.66,32.931
84650.5,51534,107650,24221.8,15015,105721,1026.03,32.946
69873.2,47903,95593.4,33309.1,21314,102418,1522.14,32.952
89996,68083,86629.3,30172.3,24443,80897.3,869.4,32.955
99440.5,69229,94135.8,45266.8,30605,96932,1354.47,32.988
111211,76342,95469.3,56325.4,39202,94162.1,2199.72,33.01
81936.1,57755,92974.9,19578.8,14406,89068,1416.57,33.032
100973,62485,105903,31037.6,20081,101294,548.55,33.05
59055,40427,95733.7,34291.6,24822,90538.1,411.93,33.063
72087,51377,91953.5,22543.7,16497,89557,2087.25,33.071
106576,76516,91282.4,30958.9,22064,91956.3,638.25,33.083
100585,74501,88481.2,38513.7,29713,84947.2,1197.84,33.093
62656.8,42788,95967.9,28113.4,20112,91608.9,636.18,33.098
80343.6,54374,96836.7,29409.2,20134,95726.6,789.36,33.101
97426.9,60131,106184,24205.9,16019,99029.7,1625.64,33.105
107784,82900,85207.6,38795.2,30400,83634.4,462.99,33.114
69157.5,50103,90459.8,27335.7,20239,88516,2151.42,33.126
79206.9,58993,87991.8,30077.8,23441,84091,1400.01,33.144
111106,82407,88359.9,21891.6,16851,85139.7,610.65,33.182
62922.3,47519,86779.6,31315,26210,78300.5,129.03,33.221
66939.5,41642,105349,29855.6,19971,97972.9,1712.58,33.224
69350,45030,100931,34945.7,23594,97067.2,1887.15,33.234
68669.1,45312,99318,36099.4,23376,101207,1618.74,33.236
