"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","585_15 YG E-A","Time"
128466,105448,79841.7,192532,170734,73903,15174,2452.53,8.528
109311,84174,85107.2,94749.2,86305,71948.1,34846.7,3091.11,8.531
101363,79997,83039.9,110921,103615,70157,16538.8,680.34,8.534
149035,126441,77246.7,94008,86731,71034.7,16144,700.35,8.535
101062,87196,75957.6,95487.1,87710,71347,37067.5,3168.54,8.54
130677,103808,82499.1,137211,125506,71648,17717.1,5584.53,8.541
158025,141133,73380,128161,118335,70977.6,7486.63,1813.08,8.542
90994.4,75600,78881.1,155007,139814,72657.7,24675.9,1914,8.543
95454.1,78127,80070.7,64279.1,60320,69837.4,19125.2,1583.4,8.545
164476,141188,76345.8,124680,108118,75574.9,20357.6,997.89,8.546
116652,94931,80531.1,84161.5,77145,71496.6,21135.9,1215.39,8.546
105831,90857,76337.1,121661,113727,70108,15318.2,1868.76,8.548
142681,116298,80403.5,170236,148933,74910.1,111592,7910.91,8.549
96860.4,79409,79938.6,87870.7,81715,70472.9,4638.43,1117.08,8.55
170580,143284,78020.8,139853,123878,73987.2,40312.4,3406.05,8.551
99632.8,84912,76897.7,134266,124146,70878.5,24275,70335.1,8.551
144556,118201,80148.6,170044,150447,74072.5,49623.1,6884.31,8.552
101700,81904,81375.9,74323,69910,69672.9,42231.9,2018.4,8.552
100840,81089,81498.6,72434,67415,70415.2,30513.3,2096.7,8.553
155085,133974,75863,86042,80392,70141.9,13903.5,744.72,8.554
124033,114348,71087,103733,96254,70628.3,65524.6,2181.09,8.555
130138,109384,77970.3,150261,132378,74389.2,64264,6799.05,8.558
152003,120361,82765.1,133476,122495,71410.8,55526.3,3807.99,8.559
171366,143525,78248.5,110125,99575,72479.7,16002.6,406.29,8.56
190069,171028,72832.4,151010,134754,73441.9,52734.9,1814.82,8.56
118709,101025,77008.1,98497.4,92035,70137.8,42552.9,7176.63,8.562
147873,128028,75694.2,141310,127278,72761,62278.3,2649.15,8.564
95124.8,76357,81644.1,82019.7,75779,70933.1,44241.1,2837.07,8.565
98747.7,86602,74727.3,49357.1,47765,67720.4,32420.1,19183.5,8.566
142087,122972,75722.9,129537,118714,71510.9,71545.8,3419.97,8.566
123230,102685,78648.2,78381.4,71835,71508.4,35238.2,2096.7,8.569
180400,148304,79719.3,136868,115490,77667,47322.4,4639.71,8.574
138025,109585,82544.1,124879,113123,72346.9,62965.9,3441.72,8.575
148343,125637,77380,164351,149463,72064,30262.4,141721,8.575
101163,84060,78869.9,126822,114186,72788.3,36543.9,2024.49,8.576
156688,122724,83673.4,135449,116850,75967.3,46855.7,2674.38,8.578
128610,112689,74795.4,142660,131107,71310.8,12757.2,899.58,8.579
116276,91785,83023,154223,137899,73293.9,14830.8,100337,8.58
149364,120644,81137.1,127624,115718,72278.8,108373,5711.55,8.584
164464,152020,70900.5,185742,167910,72496,25089.1,7442.85,8.585
142523,112824,82787.1,162683,147642,72212.2,66936.9,4356.96,8.588
100442,83643,78698.6,158169,143460,72255.5,36314.6,86095.2,8.588
153997,130881,77111.1,109995,99763,72257.6,64140,4888.53,8.59
152778,122736,81577.2,162785,141094,75611.1,87843.9,3980.25,8.591
108540,84177,84503.6,99899,90615,72250.5,70117.4,3212.04,8.591
124020,108780,74717.6,154414,140798,71873.8,20316.2,1647.78,8.594
105164,93133,74002.2,94269.3,88779,69588.9,25170.4,1371.12,8.596
115391,92240,81984.3,182420,166818,71665.3,32172.4,214130,8.596
137061,113528,79120.9,138640,127166,71449.3,41785.8,3449.55,8.596
107756,88580,79723.3,132214,120434,71946.2,26065.3,1798.29,8.597
115534,91959,82336.8,112786,98025,75404.9,17255.6,1116.21,8.597
147053,127501,75585.7,152057,139103,71638.9,37104.6,1640.82,8.597
101287,91620,72450.8,88359.1,81890,70713.1,30425.9,1029.21,8.598
163610,132764,80762.5,142775,130030,71959.7,46338.7,2881.44,8.599
145676,123784,77126.7,106751,96250,72685.8,25445.3,1684.32,8.6
149256,132335,73915.9,106870,100032,70015.6,3808.41,1989.69,8.601
98446.4,82652,78059.6,116923,105834,72402.9,13951,158194,8.604
108621,89277,79736.1,97115.6,90575,70268.5,14813,1137.96,8.605
120858,91552,86514,187827,160802,76550.2,40418.6,2481.24,8.606
116082,95424,79723.9,146490,125558,76461.7,62831,6765.12,8.607
125773,110939,74299.1,181122,163492,72603.2,9691.4,2547.36,8.607
180670,161277,73416.3,95780.8,87871,71435.3,26458.7,879.57,8.609
158658,132173,78668,155016,139343,72907.3,47306.9,2719.62,8.609
131817,105184,82129.8,172664,154918,73043.4,48715.5,2883.18,8.609
108973,87744,81391.7,122466,110482,72644.4,39595.1,3439.98,8.61
128024,107574,77994.2,97596.9,92344,69264,7949.11,85197.4,8.613
134493,110565,79719.3,167129,148835,73591.2,41098.2,3560.04,8.614
146353,119421,80315.9,142534,128811,72518,46598.1,2110.62,8.615
118392,104404,74316.5,191467,176102,71254,55462.4,124243,8.616
109032,91340,78229.9,147090,132366,72825.9,33600.3,997.02,8.617
105456,85520,80813.7,116960,106850,71736.6,46951.6,1201.47,8.618
128588,109406,77026.6,137010,126371,71053.2,56464.9,3229.44,8.619
139173,119527,76307.8,171847,145757,77266.5,45158.1,1748.7,8.62
101687,79256,84084.1,96463.3,87614,72155.3,39690.1,1412.88,8.621
182367,167553,71330.1,119538,108631,72116,77843.8,4970.31,8.621
120936,93061,85166.2,58397.5,54471,70260.1,23869.4,1137.96,8.621
122888,97897,82266,82211,76555,70377.9,39466.4,2058.42,8.621
109400,91157,78651.5,85652.8,80947,69345.9,43956.8,3250.32,8.621
104182,87601,77940.7,94007.5,81719,75391,51665.2,3539.16,8.622
128209,106315,79032.1,65872.4,61796,69859.1,26299.3,1029.21,8.623
159593,140864,74249.5,99844.5,91222,71730.6,11763.2,797.79,8.624
144913,118697,80010.5,144629,127643,74257.3,46001.7,2864.91,8.624
98589.5,74648,86555.1,106057,98222,70764,18624.2,1361.55,8.624
163310,135696,78872.4,80095.5,74898,70083.9,27740.3,443.7,8.626
113988,93641,79775.8,73120.2,68360,70099.6,13511.1,1151.88,8.626
131663,109844,78553.6,188110,165618,74436,50847.4,1907.04,8.626
162236,129181,82305.4,124543,112095,72813.7,32959.7,2907.54,8.629
96424.7,73358,86143.2,76932.9,70085,71939.4,29106.6,1528.59,8.635
131148,111180,77306.5,176468,152954,75610.9,49789.9,2929.29,8.635
123068,94769,85105.7,94653.8,85559,72502.4,12609.6,644.67,8.636
143651,112564,83635,142765,130198,71861.8,46782.4,4610.13,8.639
134721,111529,79164,123427,113807,71075.8,55384.8,3767.1,8.64
149769,120349,81556.7,129185,112747,75090.7,45698.1,3168.54,8.643
155959,134646,75909.6,163161,142456,75061.4,93192.1,4470.93,8.643
97912.4,82909,77395.5,126155,115163,71791.3,17315.7,70839.8,8.646
124999,98304,83332.4,112806,101746,72660,26692.7,3574.83,8.648
116192,89825,84773.5,69140.3,63943,70862.8,8837.41,408.03,8.648
175514,152637,75358.4,149736,136235,72030.6,13538.3,3430.41,8.649
107764,86992,81184.9,88971,75682,77043.5,30776.1,1813.08,8.654
123654,106233,76282.9,97333.7,77999,81781.3,7465.48,3141.57,8.655
128451,112777,74644.5,150609,136875,72111.9,17536.2,98210.8,8.659
142176,122096,76314.3,173210,153910,73754.1,60541.2,2998.02,8.66
95314.3,83016,75244.8,62847,58810,70034.7,14697.4,1427.67,8.661
133155,119304,73144.8,69095.2,58570,77313,13799.2,416.73,8.662
203080,173385,76760.2,164726,148411,72740.5,63206.1,3486.96,8.662
162767,135985,78443.1,133840,120211,72966.5,86438.6,4158.6,8.664
115709,95468,79430.8,96485.4,89722,70476.2,51849.5,2864.91,8.666
124772,99789,81943.6,104186,95727,71327,47672.1,3571.35,8.667
169606,134953,82364.1,186779,162031,75545.7,105765,6438,8.668
147457,122997,78568.8,151493,136375,72801.2,39309.9,2422.08,8.67
169237,157292,70512.8,152744,141034,70977.4,13784.2,1053.57,8.67
94627.1,81641,75960.4,150535,132603,74398.7,38519.3,1665.18,8.67
119622,95774,81854.4,128245,115825,72563.6,40490,7450.68,8.672
113813,93920,79417.2,124209,111394,73075.3,48410.9,2007.09,8.673
117698,94417,81695.6,119322,112935,69242.2,10848.1,1457.25,8.675
162636,145804,73101.8,113627,101210,73576.5,53919.8,20814.8,8.676
111004,85985,84604.6,46374.4,43635,69650.4,21464,696.87,8.677
161527,143575,73730.4,184292,163641,73806.3,35974.3,99555.8,8.679
144358,113036,83695.7,92935,84858,71773.9,33848,6308.37,8.68
99573,82848,78766.1,121374,108294,73451.4,10046.7,2328.12,8.683
140448,107133,85915.4,96399.8,87599,72120.2,31898.4,2156.73,8.683
128331,108967,77182,72705.7,68941,69114.8,15848.9,1634.73,8.685
114879,99300,75818.1,113995,102950,72566.9,9277.8,74298.9,8.688
167225,148121,73988.4,186389,169775,71949.2,9799.5,2024.49,8.689
115171,92864,81278.6,152632,137090,72966.1,14465.2,1013.55,8.69
164218,145985,73721.3,146686,134595,71423.1,23533.4,657.72,8.691
122969,93593,86105.8,120554,109995,71827.2,31791.7,2516.04,8.693
99959.4,80424,81455,71859.7,66762,70540.1,36893.1,1887.9,8.695
120476,105035,75170.2,142225,127924,72862.6,19917.2,103841,8.699
149053,122983,79428.3,75436.4,70841,69787.3,28734.9,1633.86,8.7
131296,107260,80222.3,193543,168702,75185.9,33790.2,5892.51,8.702
110357,88237,81965.3,94209.6,87323,70704.4,46001.7,2908.41,8.707
119370,98040,79794.6,113859,105450,70762.3,46458.6,2708.31,8.708
95758.7,76357,82188.1,122054,110723,72242.6,12687.7,20636.4,8.709
92857,76977,79055.8,86722.5,78727,72191.8,40456.7,4467.45,8.712
159991,143259,73190.2,188827,171810,72027.1,23462.4,1505.1,8.713
142832,107408,87150.2,145979,124498,76843.5,96352.4,4796.31,8.715
132665,123097,70630.1,113458,105643,70383.8,21569.7,1871.37,8.716
128332,111620,75348.3,126025,111234,74250.4,52443.1,4957.26,8.717
116276,91833,82979.9,63969.4,59039,71008.9,18260.9,759.51,8.719
166145,142136,76606.1,172750,157198,72019.8,17353.8,59033,8.72
131913,105752,81748.5,128756,111850,75441.4,18835.7,716.88,8.72
139671,126539,72337.1,172336,157796,71574.7,25365,5311.35,8.723
112748,92149,80185.8,163641,145939,73485.3,55804,62973.2,8.723
128738,111732,75511,139935,127414,71976.2,12948,68307.2,8.724
199845,171953,76166.3,122916,113207,71156.5,44971.5,2405.55,8.725
119203,89340,87442.6,138655,123786,73407.9,41300.3,4839.81,8.725
145279,123640,77005.9,166025,149150,72950.7,71794.9,6276.18,8.727
114631,96957,77482.4,187028,163455,74987.2,42639.3,3963.72,8.728
122469,90382,88802,161819,141787,74794.9,66525.7,4760.64,8.731
109799,91364,78759.4,95562.8,87522,71556.9,27268,752.55,8.734
122542,96769,82990.4,114566,105475,71184.8,47133.9,2366.4,8.734
138697,109636,82907.7,133403,118498,73779.5,54136,5501.88,8.735
146032,119075,80372.3,109236,100905,70946.8,79513.2,4858.95,8.735
111072,96053,75783,125831,113735,72505.8,22940.2,1230.18,8.736
122720,101064,79579.2,126446,115454,71775.2,45562.7,2806.62,8.737
105821,83208,83346.5,108269,99694,71172.8,36565.1,2124.54,8.738
162251,130956,81197.2,126480,114346,72490.4,45883.3,2636.97,8.742
155902,125713,81273.9,131454,119299,72213.2,88315.4,2796.18,8.744
124138,98095,82935.2,121175,104880,75718.2,48792.6,3151.14,8.746
132256,108245,80073,95261.5,88211,70774.1,19770.1,829.11,8.746
153592,121434,82891.2,128697,118213,71348.4,44015,3033.69,8.75
181608,160609,74104.8,126185,115047,71880.8,28995.7,1114.47,8.753
107123,82780,84808,156346,138014,74240.7,14775.9,909.15,8.754
160238,127616,82288.6,135915,117078,76080,50400,3085.89,8.755
107981,87229,81127.1,150964,137051,72189,97593.1,4251.69,8.758
116552,96436,79206.8,130378,109810,77811.2,63359.8,2365.53,8.758
160703,127747,82443,118788,109401,71159.1,30590.4,1584.27,8.759
124310,102456,79514.9,131872,120266,71860.2,15751.1,1018.77,8.761
165855,150292,72322.5,130869,119062,72034.8,16751.7,64895,8.761
126994,103656,80291.1,151638,136046,73046.7,3095.42,11563.2,8.761
179675,149211,78916.1,134512,122292,72084.5,68750.7,3505.23,8.763
149712,132245,74192.1,145355,134247,70958.4,36918,52767.2,8.767
164711,148245,72815.4,83176.8,77203,70607.1,30090.3,903.93,8.767
129181,101329,83549.9,134992,113383,78026.4,59684.8,3001.5,8.768
118952,97636,79844.1,95686.8,89090,70388.7,31127.6,1649.52,8.769
141774,125558,74000.2,158630,141372,73536.4,35377.8,2256.78,8.769
109550,99524,72138.3,107280,100082,70249.3,11524.9,42891,8.77
140370,126744,72581.8,155715,143006,71360.1,31482,1477.26,8.77
105196,79068,87192.8,122047,104554,76500.7,23356.2,1831.35,8.771
145927,123324,77547.6,97490.7,88410,72267.3,20100,3803.64,8.773
98936.3,82157,78920.8,121688,109915,72555.4,48005.8,3127.65,8.778
98283.6,85261,75545.9,156323,142847,71718.6,9415.04,1262.37,8.779
141170,111085,83284.9,148880,130699,74652.4,54804.4,11987.7,8.779
95512.6,79321,78913.7,137371,125259,71872.9,5147.44,1592.1,8.78
111510,99809,73219,158980,140119,74357.5,29894.3,2073.21,8.78
114010,86444,86434.4,97053.6,86442,73581.2,82008.4,3505.23,8.781
142417,115124,81072.9,121795,110386,72309.7,31653.1,1474.65,8.783
113692,89033,83687.3,69303.4,64091,70865.9,12904.3,669.9,8.787
146592,116581,82406.6,120026,109715,71695.2,44867.1,2676.99,8.788
125949,114068,72362,153210,139734,71856.4,10292.1,62620,8.788
102582,85964,78205.2,100621,92366,71393,31002.6,2897.1,8.79
111418,95231,76675.5,144500,132848,71283.9,9369.45,3747.09,8.79
113699,96661,77087.8,123888,113779,71358.9,8237.22,595.08,8.791
133890,112193,78210.2,98185.8,80931,79508.5,5943.15,9336.84,8.791
163212,135369,79015.4,162562,143391,74298.1,44017.9,3239.88,8.791
149074,120499,81077.2,162161,138921,76499.4,92293,5400.96,8.791
112157,86622,84854.9,137593,122085,73861,66372.9,3310.35,8.798
109941,87360,82475.8,89155.7,78098,74815.1,22881.5,2342.04,8.8
120630,99428,79511.1,117306,108326,70969,54657.2,3620.94,8.8
98219.7,76977,83621.4,108006,98323,71990.1,25625.3,2349,8.8
194777,181325,70398.1,123871,113791,71341.3,25617.3,1633.86,8.802
129842,101793,83594.6,47157,44199,69921.9,13561.4,763.86,8.802
136183,106504,83798.6,140041,124990,73427.8,51222,2543.88,8.803
158405,143421,72382.8,172096,151403,74493.2,58082.6,45224.3,8.803
152253,122327,81568.5,179009,155437,75474.5,54193.4,1822.65,8.803
116984,100510,76277.9,127342,118257,70570.9,18299.4,29439.1,8.805
130313,109811,77771.7,184134,163773,73683.8,12108.1,553.32,8.805
130321,110452,77325.3,99755.6,92626,70580.4,15316.4,568.98,8.81
141603,115532,80324.7,140177,126894,72395.9,77029.2,3048.48,8.812
146035,124160,77082.5,118430,107666,72087.8,60874.4,3118.08,8.812
148143,127677,76040.9,165508,143807,75425.7,100337,4905.93,8.816
113185,90256,82184.9,96723.2,89330,70959.9,29994.5,5387.91,8.817
159623,133956,78093.3,143115,129954,72172.9,33018,5567.13,8.819
120583,99773,79205.4,148298,136975,70953.6,37127.6,147863,8.819
108638,87051,81787.5,87763.6,73076,78708.1,16333,2256.78,8.822
100021,89427,73299.4,60698.6,56541,70355.1,6038.56,13917.4,8.823
176579,157608,73424.4,168826,145662,75958.1,113328,6387.54,8.823
148946,129969,75105.1,145448,135683,70252.6,14558.7,1365.03,8.823
129118,111499,75891.9,187683,169460,72583.4,21116.6,32759.8,8.824
126218,98617,83878.3,122394,105995,75675.2,40904.6,5079.93,8.825
146007,117544,81405.3,182565,157438,75995.5,100522,6799.05,8.826
145998,111564,85763.8,130377,115434,74019.7,40822.3,4309.11,8.826
113527,92849,80131.3,155656,138999,73389.5,39042.9,2065.38,8.827
135688,104431,85151.7,205220,181280,74190.9,14356.2,1546.86,8.827
143837,117456,80255.6,169222,150294,73789.4,59322,2929.29,8.833
199439,182307,71694.8,125946,114713,71953.7,7023.21,470.67,8.835
124264,101747,80039.3,92100.7,84073,71793.7,63979.7,6650.28,8.837
129909,104221,81689.1,98286.4,90811,70930.8,43599.6,2404.68,8.838
114455,89599,83716.5,69170.4,64848,69904.2,22513.9,1104.9,8.839
166778,135116,80893.2,143157,131466,71364.1,51708.5,2856.21,8.842
169133,155633,71220.9,167660,154451,71140.7,20164.4,2909.28,8.845
152872,124229,80646.5,119168,108215,72169.5,53395.3,4598.82,8.845
156894,139811,73543.4,133450,123871,70603.9,24805.2,912.63,8.848
95654.7,73382,85427.3,98041.1,89132,72086.6,41272.1,7657.74,8.85
164300,140628,76567.5,123715,110214,73563.9,62713.5,2837.94,8.854
118629,96994,80154.4,150530,137720,71631.7,18691,1909.65,8.855
114595,96731,77639.1,120638,107396,73616.5,9402.35,1802.64,8.855
191952,157785,79727.5,105354,94827,72811.2,25228.2,1311.96,8.856
94112.3,75301,81907.9,184751,163543,74034.6,14562,141005,8.856
170254,147649,75569.7,208488,180855,75549.4,25715.6,2902.32,8.857
163937,136376,78780.4,65629.4,60778,70767.2,22582.1,659.46,8.859
121802,92468,86326.6,68105.4,63526,70260.2,30190,864.78,8.862
116666,96281,79411.3,139779,126827,72229,96823.8,6205.71,8.862
144734,126325,75086.4,136714,119799,74789.1,47180,74129.2,8.863
147712,117628,82297.2,79733.1,63402,82416.8,24016.1,1323.27,8.863
151257,121193,81793.4,212861,190639,73175.1,51013.3,90743.6,8.863
128381,111785,75265.9,128516,110159,76457.2,54740,1388.52,8.864
126679,107613,77147.1,109537,85887,83582.3,12946.2,1171.02,8.868
156963,121221,84859.1,129082,115847,73023,41011.3,5440.98,8.868
177756,140270,83049.7,169280,146407,75774.6,94667.9,5192.16,8.869
135101,110293,80276.9,104747,96995,70774.1,45891.7,5628.9,8.87
103244,80849,83689.5,92077.7,83479,72286.5,79866.2,3616.59,8.871
128236,102049,82353.1,157805,138647,74591.8,63288.3,2926.68,8.871
168584,150754,73287.3,189293,170812,72626.8,30762,1251.06,8.872
104689,81116,84581,83678.3,77598,70671.2,43977.9,3320.79,8.874
135250,123369,71847.5,179626,157979,74515.9,21989.9,80661.2,8.874
124682,106060,77042.6,160880,143850,73294.7,61900.4,3346.02,8.875
129901,100593,84630.2,138557,120339,75457.4,39702.3,1814.82,8.876
176786,157315,73647.4,168373,151469,72849.8,37103.7,134044,8.887
114795,100824,74617.1,125300,113310,72470.5,28879.6,2753.55,8.887
118865,92528,84190,73405.5,67202,71585.7,12257.6,623.79,8.888
105320,91762,75218.9,135143,124316,71243.6,11202.9,85126,8.888
118111,93968,82373.7,102381,94182,71241.3,31323.2,2363.79,8.891
138867,110985,82000.2,88187.5,80971,71376.9,52602.4,4031.58,8.893
105362,78614,87834,87588.3,74808,76732.2,25418.1,1277.16,8.895
157693,137206,75321.6,176027,150236,76786.6,84663,9851.01,8.896
143014,115468,81170.2,166353,147178,74074.2,23806.9,1499.01,8.896
114846,98553,76370.5,48661.4,46779,68173.3,3230.31,776.91,8.897
102288,90929,73722.8,135140,124407,71189.8,10723.5,64097.2,8.898
94964.2,77997,79792.5,78253.6,74571,68772.4,20000.4,1294.56,8.898
145933,123757,77279.5,126964,114703,72541.3,53731.3,3046.74,8.901
125887,100153,82375.2,112048,103931,70654.1,65731.4,5049.48,8.901
136238,117505,75984.1,127899,116983,71651.2,14041.7,556.8,8.902
171784,153437,73372.3,118692,108603,71624.1,74319.7,4799.79,8.903
162187,132340,80316.6,136974,120306,74616.1,82724.2,3915.87,8.903
163462,134924,79397.8,157292,143998,71586.4,77136.4,5277.42,8.906
122534,107581,74645.2,114105,104575,71508.5,19322.6,29102.4,8.906
170225,149825,74459.2,169518,146083,76049.3,34608.9,3624.42,8.907
133548,120762,72474.6,141494,128981,71893.9,41627.9,2577.81,8.911
171053,142409,78718,149703,132879,73833.6,73111.8,5039.04,8.913
140121,126232,72746.8,122266,113594,70539,10064.1,1237.14,8.914
156771,130961,78451.8,157704,142915,72317.6,45817,3569.61,8.914
97249.1,87060,73206,99801.2,91862,71200,6411.74,8619.96,8.918
121282,104141,76323,179799,161979,72746.1,31156.3,144016,8.918
163512,128022,83703.8,112121,99128,74125.9,57417.1,3626.16,8.92
113793,92157,80922.1,164022,143775,74764.8,61207.6,3838.44,8.92
113495,99559,74709.8,76379.7,70937,70564.3,24837.2,1104.03,8.921
106093,89725,77491.7,144382,130283,72628,32320,1198.86,8.921
123263,96801,83451.6,140975,124823,74016.1,49939.9,5882.07,8.923
129795,99664,85349.2,120709,108386,72987,27133.1,4548.36,8.923
175332,155804,73750,65498.7,61838,69415.7,11657.4,424.56,8.925
109917,89849,80174,88602.5,81711,71063.3,25193.9,1414.62,8.926
117953,93860,82358.6,135555,118818,74767.3,101935,5226.96,8.93
125037,106277,77104.2,121368,107767,73806.9,49170.9,2189.79,8.93
99870.1,87456,74838.7,177138,158646,73175.1,42783.2,67645.1,8.93
123488,94139,85967.6,145203,129316,73587.2,38717.7,2141.07,8.931
102724,88304,76238,142507,131302,71128.6,9071,144208,8.932
143651,123120,76464.3,144081,129206,73081.1,66573.6,4553.58,8.932
102846,81167,83040.4,88794.3,81520,71384,24998.4,2421.21,8.933
99466.3,84136,77477.2,113647,102810,72444.3,44497.2,2942.34,8.935
166222,132513,82207.4,101383,93287,71223.4,20515,937.86,8.935
144060,117091,80630.9,179751,152665,77163.5,105075,5856.84,8.935
106323,83959,82992.4,83201.3,73641,74044.1,16620.1,1512.06,8.935
175448,146036,78735,126491,112882,73436.8,20422,1267.59,8.937
123778,110837,73187.6,124834,115107,71074,14669.6,741.24,8.937
125106,98477,83257.3,59567.8,56287,69355.9,15570.2,610.74,8.938
121536,89469,89025.2,104328,97035,70461.8,11637.2,1218.87,8.94
112424,89978,81884.7,131257,118001,72898.4,49649.9,3186.81,8.942
96785.4,91204,69546.6,160083,144018,72846.4,79137.7,3725.34,8.942
117742,88609,87082.7,110729,95639,75876.1,49898,5412.27,8.943
110979,87741,82893.2,115344,100267,75390.6,83143,4516.17,8.943
127972,105651,79381.9,85020.6,78281,71178.4,50274.5,2451.66,8.946
148230,125024,77700.3,152067,139138,71625.8,14346.8,134858,8.946
134636,113444,77778.8,148013,130326,74430.3,42088.5,2431.65,8.947
146671,123178,78035,189983,164919,75496.2,74415.1,5037.3,8.949
102536,84052,79948,97953.2,88758,72325.4,49931.9,3003.24,8.949
107809,86881,81322.2,101701,92503,72052.5,43422.4,2161.08,8.95
137286,122389,73512.7,108569,101559,70059.3,12016.5,61961.4,8.95
129708,116032,73260.4,166402,152178,71661.5,33583.4,1913.13,8.953
176215,142764,80891.7,149146,133834,73034,95053.3,6483.24,8.953
123628,98940,81888.7,149393,135354,72333.6,60018.5,3416.49,8.955
125803,99988,82455.9,174105,150818,75655,13458.5,1171.89,8.958
187132,151302,81055.5,184094,155480,77596.9,65764.3,5011.2,8.96
158701,136208,76358.6,124060,113074,71903.5,55025.7,4584.03,8.96
120739,91084,86873.1,94653.3,86714,71536.3,56029.6,3226.83,8.961
185846,166795,73021.2,103830,93316,72920,22436.4,597.69,8.961
163018,133191,80212,138987,126605,71945.4,41316.3,2436,8.962
102613,88045,76379.7,127222,119243,69921.2,35195.9,164046,8.963
118388,105537,73516.1,116810,107603,71143.6,61822.4,5969.07,8.966
165560,134892,80435.5,163223,144542,74006.1,34945,3374.73,8.968
128759,100244,84178.1,149225,133846,73066.1,79641,4476.15,8.972
125090,106577,76920,131441,117623,73235.1,92379.4,36670.5,8.972
187691,148970,82570.3,182125,158033,75526.9,75285.5,3161.58,8.972
146558,128885,74522.6,81605.6,75923,70441.2,28313.7,1186.68,8.973
114017,88076,84838.3,80829.7,74382,71216.9,39596.1,1429.41,8.973
177615,159045,73188,140428,127063,72429.1,78161.9,3400.83,8.975
147172,125197,77039.1,125874,116619,70737,23583.2,1277.16,8.976
111720,97297,75250.7,158756,142167,73183.2,125870,8121.45,8.976
109695,88648,81095.9,151014,132954,74438.1,106833,5956.89,8.977
99710.5,81384,80293.8,86305.2,80698,70089.6,46550.7,3181.59,8.977
151952,136662,72868.4,145696,129908,73500.9,6846.96,76463.4,8.978
175031,165460,69327.1,70286.6,65094,70763.9,15682.5,172.26,8.978
113704,92568,80499.9,79404.1,75774,68675.7,23557.8,1686.93,8.979
114654,96253,78064.8,127633,119419,70043.9,50869.5,2619.57,8.979
155178,127419,79813.5,141355,131812,70280.6,46810.1,4085.52,8.982
147591,117891,82046.6,178189,158489,73682.1,90682.3,4444.83,8.982
125552,105441,78036.1,143731,131335,71721.4,43412.5,2142.81,8.987
125589,116667,70547.9,112060,103268,71115.4,41997.8,1753.92,8.987
133468,102056,85707.5,64227.4,59226,71070.2,34204.2,2183.7,8.989
156567,141492,72518.6,136237,125378,71211.8,6299.41,103776,8.991
110126,86544,83393.9,104690,93238,73585.6,42422.7,1549.47,8.991
134045,102524,85685,179006,152766,76792.9,59480.9,4556.19,8.994
130528,97804,87463.4,141227,122830,75351.5,69419,6065.64,9.001
158609,143081,72648.3,89602.7,80968,72525,48792.6,1563.39,9.002
103756,91537,74284,119058,99191,78662.3,50329.9,2181.09,9.003
175414,141117,81463.9,139056,122863,74173.5,71568.8,3425.19,9.003
114186,96380,77643.8,95873.4,90346,69545.5,6153.71,108585,9.004
127635,109754,76213.2,79703.5,74801,69831.3,13172.2,329.73,9.004
99027.9,75312,86173.4,110987,101942,71350.6,42338.5,2482.98,9.004
108194,92106,76983,68234.6,63057,70917.2,25182.6,37877.2,9.005
140610,119381,77190,156009,137543,74334.4,24554.7,1775.67,9.012
160773,138501,76074.6,132182,117619,73650.3,22946.8,888.27,9.015
104333,90359,75670.8,171035,146765,76373.4,14899.9,1109.25,9.017
139041,112149,81251,173945,153059,74478.9,51055.2,6770.34,9.018
117511,91004,84624.6,132885,120910,72026.5,23681.4,3343.41,9.019
126416,107789,76861.4,100183,89439,73408.5,55128.2,4548.36,9.02
119563,100248,78162.8,143787,127722,73779,57488.5,2024.49,9.022
93421.9,80502,76053.9,86488.9,80392,70506.3,11005,5959.5,9.022
106691,83145,84094.9,103916,95167,71560.6,43852.4,2464.71,9.027
112082,91805,80010.8,131138,118427,72570.1,73721.4,5770.71,9.03
112713,83108,88881.7,82564,74341,72785,32938.1,1105.77,9.033
98113.9,77870,82573.4,79235.4,73013,71121.2,15515.2,4704.96,9.033
120226,99332,79320.9,116153,104290,72990.7,56698,39283.1,9.033
113804,94433,78979.4,148633,134743,72291.9,35975.7,3220.74,9.034
134059,107801,81499.3,138882,124027,73385.2,14514.1,2494.29,9.035
120100,99408,79177.8,186406,166854,73215.4,24815.5,103612,9.035
109167,89774,79693.2,144317,129569,72995.7,80718.7,4694.52,9.038
125315,100357,81834.3,126096,115363,71633.2,39824.5,2432.52,9.039
115997,100885,75353.1,173688,153843,73990,64831.3,3881.94,9.039
129944,110477,77084.3,131671,118971,72532.1,27724.8,915.24,9.04
119641,100464,78045.8,75178.9,70582,69804.2,16214.5,1502.49,9.04
152957,134888,74314.9,147788,136542,70933.8,27026.4,89213.3,9.041
126057,114144,72375.6,176423,159238,72608.6,36467.3,262143,9.041
103870,88401,77003.8,122366,113767,70489.7,22747.5,2178.48,9.043
164462,146240,73702.2,154500,138626,73040.6,35289,1738.26,9.045
100626,78761,83729.9,137015,122043,73575.8,45664.3,1875.72,9.045
104844,83388,82398.4,123724,106282,76291,54690.1,4048.98,9.045
124383,95869,85027.9,89425,80379,72911.6,34006.9,2389.02,9.046
114298,94942,78897.3,144924,133441,71175.4,24318.3,1134.48,9.046
100628,88220,74753.4,122845,112878,71322.7,10325,4104.66,9.05
